,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
2368,278,-4200,12464,9868,-463,-1663,-2006,1.5872022907592462,-0.42377302101774067,0.45870593973785334
2369,281,1340,11804,9272,-338,-2525,-1423,-2.61791816049607,0.007662220543086803,-2.659914790836566
2370,284,500,11080,11844,-237,-3517,-76,2.577223623559078,0.02800861809158754,0.16585364202519107
2371,289,-2148,10384,11160,-279,-4807,2142,-1.7415268292274058,-0.24735950945960739,-2.9950423370723613
2372,292,7284,11688,10208,23,-7011,2303,2.395964219291461,0.3716019869021665,0.08277220745082174
2373,295,7280,12052,9240,166,-4051,1193,-1.9192768732875773,-0.5293123393952138,3.0046642497765212
2374,299,4584,12200,8676,311,-2190,701,2.617665062900001,1.0323143543973017,-0.2442128049249295
2375,302,3424,12352,7844,361,-1455,256,3.076855918102248,-0.679991705020128,1.7310198258455283
2376,311,276,12288,6504,-2,-31,-212,3.1165168251532323,0.09711542827885093,1.8863884596102392
2377,314,-316,12320,6368,-190,227,-188,2.779726677356814,0.8992361596578092,1.1867373206709655
2378,317,-248,12172,6392,-375,540,-153,-2.183717862098263,0.7540268128719382,-1.54188900629754
2379,320,-152,12244,6464,-558,791,-174,-2.9969545537583144,0.01836745070982784,3.0589356245576065
2380,324,-488,12324,6808,-697,1155,-127,2.6890637040952123,0.8402538643450196,1.018058637358547
2381,327,-948,12236,6928,-834,1356,-41,-2.61100322649762,0.4075340736759547,-2.0550955755012286
2382,331,-1016,12176,7244,-934,1460,74,2.58325683470386,0.29371796378006826,2.156321321202718
2383,334,-1004,12288,7692,-979,1572,158,-2.798461034018596,0.9254554428426769,-0.9490058798625095
2384,338,-944,12192,7908,-967,1832,237,2.9825467692741316,-0.0803246563445378,2.994920540577884
2385,341,-856,12064,8496,-877,2107,322,2.7194415275117003,0.8051347032858737,0.445285525579327
2386,344,-680,12052,8724,-775,2017,352,-2.9608807943018243,0.017619890692728905,-2.4482275420322863
2387,348,-520,12076,8840,-677,1858,293,2.490932047365477,0.4145822468667163,1.4430104962890244
2388,351,-380,12136,8976,-519,1765,328,-2.848078821157718,0.32362599840505074,-1.4724668056553296
2389,354,-568,12004,8980,-427,1566,306,2.6278616239904036,-0.08266854832472223,2.440428097683718
2390,357,-952,12084,8752,-278,1327,304,2.963761805332222,0.6009958675553047,-0.03269552789196992
2391,366,-2488,12124,8096,-90,-565,546,-3.114226670183369,-1.133046963806704,1.193384536595559
2392,369,-2272,12072,7944,-97,-1297,728,-1.654814728652693,0.5753324389267425,-2.566777565087798
2393,374,-1584,12028,7952,-87,-1818,837,2.399969911997807,-0.16148442251334044,0.2582781343590584
2394,377,-548,12124,7828,-76,-2169,818,-1.6851715347161966,-0.2546043792479538,-3.02118724943019
2395,380,-452,12136,8144,-52,-2486,789,2.394590616896052,0.5827487639661891,-0.10928046999731138
2396,383,16,12152,8200,-25,-2695,763,-2.025804857283715,-0.8850631784131257,2.763125802346981
2397,387,248,12120,7956,-10,-2819,679,2.9350461746809757,1.099453671013762,-0.8931239245777186
2398,390,788,12228,7892,-22,-2803,562,3.0011310675529583,-1.1293087290287753,1.4300155387284448
2399,393,1436,12176,7876,-9,-2595,375,-2.174227242958443,0.9110544379628848,-2.335320234411131
2400,396,1700,12204,7872,-22,-2321,139,2.071708416068773,-0.5493246445572585,0.4807939516767833
2401,400,1540,12212,7876,-51,-2015,-44,-2.0511895011892514,0.08660922747341541,-2.8581857752789754
2402,403,1068,12216,7712,-43,-1901,-231,1.8437273828567167,0.384193602587852,0.04954869773687551
2403,406,480,12164,7520,-112,-1887,-366,-2.348959801553226,-0.8923033679614433,2.993050433576686
2404,409,-24,12196,7524,-164,-1817,-379,2.7903425324207745,1.0585631882587017,-1.1478343527652284
2405,419,216,12092,7396,-380,-1585,-431,1.4758905743934227,-1.041667610144593,0.3666921350534686
2406,423,160,12132,7556,-424,-1223,-444,-2.3923921712661724,0.13691145091271492,-2.417944214906595
2407,426,36,12292,7544,-467,-860,-439,1.6220117171520574,0.40287715529674073,-0.42370340372268495
2408,429,-164,12268,7740,-505,-618,-424,-0.1312535312566988,-1.1893237676132162,-0.7707639669825579
2409,432,-292,12188,7764,-542,-447,-441,-2.7850143265258365,-0.09740708027263557,-2.127897068950051
2410,436,-484,12268,7796,-566,-397,-415,1.68683852428206,0.2879228960029096,-0.8796308160454264
2411,439,-780,12092,7788,-575,-335,-335,0.020355894131250312,-0.8144534524432361,-0.8025443638032914
2412,442,-712,12132,7876,-605,-354,-279,-2.332936520740614,-0.2709980159414841,-1.8758300341506613
2413,446,-796,12148,7932,-591,-375,-221,2.2473669209396614,0.2447905611216254,-0.9890823504211099
2414,449,-644,12180,8068,-578,-374,-141,0.6021304719395728,-0.6918993981845369,-0.7857934489082314
2415,452,-324,12080,8204,-515,-257,-123,-1.6095391206928296,-0.64906949617595,-1.754167511634758
2416,455,-480,12028,8448,-476,-72,-99,-3.1354338992255424,-0.3043326177725783,-1.8133885949736739
2417,460,-540,12060,8444,-410,86,-50,1.777450930650978,-0.01909606597709109,-1.9220098084498678
2418,463,-448,11988,8480,-295,320,-5,0.5086539517606185,0.8984521492061027,-1.4626868279767977
2419,466,-216,12088,8412,-225,564,25,-1.3607305928784843,0.07527642241601182,0.224784199140469
2420,475,-72,12196,8180,-100,1032,15,1.3031353369092107,-1.0075231246340726,-2.9656530273805335
2421,478,-204,12136,8368,-66,1035,-15,0.9434544578205502,1.1218815672558828,-2.142892140157772
2422,481,216,12192,7936,-24,998,-34,-1.2856497121582218,-0.2630472918282521,0.42167257706016453
2423,484,344,12100,7744,-62,1053,-84,1.4268518950891718,-0.6390240723645666,-2.8041480577679803
2424,487,656,12132,7600,-69,1093,-170,-0.019113362892097065,1.227314972301239,-0.9228042261356372
2425,491,480,12236,7616,-115,1020,-282,-1.0942928070936304,-0.7787171719847061,0.4219613531329478
2426,494,792,12112,7564,-170,1064,-365,1.7050856079546017,-0.10447178210634596,-2.5833547045655503
2427,497,948,12244,7472,-226,1120,-526,-0.5422631240717638,0.6796672205063635,-0.1311529451658445
2428,501,472,12280,7396,-273,1089,-649,1.564343230322548,-1.5356331250765205,2.956542221701047
2429,505,376,12224,7448,-340,1074,-726,1.535468018076318,0.7004795733294527,-2.111359140171594
2430,508,248,12304,7340,-358,1076,-783,-0.6980599648753891,-0.2444271249889746,0.17180333871038808
2431,511,300,12216,7588,-415,1059,-884,2.160034937368027,-0.5322310713354258,-2.5197981556088673
2432,514,-188,12588,7844,-432,861,-867,0.28914433126719447,0.8094170090805644,-0.6544095335729719
2433,518,-13432,19904,12216,954,-1916,1720,2.205806851440967,-0.9263233246338536,-2.519532862438973
2434,521,-18308,13552,9864,2035,-10735,5556,-0.8486596737919868,0.8253885110196727,0.1042594152315766
2435,530,-4804,13048,6708,2300,-17604,9208,2.0626996286848445,-0.800747852287367,-2.694596447103892
2436,534,-5148,13348,7440,2795,-20145,10930,-0.8409728415164677,0.7271573019734809,0.11990986861424996
2437,537,608,12552,6844,2764,-21754,11461,2.0126704918290064,-0.7182872091343131,-2.7177411514145047
2438,540,-8,12928,7120,2818,-21678,12383,-0.7999322556012699,0.6407423658068215,0.14702705039266012
2439,545,252,12252,7148,3204,-21370,13156,2.094877090967964,-0.6317579753927336,-2.6744333219991363
2440,548,424,11700,8944,3812,-21809,14440,-0.7361965011949716,0.5478110554364234,0.1298524821175561
2441,551,3092,12544,8300,4178,-21091,14704,2.15427957894171,-0.5491183550562649,-2.6306585064934502
2442,555,4692,10908,7376,4341,-19566,14483,-0.6895038739265583,0.45438072307828614,0.11939160556898519
2443,558,13572,9424,5008,3841,-16243,12507,2.1867391414132693,-0.45456253395752055,-2.605686674644597
2444,562,11204,11644,6904,3679,-11598,10794,-0.5159709271202985,0.29031407115551844,0.07253930504746076
2445,565,7472,11680,8044,3903,-9153,10162,2.3634584226881437,-0.29085900302166506,-2.4831281762764834
2446,568,4556,12920,8512,4228,-8947,10208,-0.5283586373910676,0.13857135919912117,0.054714385769243125
2447,572,6076,12008,8424,4474,-8012,10016,2.41481313779201,-0.12839996966852804,-2.4051560214713303
2448,595,8096,12264,6464,4253,-683,7254,0.333970282166956,-0.5587244699584814,-0.11538036134301753
2449,599,3912,12372,7876,4481,934,7371,2.612717157572503,0.17462352132528564,-2.143961359506032
2450,602,6232,12000,6296,4337,1918,6716,0.46755000790359236,-0.8993348409806439,-0.05860823265771048
2451,605,1988,14112,8288,4698,243,6345,2.132414962786631,0.03663314097629451,-2.057390736182706
2452,609,4584,13320,5576,4370,1571,5751,1.1125649273665645,-1.2551818694370989,0.505644690684049
2453,612,6520,13196,5524,3898,3055,5240,2.2610613228819867,0.26673354006909955,-1.6191767934631645
2454,615,6344,13552,5884,3398,5171,4115,-3.123124569520301,-1.0997128840653745,2.2062384931353045
2455,618,3940,10812,3696,2570,5917,3089,2.3179127660054215,0.36633885189130855,-1.1548041376721394
2456,622,860,12772,7156,2701,6370,3155,-2.8357466846369292,-0.9276564040421698,2.614219407787518
2457,625,2940,11544,6492,2464,5993,3059,2.119667391618457,0.27639083609724,-0.9064471245953523
2458,629,-356,13092,8044,2144,6936,2370,-2.5406606663534657,-0.5778550825869906,2.789397143522471
2459,633,1500,12204,7356,1917,6652,2398,1.969647349407517,0.12944920148275685,-0.6912208952021196
2460,636,2776,11644,6104,1179,7932,1576,-2.3127671397843077,-0.18054264519025665,2.7649262987519347
2461,639,4584,10980,5548,573,9979,354,2.2436883870452573,0.028277691501193587,-0.3974228004093858
2462,648,1300,11560,6224,-791,11144,-1476,-1.976810112098882,0.12169786710841549,2.670082272925561
2463,652,-452,12912,8040,-1099,10692,-1668,2.3097805558725972,-0.09102299765234956,-0.2492039164335019
2464,655,3768,10648,5380,-1534,9762,-2085,-1.842217644456352,0.3282591534210991,2.6702821394795464
2465,658,-2248,12548,8332,-1522,9201,-2021,2.3746704071236007,-0.2557946902546285,-0.12657095176064675
2466,662,-3824,12404,8768,-1302,6702,-1502,-1.822344582174914,0.572988804374121,2.743409816881264
2467,665,-5088,12668,8352,-1197,4400,-767,2.4961912278018477,-0.4639379008203941,0.24661696256042184
2468,670,-4232,12628,8628,-1014,2652,-50,-2.0967961257730625,1.2325767086905017,2.9437450817726174
2469,673,-1204,12444,8204,-864,1356,388,3.045645607865162,-0.4101798079102447,1.5322860157604723
2470,676,720,12544,7984,-780,588,532,0.9370907972509189,0.24949509558952546,0.25698783787472573
2471,679,952,12396,8416,-636,148,609,-2.2006924805180557,1.3840629591332212,1.7515577757416378
2472,683,160,12376,8620,-459,-387,742,2.0568317323853527,-0.34017077574377846,2.476999670530019
2473,686,-292,12384,8736,-264,-970,977,-0.5063706285083823,-0.2441576770707218,-0.12456725902831474
2474,689,44,12392,8392,-108,-1636,1179,1.6812544829733496,0.7332002909327918,-3.1135414463345863
2475,692,1000,12640,8104,8,-2248,1273,-0.4040891101668177,-1.0768504328908273,0.33623783673758045
2476,701,2180,12728,7328,224,-2778,1366,0.6077163579915577,1.1114785356710297,-2.0145998370861204
2477,704,2312,12712,6908,176,-2896,1357,1.0048119662823074,-1.1600006670458647,1.9311893334441275
2478,708,2576,12680,7100,139,-2686,1319,-0.4108377626474,0.8655718723668322,-0.8395368396799707
2479,711,2556,12732,7012,114,-2543,1315,1.600051208714901,-0.6071332319829394,2.647291381193613
2480,715,2728,12652,6864,72,-2582,1216,-0.7609283725204358,0.2606271325890662,-0.39782986314246205
2481,718,1792,12760,6828,23,-2520,1255,1.6977370836318615,0.07227639834324284,2.879868695472268
2482,722,1048,12680,6720,-51,-2605,1352,-0.7037979147609564,-0.3814299177989793,-0.10203123802132896
2483,725,852,12648,6724,-137,-2775,1525,1.6850291291174166,0.7099195616559808,3.0845318656180765
2484,728,932,12688,6640,-157,-3004,1679,-0.42520440501444806,-0.9236659349239483,0.2696468640440607
2485,732,1512,12700,6796,-248,-3039,1804,1.3611407868919836,1.2344523756941532,-2.7201697249324273
2486,735,2508,12600,6604,-341,-2738,1861,0.7271273849702765,-1.1243719072053076,1.3774592745833647
2487,738,2920,12696,6480,-421,-2327,1846,-0.42764308730018596,1.1809804326751072,-0.6432186017858486
2488,742,2556,12656,6852,-488,-1850,1797,1.7640336721559582,-0.6652589355458153,2.2500687057743596
2489,745,2292,12612,6964,-519,-1506,1847,-0.37746118933644174,0.49502915330262537,-0.20732330665176718
2490,755,2476,12716,6888,-599,-832,1942,2.5850537552708404,0.026340015701969997,2.4278418841291876
2491,758,2500,12704,7152,-610,-683,1994,0.019023555253804163,-0.3250921966305724,-0.044332287977774734
2492,761,2616,12700,7056,-657,-550,1964,2.9887220749889143,0.8780175860550975,2.4136609205041197
2493,765,2784,12620,6920,-671,-467,1925,0.9095531764673682,-1.0025850954751296,0.7104617111754085
2494,768,2496,12652,7332,-696,-527,1899,-0.7482387445057875,1.27108613857979,0.062335131724217126
2495,771,2744,12476,7556,-608,-512,1864,2.384635213494367,-0.6880274253921848,2.1127465392969778
2496,775,3080,12592,7764,-578,-443,1797,-0.158344442944622,0.3397327720783071,-0.20185498787475675
2497,778,3280,12508,7800,-479,-321,1693,2.9030360864848586,0.257508974336221,2.4435348035848223
2498,781,3672,12436,8012,-355,-299,1537,0.1914184353100253,-0.7927439602184221,-0.0638947848777013
2499,784,3736,12444,8296,-213,-376,1378,1.5737572458055586,1.510943082051159,-2.344131486696386
2500,788,3472,12440,8384,-40,-475,1187,2.6010845760288666,-0.8252446097975057,2.6152269774696206
2501,791,2656,12448,8616,147,-741,1120,-0.5225655938695716,0.09524677376944736,-0.7493742645182621
2502,794,2280,12416,8484,309,-1070,1107,2.034224841703503,0.41350801798952025,2.944271684107327
2503,799,1924,12576,8128,413,-1606,1109,-1.1741178193100597,-0.9186363236822903,-0.7356802754161734
2504,802,1740,12568,7760,480,-2094,1165,1.2067742877062047,1.1966837422673493,-2.784631647519259
2505,811,1504,12540,7188,593,-3342,1376,-2.840156390523846,-1.5041499452391496,-2.065845741684699
2506,814,1160,12508,7324,594,-3719,1515,-0.46409474900234265,1.2285952946590641,-1.1388267846004982
2507,817,1252,12656,6968,573,-4134,1624,1.9708906320534254,-1.0929944079823433,2.8207115945071957
2508,821,1000,12696,7016,520,-4545,1797,-0.9392431319496745,0.8596989358291947,-0.6539464980022425
2509,824,652,12652,7160,511,-5178,1944,1.8700710384408414,-0.7077978336645214,2.7868497038265847
2510,827,3620,14388,7392,590,-5702,1547,-1.2022286949619405,0.5283086969240635,-0.5911861472332612
2511,830,10152,16936,3464,344,-2615,-2197,0.013704089922656286,-0.5230539900593006,2.963292992424675
2512,834,-5884,14100,3320,-491,758,-4096,2.693109671659733,0.2324394314882994,0.0061825642363919015
2513,837,-5340,12628,5268,-582,-695,-3793,0.7277291735526411,-0.17994515017809498,2.7461755112076034
2514,841,1236,14224,4680,-710,-3211,-3181,-2.3136540254794604,-0.028972716578690414,-0.07383276609508148
2515,845,4528,13856,1104,-1403,-703,-5875,-0.5252806411292258,0.45412868870606604,2.8054633550398647
2516,848,-5848,13068,5120,-1880,-1593,-5783,-1.9296864152328368,-0.08836726768844183,0.19826800327554847
2517,852,-2744,12960,6532,-1876,-2083,-5505,-0.36197819910491963,0.6482197985467689,3.005160392110514
2518,855,-364,13024,6808,-2099,-2500,-5146,-1.6252394077155643,-0.16679460102224983,0.4606896525241645
2519,864,7904,13452,4340,-3105,-1868,-7556,-0.9449726237542448,0.9248462951902732,-2.8357599030843166
2520,867,8036,13648,5780,-3618,-322,-8867,-1.8218899306489356,-0.25355927911905124,0.812193786876937
2521,871,8332,13400,3904,-4302,2249,-11327,-1.7565385840779755,0.969139457550215,-2.2562740535826835
2522,874,3320,13216,5956,-4493,4539,-12500,-1.969478210434397,-0.3272315385316194,1.0614652154610902
2523,878,856,12908,8868,-4208,3969,-12647,-1.7963951426428648,0.9459711792414208,-2.054307504369378
2524,881,8880,12312,4876,-4530,6390,-14800,-2.0521771509448006,-0.40900773647163524,1.253565954282243
2525,885,2276,12712,4872,-4895,9898,-15216,-2.3494032022565468,0.9232348261613831,-1.7215520623738634
2526,889,3484,11284,6404,-4382,9900,-15393,-1.9653888799417034,-0.4513597560258754,1.3739323362572875
2527,892,-2852,11332,9572,-3767,8844,-13561,-2.4715886412232666,0.8805060154613005,-1.5473923622589298
2528,896,-5188,11732,8412,-3471,7899,-11817,-1.8998041498284872,-0.4008778256103823,1.5107598377799858
2529,899,-4104,11244,9892,-3258,4610,-9704,-2.303175120905041,0.9630718576003043,-1.3658247378027886
2530,903,6132,10576,8484,-3075,4675,-9468,-1.7976734193651476,-0.39090621976431283,1.7116360915165456
2531,906,-3876,10940,9908,-2843,4125,-7787,-2.5977679145096926,0.9320455758081503,-0.9954007021964002
2532,915,-1100,11924,10044,-2309,-453,-4013,-0.7443834507042971,-0.07866518639369291,1.3748941700465
2533,918,240,11300,8532,-2402,-1806,-2799,-1.9574470005802231,1.0664974227113968,-0.6865669269931289
2534,922,-1860,11512,9496,-2035,-3754,-1650,0.36574902669159304,-0.41866976648353177,1.4298856295890487
2535,926,1572,12040,8848,-1854,-5788,-1220,-1.1540197389391231,0.7567610260366091,-1.0642225183782197
2536,930,6452,10836,7444,-1983,-3882,-2119,0.041360199307969046,0.06593879733872689,1.773456535248201
2537,933,9992,12828,7104,-1913,-2897,-3140,-1.7877354883778334,0.28800497884214465,-0.5659429428926936
2538,936,5400,13088,8372,-1901,-1892,-3298,-0.24300207779784816,0.5609446569705117,2.118504346098333
2539,940,-1220,12252,8780,-1795,-1228,-3133,-1.8458560687878327,-0.04207520254642059,-0.0947561950090721
2540,943,4024,11756,8684,-1460,-1260,-2954,-0.2876136345155384,0.866411086546527,2.6299731621882345
2541,947,2508,12720,7912,-1253,-1244,-2748,-1.4736355937148975,-0.3591198454937829,0.34539202601373703
2542,950,-6008,12860,9604,-911,-2967,-1413,0.8548027200383805,0.8574723818667173,3.0345759410718642
2543,953,5312,11884,7196,-869,-4560,-1503,-1.0252691903806008,-0.814359755135577,0.5125014337861622
2544,957,1676,11556,7720,-776,-4462,-1162,0.6888540294826939,1.1984628523166856,-2.8299379998961927
2545,966,-724,11716,10272,223,-8272,2588,0.2143180269031757,-1.276980587969589,0.6251455893726715
2546,970,9120,12552,7364,258,-7668,1586,-0.1398330713177498,1.1875738774409603,-2.1637938576790785
2547,973,7248,12544,8036,270,-5581,1019,0.9967799529275946,-1.1704619904685856,1.5124542590890309
2548,977,6924,12576,7380,256,-4073,412,-0.873901817500235,0.8966037204289896,-1.5383042494552055
2549,980,5840,12460,7084,196,-2842,-92,1.118881105255243,-0.6684441692801955,2.0368309455348386
2550,983,4760,12536,6904,129,-1987,-412,-1.5271136973762667,0.16093769699535934,-1.1052574131980615
2551,986,4340,12520,6952,56,-1038,-666,0.30851487672687966,0.42412747768488673,2.5783961837003213
2552,990,3684,12516,6896,-51,-241,-891,-2.605504201155159,-1.429373636354806,-0.21735474076161374
2553,993,3872,12432,6820,-101,616,-1119,2.6095448963217014,0.8852499634182904,-1.18566759645842
2554,996,3660,12476,6800,-213,1652,-1344,-1.256566986830944,-0.37719427407866757,1.9344576405333063
2555,1000,2532,12360,7112,-282,2452,-1450,2.265301776907806,0.06527656467763661,-0.9428139038521623
2556,1003,1576,12404,7476,-308,3075,-1436,-1.3809808528631329,0.26813901640559906,2.0987521669366376
2557,1006,1128,12424,7368,-329,3440,-1378,2.2377688268440563,-0.4932581913071041,-0.7893423983532044
2558,1011,588,12536,7096,-373,3533,-1280,-1.4528933240720643,0.8062390935951712,2.2062342756654263
2559,1033,180,12376,7820,-507,4345,-341,1.944973993869268,-1.01146863363064,-0.5137987525547851
2560,1037,176,12388,7532,-531,4308,-229,-1.3309575859740315,1.2709001395783346,2.0762304677882693
2561,1040,48,12400,7552,-529,4056,-116,2.941112305587446,-1.3746462634135304,0.5179137416684814
2562,1043,-48,12376,7516,-545,3678,9,1.1682148080805737,1.31620480874382,-0.43408636374261994
2563,1046,40,12432,7512,-562,3386,108,-1.989713610419266,-0.990261050059668,1.8954080937623603
2564,1050,-12,12376,7632,-596,2974,221,1.3560056264287572,0.684001729306414,-0.6101194385835402
2565,1054,108,12380,7856,-522,2601,289,-1.7885407581617006,-0.2953684425875284,2.0935549724806504
2566,1057,376,12316,8372,-439,2171,330,1.4534454849610567,-0.14182591205523162,-0.6394209258417466
2567,1060,560,12336,8612,-323,1635,344,-1.6843007736123017,0.736368606999874,2.095569811387095
2568,1064,980,12280,8820,-208,1197,299,2.632271760175433,-1.3831094257333776,0.47725628230196715
2569,1067,1520,12280,8672,-51,934,232,1.44595275822578,0.6478396295756148,-0.8547047063521229
