accX,accY,accZ,gyrX,gyrY,gyrZ
792.9283663611295,11360.019440398517,8440.468809992924,-240.30570895242826,90.17218958536968,-181.21936678020586
921.776222360925,11415.56573833937,8757.391000411924,-263.5724752308277,18.99177664185952,-177.02756800830423
649.1112635530959,11490.635039487906,8771.039632925716,-275.3155743365401,32.974298937908316,-171.79697130218
641.4902569650096,11395.999572328816,8694.104696895954,-272.01835674835576,29.405851873217156,-136.51152092795215
703.8361262939765,11456.436706516555,8543.22443900052,-320.9758943123313,50.98205684719277,-134.73851463481626
556.3213646667762,11470.247051172833,8531.372377941103,-370.8816110374998,-63.938758356465804,-124.86219570396138
485.16591000895284,11390.683337783848,8746.925612125598,-413.4679915306461,-426.7465962030213,-59.80867374002935
338.9945082949382,11392.938143529529,8882.74140618588,-409.32313009654877,-753.2508263144204,-7.49771955477923
427.9793492537516,11395.979077219576,9020.26647734727,-371.3730855384551,-849.3771867871134,59.55427973401085
590.7148740904438,11422.045463937393,8966.96969898473,-318.2521993385454,-878.4923563818378,157.9029418711083
745.5931850956657,11379.4280104329,8816.902049661143,-294.38731369920407,-903.8288448851495,167.46062415027862
605.0380977907876,11353.606735848634,8930.171930330825,-269.43197063200114,-1058.4199339846432,187.1281690655442
486.54907889388926,11349.186227931837,9017.449046916281,-239.02061752435006,-1215.753028156246,243.84133823055288
659.1851432678335,11347.886543818751,8964.46300019605,-204.66796315165763,-1320.5369172009189,263.534721375079
849.1547782657492,11419.817156037723,8973.585336039589,-184.3487694511872,-1146.806135332593,276.8607664149758
613.6354945819415,11321.10496698642,9117.829182277486,-121.6891078230767,-1013.1188949790385,311.07409860648795
633.5265415331816,11400.27784065118,9049.475380826461,-73.9854850291213,-967.1544953834954,365.72879515623777
687.7498614861084,11425.429518459021,8889.614256436627,-61.326775675392156,-1070.8081493636432,380.1427555388015
783.6819443544623,11387.201045646338,8745.872337377787,-51.543974863624335,-1233.9364096664353,393.6648474293099
724.3968434320166,11445.432388216506,8586.782201673603,-81.6671591606859,-1405.752188494013,373.7580442503148
735.9250425669298,11391.247327068002,8699.829606050576,-87.14558801422531,-1381.5697905811824,447.05366443889324
708.6868721791903,11383.339476433857,8824.852112261111,-105.57000944284988,-1273.8292901430807,498.3470396256938
885.7185773133064,11385.054458967574,8584.191817748597,-108.44991135329104,-1370.422531546756,524.9967800573419
972.2899291685751,11481.387668592673,8501.174323721998,-151.7447416666999,-1536.7885258296988,507.757404296617
1153.9710626001138,11432.934402744442,8702.995383403528,-176.10685351098218,-1618.864198757511,482.4741051615941
1336.3338604880996,11452.332229035137,8666.280973311154,-216.5517958392996,-1498.9853637459316,467.28487291371215
1430.9608263063851,11511.046125196228,8382.886643911635,-266.4833822427574,-1245.146312991458,379.34450545315383
1277.5360420699171,11449.050830288088,8520.894866901659,-304.29202759203145,-1127.642002837284,339.66810827309905
788.8095668438411,11416.731540218112,8766.923498566175,-341.5451690455603,-1266.5532586079662,351.7290527634764
810.0954942406327,11329.03199698805,8661.341141759318,-332.4066343756239,-1366.869372842841,402.65546999542033
727.3577744518568,11302.810032282623,8771.414190382075,-346.7255261745519,-1472.674352327618,447.1767498754852
