,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
4109,789,808,11532,7988,2889,5424,-9476,0.28536476663486326,-0.5068685415978206,-0.8799782854931383
4110,793,-1440,11680,7956,3442,5331,-8609,2.23194994633919,0.8124547038166123,1.5029883723791617
4111,800,-3804,11980,7788,4765,3710,-5904,0.23715535015232048,0.022158146733401697,-0.6437144713200893
4112,803,-3980,12008,7964,5321,2595,-4537,2.515542729776363,0.6612502348023387,0.9159438364686547
4113,806,-3536,12040,8048,5812,1625,-3335,0.011347870196667982,0.46053016960157833,-0.4391760178621324
4114,811,-2432,12216,7516,6096,1190,-2424,2.4790776702092283,0.579433710795288,0.519877914800091
4115,814,-360,12880,6952,6219,1536,-1910,-0.3811301570014617,0.4548662498566387,-0.3371581163517509
4116,818,420,13352,6708,6236,2174,-1753,2.0733566997576345,0.6085590174295596,0.6328696433915656
4117,821,616,14000,6464,6122,2697,-1765,-0.6197088519266681,0.4471862630349739,-0.4890227722849112
4118,824,-668,14728,6184,5863,2208,-1760,1.9027554191929694,0.41617682209801277,0.5032371578352386
4119,827,1260,15616,6072,5204,2804,-1845,-0.8168967866214943,0.4685995872878065,-0.7770300362892948
4120,831,2856,16660,6556,4804,4532,-2428,1.4764443586766147,0.11062490342916469,0.9204572878979971
4121,834,1572,17408,5828,4235,4619,-3088,-0.7020507134673153,0.7243081599469918,-1.111698093764662
4122,837,-232,17472,5116,3569,4204,-3517,1.4359605935348216,-0.2441782513179214,0.7896387270958006
4123,841,-1376,17520,5072,2952,3764,-3633,-0.525875541608488,1.0315521724633951,-1.4230552834107393
4124,844,-2168,16992,5092,2325,3333,-3602,1.2583112165135806,-0.557845397876888,0.5359432989900031
4125,868,-1932,14196,6148,385,2026,-1811,0.4189603572705748,0.9677886396481833,-2.914775848197611
4126,871,-5208,15084,7016,160,1027,-412,-0.27477509770098224,-0.3720101782473631,-0.6879830548449487
4127,875,-5440,14728,8020,211,-897,1082,1.588729900757764,0.7804768103326982,-3.059692501599341
4128,878,2836,13512,7176,25,-1455,959,0.24994010198757555,-1.1840695703325748,0.863961014062727
4129,881,3248,12972,7212,-98,-671,598,-0.6216187955061176,0.7259724388820759,-0.28428268196331413
4130,884,2936,12356,8180,-44,-372,279,1.8567110890431753,0.9114098832864361,-3.0583574076326943
4131,888,2376,12248,8264,55,-189,-5,1.913879093504173,0.24120137165250494,-2.7809244976580274
4132,891,2060,12132,8492,174,2,-220,2.235570007495755,0.6431790446323605,-2.034635536523972
4133,894,2084,12224,8632,336,305,-410,-0.5555822594151795,1.0243798180250112,1.737041170412377
4134,898,2544,12540,8768,437,791,-629,0.3874650683457117,-0.6036904096056104,3.0736604848162457
4135,901,1864,12492,8948,581,1199,-839,1.747303374941927,0.8023795749300816,-1.3632173688985258
4136,905,272,12568,9068,823,1338,-908,-0.3652819650381911,0.16896867592261883,2.30373018166153
4137,908,-1272,13956,11424,1517,1078,-748,1.734796542781908,0.29944274471196247,-2.5649632514443472
4138,911,-1360,13128,8584,1694,505,-606,-1.5442155230883772,0.9223255789303336,2.9961734998367646
4139,918,-1788,14348,9184,2710,-511,-267,1.615063399494591,0.7122983267768188,2.4697255502472037
4140,921,-4048,12856,6952,2962,-1162,7,-2.3354030598380677,0.429233550737284,-2.990146079982631
4141,925,-4004,13512,7476,3362,-2060,352,1.6057457679741027,1.1317658178347043,1.9194991296010524
4142,928,-2256,14172,6564,3841,-2494,323,-2.698352206515342,0.28531378063068513,3.1076585730712076
4143,931,-2372,15364,7176,4300,-2913,498,1.1066459486217728,1.3994273560227712,2.1020833510382326
4144,935,-3124,16644,7736,4671,-3429,572,-2.9565263146442953,0.1792804762102642,2.9042377433994924
4145,939,-2368,15876,6796,4915,-4099,465,-1.5421404875306608,1.5394905396127616,-1.8332262259411396
4146,942,-3396,14612,4852,5304,-5188,189,3.0509412076179574,0.029106370656526673,2.776371751573274
4147,946,-2184,16120,5804,5564,-6267,268,-2.182463671389311,1.3037353271188141,-1.3634341882911158
4148,949,-2896,17536,5384,5738,-5381,268,2.902189951718312,0.2463044233256201,2.630350449833471
4149,952,-1732,16996,5404,6223,-6602,-201,-2.4982665615044795,1.1529101127347736,-1.2949738306576943
4150,956,-3760,14712,3456,6000,-7730,-18,2.8354291127287974,0.10965788210864778,2.3921256277043805
4151,959,-128,15564,5852,6001,-8374,131,-2.426394241632151,0.9802202377567101,-1.4886787351102584
4152,962,836,14824,4708,5549,-8703,-264,2.6734317706541004,0.05335452463979631,2.2389882380305695
4153,969,-52,12380,4852,4701,-8895,93,-2.412599975688623,0.7200913423757785,-1.559546049943076
4154,972,-588,12776,5104,4313,-8720,429,2.6579789758481596,0.10961729132716808,2.0239146152739087
4155,976,-520,13836,7004,3904,-9150,817,-2.36474811411438,0.49365471663956767,-1.6780970016458552
4156,979,-1400,11936,4040,3505,-9170,742,2.5918679388880683,0.15197489881012682,1.826947069353996
4157,983,584,10928,5736,3258,-8689,784,-2.356224993007027,0.35146226194066194,-1.8417545375460562
4158,987,784,11260,5916,2943,-8244,1013,2.6150270460082776,0.26481063365248253,1.6165009325379456
4159,990,-276,10560,5692,2244,-8347,1393,-2.3251253021719935,0.07218597916514734,-1.9394354363168098
4160,993,3208,10684,6208,1920,-7615,1377,2.6506846487400746,0.3935228561492501,1.395771321988533
4161,997,3560,10344,7240,1573,-6754,1421,-2.3389947151678854,-0.12021656908943358,-2.143175508394299
4162,1000,5212,10976,9688,1280,-5771,1242,2.7244235208024814,0.5675110580438173,1.1087134309105007
4163,1003,5944,8444,7336,879,-4834,903,-2.5328495080885016,-0.3578304560594538,-2.4251259661694875
4164,1006,8208,10496,10088,1029,-3171,349,2.717612766325097,1.0494113752830936,0.7654511741859958
4165,1010,9172,10860,10696,1255,-1395,-447,2.7051406977381416,0.3769268722943744,-2.9159886782805167
4166,1013,6348,8816,9156,969,5,-784,-0.2988559159966664,0.9557655549920591,1.8386867858788452
4167,1020,8404,10888,11588,606,2395,-1456,0.7647871485825218,-0.759121700831285,-2.1084323908506484
4168,1024,6796,9240,8564,447,3652,-2074,0.530308819053664,0.9996222151771843,0.6965960814457363
4169,1028,7332,12132,11168,682,4884,-2590,0.2671397904122281,-0.7314771165156175,-2.675563920414492
4170,1031,4456,12752,9024,1023,5387,-3159,1.116730929633604,0.9644853214301351,0.04083101473426937
4171,1034,2520,12892,8352,1189,5402,-3427,0.06097328849996562,-0.5682860428853941,-3.0339526724979025
4172,1038,1632,12780,7584,1318,5253,-3569,1.4465180359541845,0.7867676195309468,-0.38414467693031046
4173,1041,864,12844,6948,1332,5061,-3667,-0.07733328503648948,-0.37113129705294223,2.962492838532352
4174,1044,-376,12872,6456,1271,4840,-3590,1.5605527823307117,0.5359609647635807,-0.6427861031536298
4175,1048,-840,12920,6188,1197,4693,-3417,-0.22678586261229286,-0.14526150312959585,2.717661407652892
4176,1051,-1484,12940,5664,1053,4565,-3173,1.5227308809944344,0.24716794160905842,-0.8340834595517727
4177,1055,-1980,12996,5316,826,4245,-2823,-0.33855675057506174,0.10337497158443165,2.4456129078304802
4178,1058,-2652,13152,5104,580,3669,-2506,1.496764124934842,-0.1273227601250312,-1.0415607697504696
4179,1061,-3064,13148,4984,316,3028,-2089,-0.2759596590670478,0.44799447902748457,2.0563074468836064
4180,1066,-3312,13208,5028,26,2263,-1654,1.3685167459465486,-0.7021283068600032,-1.3926762443631353
4181,1073,-3224,13164,5404,-477,890,-809,0.6610585078182375,0.24173640187812903,0.6560522845168507
4182,1076,-2512,13156,5436,-673,474,-389,-0.927185938529217,-0.7376120805165252,1.508220253212273
4183,1079,-2064,13092,5592,-844,121,-88,3.0164191029518315,-0.8613482411854634,1.1138784473839183
4184,1083,-2388,13064,5696,-1010,-174,243,0.08332244508712505,-1.178519388808581,0.2839330623533526
4185,1086,-2128,13084,5752,-1177,-405,549,-1.963944364120658,-0.2312580468463536,0.6568469012009811
4186,1089,-2000,13072,5700,-1366,-634,854,2.812783583445057,-0.9855357002367554,2.014068262983167
4187,1093,-1500,13108,5960,-1544,-945,1140,-1.4493476056248094,-0.4380395447402937,-0.1067585162549847
4188,1096,-912,13168,5848,-1686,-1159,1287,-3.1124284705316643,-0.3878941098341682,1.6364122718204703
4189,1099,-828,13044,6008,-1818,-1411,1485,-1.2630092337431154,-0.8868275492691867,-0.630143821764262
4190,1103,-204,13208,5996,-1983,-1432,1557,-2.725511623803811,-0.14173498494151082,1.170258958888606
4191,1106,72,13088,6328,-2050,-1386,1637,-1.1101836999610464,-1.3103014825649442,-1.0389027754303592
4192,1111,512,13124,6448,-2186,-1593,1615,-2.3784186367054794,-0.015432080335191634,0.6327030224847153
4193,1114,1264,13072,6892,-2224,-1490,1547,2.3654977566319126,-1.381173567845045,1.96155842103527
4194,1121,2712,13080,7848,-2136,-867,1200,-1.756305234749008,-0.39229458093517916,0.3830399250922872
4195,1124,3384,13140,7976,-2026,-443,832,2.4472979632589116,-1.0037218269286463,1.2015135208104695
4196,1128,3664,13144,8108,-1929,-364,404,-0.9928565534437255,-0.9378696264970953,0.23696043985648235
4197,1131,3636,13196,7980,-1863,-250,22,2.874494744484693,-0.7415852698446023,0.4916087725428203
4198,1134,3712,13232,8052,-1779,92,-368,0.5847169299431525,-0.5792479930918655,0.9629683353275331
4199,1138,3452,13232,7672,-1772,457,-712,-2.586241873006407,-1.4005743817344565,0.3183433093599973
4200,1141,3924,12560,6232,-2257,1029,-988,0.9894424121069558,-0.2957628785049888,0.3066150336261283
4201,1144,4332,11728,5992,-3058,1649,-1123,-0.9478273982400478,-1.0339932899603639,1.5344933206716103
4202,1148,3124,12328,7576,-3717,2031,-963,1.1977782348059216,-0.5774252932769438,-0.02988334200393034
4203,1152,-336,14120,9996,-3611,1531,10,-1.1308078286191692,-0.5427425845874888,0.9180435373559198
4204,1155,-4408,15116,9680,-3552,-201,1790,-3.071940511896533,-0.9902022997073171,2.1290788834287495
