,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1765,530,-4832,13744,6572,141,789,1711
1766,533,3180,14040,4988,195,932,1029
1767,536,6052,13688,5492,64,1060,295
1768,539,308,13792,5656,10,1262,315
1769,563,-4128,14288,6404,66,1745,586
1770,566,740,13772,6176,179,1335,924
1771,570,768,13760,6016,182,1230,1004
1772,573,276,13776,5636,141,1552,673
1773,576,-832,14028,5680,103,1761,700
1774,579,3540,13564,5548,107,2015,153
1775,582,-2256,14032,5912,69,1335,350
1776,587,2492,13036,6572,231,630,1155
1777,590,-1452,14044,5444,143,1263,1284
1778,593,4484,13384,5536,195,1341,1373
1779,596,4208,13148,6032,142,1611,1202
1780,600,-1824,13736,5644,70,1970,995
1781,603,-5656,13964,6268,125,1483,1639
1782,606,-2084,14044,5840,220,1214,2082
1783,610,5416,13852,4776,211,1732,1063
1784,617,-768,13564,6660,253,1572,1992
1785,620,5152,13604,5808,227,1898,984
1786,623,2028,13420,6012,73,2288,553
1787,627,-3140,13904,7028,129,2331,985
1788,630,-1704,13532,6684,224,1902,1566
1789,634,3800,13576,5760,245,1889,1293
1790,637,5464,13500,4988,147,2168,350
1791,640,-4700,13948,5648,91,2164,1155
1792,643,-892,13764,5656,243,2070,1336
1793,647,2840,13736,6664,310,1844,1537
1794,650,448,13448,6616,307,1512,2039
1795,653,4704,13852,4672,287,2203,795
1796,656,1056,14052,5308,118,2398,399
1797,660,-248,13964,5856,152,2267,662
1798,663,4108,14012,5460,212,2505,250
1799,671,-2904,13640,5768,69,2298,370
1800,674,2828,13852,5084,86,2535,-98
1801,677,-2084,13504,6580,170,2038,521
1802,680,108,14116,4748,49,2561,-221
1803,683,2000,14212,5204,19,2664,-526
1804,687,-2588,13756,5624,-56,2213,219
1805,690,-1004,13692,5488,-33,1770,577
1806,693,4500,14032,4924,-60,2204,-500
1807,696,2496,14152,4748,-174,2543,-1212
1808,700,-1356,13864,5384,-228,2217,-1072
1809,703,-1452,13752,5572,-262,1609,-841
1810,706,-844,13740,5508,-293,1227,-603
1811,710,-120,13720,5592,-317,1207,-459
1812,714,56,13776,5808,-322,1323,-353
1813,717,-92,13800,5764,-326,1195,-247
1814,724,236,13760,6092,-255,898,-63
1815,727,464,13768,6004,-217,833,-7
1816,730,460,13816,6036,-191,869,15
1817,734,420,13708,5860,-146,775,61
1818,737,740,13724,5720,-134,706,81
1819,740,1096,13760,5724,-154,657,65
1820,743,1216,13816,5748,-131,666,-15
1821,746,1140,13804,5860,-125,678,-51
1822,749,1036,13824,5784,-108,661,-99
1823,753,904,13792,5848,-107,685,-95
1824,757,544,13896,5812,-89,648,-77
1825,760,612,13860,5620,-72,626,-58
1826,763,392,13852,5440,-130,587,-8
1827,766,660,13816,5444,-139,552,13
1828,769,1152,13832,5480,-165,614,-19
1829,776,1308,13788,5820,-216,870,-145
1830,779,1100,13844,5700,-208,966,-193
1831,783,836,13840,5732,-218,956,-213
1832,786,888,13856,5572,-220,963,-208
1833,789,1200,13884,5692,-235,1134,-250
1834,792,2096,13936,5356,-304,1485,-341
1835,796,2192,13964,5372,-358,1855,-503
1836,800,1856,13880,5468,-411,1997,-616
1837,803,576,13852,5904,-385,2078,-639
1838,807,372,13672,5620,-405,2024,-595
1839,810,540,13816,5512,-392,2082,-551
1840,813,-3284,14056,5836,-408,2055,35
1841,816,-5896,13528,7264,-278,922,1991
1842,820,5204,13888,5180,-242,1233,1346
1843,823,-248,13776,5552,-340,1531,962
1844,830,-2760,13884,5928,-360,1861,-528
