,id,time delta,yaw,pitch,roll,ax1,ay1,az1,ax2,ay2,az2,ax3,ay3,az3,c
1056,40,15,28.263,23.007,-6.617,-337.4,-219.42,1172.24,30.66,40.9,42.12,-0.90898,0.12424,-0.16553,-0.36183
1057,40,16,28.255,23.495,-4.192,-416.99,-66.28,1223.08,39.58,62.93,15.89,-0.91057,0.10643,-0.17706,-0.35802
1058,40,16,27.097,25.961,-2.949,-511.54,-54.57,1137.45,36.48,81.74,-20.67,-0.91072,0.10195,-0.20164,-0.34574
1059,40,15,25.696,29.933,-2.745,-682.13,-91.31,1014.53,41.08,77.62,-28.11,-0.90691,0.10901,-0.23518,-0.33215
1060,40,15,25.599,33.664,-1.456,-752.81,-28.81,922.49,44.11,60.07,-7.02,-0.89983,0.10905,-0.2685,-0.32608
1061,40,16,26.445,35.619,0.769,-658.51,35.34,901.18,43.76,46.29,0.91,-0.89465,0.09922,-0.28937,-0.32561
1062,40,15,26.034,36.158,1.377,-624.76,-2.56,903.38,44.85,30.22,-19.19,-0.89497,0.09497,-0.29564,-0.32031
1063,40,15,26.174,36.017,2.511,-595.15,28.81,887.39,44.82,22.09,-16.5,-0.89583,0.08607,-0.29759,-0.31862
1064,40,16,26.041,35.417,2.665,-562.01,-3.72,889.89,43.34,21.21,-17.04,-0.89779,0.08278,-0.29344,-0.31783
1065,40,16,25.25,35.608,1.664,-591.19,-74.1,873.35,42.73,19.87,-16.27,-0.89875,0.08915,-0.29277,-0.31399
1066,40,16,24.391,36.038,0.2,-595.03,-132.51,849.55,41.09,21.72,-8.63,-0.8988,0.09963,-0.29286,-0.31059
1067,40,15,23.425,37.616,-1.62,-704.47,-215.82,822.88,40.52,24.92,-1.03,-0.89555,0.11557,-0.30124,-0.30642
1068,40,15,24.921,40.045,-0.828,-770.14,-104.43,738.83,37.59,23.89,37.42,-0.88558,0.11991,-0.32077,-0.3138
1069,40,16,26.482,42.878,0.299,-856.38,-79.71,681.27,36.25,21.16,38.61,-0.87421,0.12358,-0.344,-0.31961
1070,40,15,28.395,44.983,2.218,-878.78,17.4,655.09,28.08,2.53,28.16,-0.86451,0.12099,-0.36327,-0.32561
1071,40,14,30.928,45.975,4.779,-833.19,95.83,667.66,15.88,-7.74,28.67,-0.85681,0.11297,-0.37544,-0.33491
