,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
540,2154,5100,13476,5452,-290,33,-232,-2.1269817631062167,0.859350288772183,-1.7915678891452818
541,2157,5088,13440,5276,-204,62,-276,-1.5328331024642405,0.9080550676549175,2.878665813431537
542,2161,5036,13452,5468,-155,137,-282,-1.4296480550943034,0.28697782858707815,1.7793245203549513
543,2169,4892,13412,5172,-66,283,-355,-1.9226699453008536,-0.6027745190258029,0.5819146390376849
544,2174,4548,13528,5184,-57,349,-334,-3.1061306649202605,-0.31698463783034353,-1.1377352746048284
545,2177,4492,13500,4908,-73,346,-319,-3.0779544230694413,0.7545132681059311,-2.2562921287871083
546,2180,4464,13500,4828,-78,322,-286,-1.704661583326883,0.7005316257034762,1.9695444044495836
547,2183,4536,13508,4880,-103,265,-225,-1.7873652846143522,-0.11075438516837602,1.047900308696047
548,2187,4408,13556,4892,-125,301,-203,-2.706090985829444,-0.526059892305375,-0.1677335170952955
549,2190,4500,13508,5056,-117,335,-177,2.8167131021993383,0.06826071500063816,-1.3259791593719152
550,2193,4512,13512,5040,-146,316,-108,2.7457922897225124,0.8544333320643303,-2.2786037147201053
551,2197,4696,13452,4996,-181,354,-98,-2.2537706855921096,0.9191607263092927,1.825007855961364
552,2200,4616,13528,5024,-163,332,-105,-2.2066833483308157,0.17445009643950088,0.7235538751158586
553,2203,4608,13508,5112,-156,283,-105,-2.78579762567544,-0.14715924761182358,-0.2588220928211117
554,2206,4612,13500,5180,-123,268,-117,3.0332748776300376,0.1673995657404867,-1.2307647559136203
555,2210,4856,13484,5068,-118,202,-100,2.8903682706444602,0.6797047814396254,-1.9422159281862543
556,2213,4780,13432,5196,-92,248,-105,-2.573810771613701,0.9830926607168099,2.889724711814252
557,2223,4864,13496,5084,-53,220,-156,-1.7655414967231466,0.5745833911332635,1.5790236799354014
558,2226,4908,13520,5096,-43,211,-198,-1.7080040923530257,-0.08721805875184133,0.7527909839899528
559,2229,5008,13544,4932,-70,204,-221,-2.2885194032217746,-0.45275614292777416,-0.2868488299555953
560,2233,5088,13536,5044,-60,270,-248,-2.9490440255492634,-0.13562643051695938,-1.5558782012336776
561,2236,5072,13516,5084,-56,311,-305,-2.7730495874432104,0.6478675705270553,-2.8152113799745364
562,2239,5092,13424,5112,-29,391,-345,-1.7775712451009171,0.31317046137040283,1.6298736474336617
563,2242,4944,13428,4892,-5,429,-385,-2.1190053266147753,-0.6296099767519832,0.14025937340598918
564,2246,4868,13516,5100,-12,441,-413,-3.0768916457735913,-0.0954342981027494,-1.7125776144166729
565,2249,4992,13516,5016,-29,363,-414,-2.403926051288836,0.8461210426125196,2.9927346612718804
566,2252,4792,13436,5000,-28,389,-460,-1.4633726797963202,0.001719988438676916,1.1810756567070226
567,2255,4648,13600,4864,-22,388,-432,-2.4722170314559078,-0.7889448213795186,-0.5686332112335402
568,2260,4596,13448,4744,-64,366,-438,3.0948834160296994,0.3068137763118687,-1.9760916206729344
569,2263,4488,13660,4808,-82,318,-423,-1.6979776184584225,1.0259007261178537,2.126000780792903
570,2266,4444,13512,4884,-87,317,-384,-1.3617819419194441,-0.16300755833741376,0.921762204615743
571,2269,4280,13596,4824,-146,230,-353,-2.483332311636239,-0.5288044951611659,-0.47706031498211904
572,2293,4288,13632,5008,-253,17,-40,2.8360433204041837,-0.3998175532708299,-0.5712362879474966
573,2296,4296,13420,5072,-260,13,-33,1.9083397223461855,-0.28394605875879914,-0.5208583861065912
574,2299,4260,13540,4856,-250,-57,17,0.9603814047669388,-0.4725211336084402,-0.6119945365895739
575,2303,4304,13508,4784,-276,-65,81,-0.1580593368875103,-0.30779119778114694,-0.9439894996262878
576,2306,4372,13496,4880,-278,-117,115,-1.1528753206750542,0.2327082686815026,-1.02175715328764
577,2310,4392,13424,4916,-280,-115,136,-2.3693017528437124,0.5315257107671092,-0.46812605656370493
578,2313,4540,13580,4992,-281,-109,145,2.750104483171804,0.11921392376435995,0.00031933695473978694
579,2316,4796,13500,5120,-279,-30,155,1.7173857842909426,-0.28401338676960924,-0.34736382861496073
580,2320,4688,13512,5280,-233,-36,128,0.7286553082369923,-0.24780565855447317,-0.8277847679440338
581,2323,4732,13576,5052,-196,-55,113,-0.031088224731843497,0.06315938715345058,-1.1483479202222426
582,2326,4924,13500,5248,-188,-35,117,-0.7461167309200049,0.49724716601743574,-1.1047625944039305
583,2329,4904,13476,5040,-182,9,77,-1.5921628638190117,0.5757063741673218,-0.790424503127048
584,2332,4768,13580,5024,-187,58,73,-2.367401202634191,0.27506016096682334,-0.6179538898844287
585,2336,4796,13516,4916,-209,56,53,-3.128984619524309,0.022208105179440295,-0.7337939070154911
586,2339,4852,13460,4860,-201,70,8,2.4152398593422135,0.08627255954652975,-0.9827488719766625
587,2349,4932,13500,4932,-209,317,-34,2.0008817613699597,1.0272054723134487,-1.5865474837669804
588,2352,5156,13532,5052,-223,413,-73,-1.6842309735009744,0.817297107880265,1.3367110256323624
589,2355,5104,13504,5068,-207,494,-148,-2.2316150932153174,-0.4479326473757932,0.43574055890050295
590,2359,4900,13576,4952,-213,540,-146,2.5465674787274755,-0.21962528882917354,-1.2561087663707253
591,2362,4648,13440,4880,-213,555,-179,2.4835556681482474,1.2594316758034325,-2.2883452899060988
592,2365,4432,13556,4784,-261,495,-124,-1.8588393362905653,0.4232345072482289,1.06931366705794
593,2368,4384,13588,4660,-265,451,-122,-2.7893214371832564,-0.38482128514503505,-0.06235968562994453
594,2372,4332,13536,4692,-308,400,-100,2.315088052714765,0.23688463997147602,-1.1223876806022268
595,2375,4332,13520,4832,-338,300,-47,1.144193048322253,1.1592650656229009,-1.1223888346434148
596,2378,4564,13520,4888,-369,281,-47,-1.4626067904842486,0.7893339725481283,0.4113018620684594
597,2382,4788,13624,4948,-351,286,-73,-2.419963164695602,0.04444304412118816,-0.1431095084568178
598,2386,4676,13524,5124,-362,267,-52,2.688826043154775,0.0954145911210699,-0.9646258801130159
599,2389,4840,13512,5136,-338,302,-69,1.7653176721070014,0.9648819297294193,-1.404822117383151
600,2392,4632,13544,5244,-327,270,-111,-0.9471580260461123,0.9858339739082669,0.36354229163605384
601,2401,4388,13556,4880,-289,279,-49,-1.9447399325734867,0.08749083651073086,0.31374243812155345
602,2404,4248,13488,5016,-279,252,6,-3.0655662199666183,-0.4332779433860107,-0.3354992520086199
603,2408,4344,13640,4980,-294,223,50,1.941416104405151,-0.1720393930204883,-1.0659677895146353
604,2411,4264,13592,4960,-294,245,102,0.9521418168586752,0.6482704936389552,-1.2890865468971946
605,2414,4568,13588,5124,-308,315,72,-1.1293418655040381,0.8100442892628478,0.08196844654733043
606,2417,4680,13492,5148,-267,360,95,-2.1511005459998898,-0.322096179611734,0.2915365254752249
607,2420,4840,13428,5060,-233,455,77,2.283934625535581,-0.7493186731107117,-1.3127517499155232
608,2424,4892,13512,5292,-225,495,35,1.4195319970267626,0.643710539211897,-1.7738811852681315
609,2427,4792,13488,5064,-219,562,1,-1.3672754632388415,0.7376671824150358,0.5751137675376984
610,2431,4620,13452,5096,-201,555,-13,-2.132480361602978,-0.824716644458533,0.28809098297839064
611,2434,4708,13488,4980,-194,565,-30,1.9056282204896968,-0.35968292999064794,-1.765033320777289
612,2438,4596,13532,4940,-187,594,-5,1.136062232722826,1.2992779614313572,-1.6658206504197
613,2441,4644,13524,5008,-169,552,-17,-1.6623355825731563,0.1654814071143168,0.67883193575192
614,2444,4732,13584,5000,-189,530,-32,-3.0655748407737455,-1.032498377783892,-0.5579240284397174
615,2447,5036,13584,4940,-204,514,-59,1.7983619199987295,0.15807579641676145,-1.7337951531298648
616,2456,4752,13568,4992,-193,408,-163,0.07921417328262281,1.061020287208747,-0.3177285239298448
617,2460,4672,13576,5088,-224,427,-194,-1.1841881248800719,-0.18110008746348005,0.4965481002127053
618,2463,4672,13572,5128,-227,392,-224,-3.0412859282643705,-1.0304422262427688,-0.965261092582189
619,2466,4728,13552,4928,-187,339,-224,2.1587633024492896,0.12502352160489225,-1.6707642535707339
620,2469,4720,13540,5012,-221,379,-268,0.29502793867299015,1.1352430316251323,-0.25263352147906737
621,2474,4784,13584,4836,-231,390,-290,-1.037928321721334,-0.1600807662819354,0.5547370492878461
622,2477,4664,13580,4984,-259,415,-309,-3.1097698885494216,-0.9968867344738112,-1.0784181221018858
623,2480,4592,13548,5000,-232,478,-293,2.056101464963318,0.45705544188587655,-1.7887854204919584
624,2484,4424,13564,4928,-265,492,-321,-0.6534540743243273,0.839733549514665,0.40834388686766465
625,2487,4356,13504,4936,-267,428,-262,-1.5891046292709978,-0.5876014887525387,0.2761224349727226
626,2490,4380,13612,4768,-291,340,-272,2.7786773260842095,-0.45666893043003287,-1.2332652309726337
627,2494,4448,13540,4916,-314,306,-255,1.6668441333783115,0.7175553963829695,-1.1844585247980097
628,2497,4544,13536,4996,-299,292,-261,-0.41052434068144633,0.5600273376170771,0.3239542177063058
629,2500,4732,13464,5152,-293,289,-297,-1.4567992345550413,-0.6529455504637455,0.13725597073111545
630,2509,4600,13508,5208,-187,408,-355,2.7551284094963875,-0.4807330659572451,-1.8375517108060175
631,2512,4672,13464,5192,-190,430,-372,2.1638583182225792,1.1215270591376414,-2.102689092773047
632,2517,4584,13492,5064,-196,457,-402,-0.994713350434175,0.28954273887063114,0.5265148854337595
633,2520,4440,13624,5140,-159,493,-362,-2.3560782773266613,-1.1886159853435518,-0.668021058657867
634,2523,4156,13612,5012,-175,448,-360,2.2942025898895206,0.14211440492409266,-2.056007018654723
635,2526,4256,13588,4980,-167,403,-313,-0.01568412509224213,1.3020193435797354,-0.1465124515712781
636,2530,4308,13548,4964,-190,392,-278,-1.1573815850543911,-0.0981049744130843,0.4364175394745023
637,2533,4584,13612,5068,-198,467,-281,3.1179583346102118,-1.065311637021842,-1.3045385020255866
638,2536,4800,13588,5056,-205,578,-307,2.0412280748373073,0.5510595984584977,-2.1133377848395876
639,2540,4892,13624,5136,-179,780,-342,-1.213026679606392,0.5451274416795768,0.732494949744758
640,2543,4896,13664,5276,-166,900,-378,-3.030088306780004,-1.2710497276660413,-0.9986245104493751
641,2546,4632,13588,5304,-132,922,-426,2.096008545779109,0.7500582659155467,-2.214092270697414
642,2550,4480,13516,5016,-146,949,-415,-1.3113723044636063,0.1895460220076111,0.792490855609626
643,2553,4340,13668,4876,-143,990,-405,2.453158871845877,-0.9854555227382055,-1.7523057033135685
644,2557,4280,13572,4900,-154,1061,-425,2.032355026507714,1.2533740060682224,-2.2825745700760516
645,2566,4304,13564,4648,-271,951,-378,-1.55002703378744,-0.24687332630166245,0.5062750750652877
646,2569,4168,13552,4696,-317,885,-347,2.4018352586334744,-0.4482519900344618,-1.7239881374655275
647,2573,4052,13640,4752,-353,824,-333,0.3884029816768523,1.3958717813185482,-0.6997320880868311
648,2576,3892,13516,4860,-359,787,-277,-1.6823066246774236,-0.3757719328023707,0.36273554703262556
649,2579,3744,13592,4860,-412,732,-209,2.2557138381064807,-0.39855128174216675,-1.5539891406201503
650,2583,3976,13632,4820,-447,671,-157,0.5071992481731888,1.1095745508120984,-0.9229547437846016
651,2586,3920,13524,4892,-467,688,-74,-1.762577075271335,-0.149390413215626,0.3419119315304219
652,2589,3996,13576,4896,-474,664,-23,2.2785974869303733,-0.5958341297966373,-1.2737778168157758
653,2592,3960,13504,5092,-484,641,31,0.758247320121122,0.8836697249218285,-1.2668297389966987
654,2596,4092,13524,5116,-468,640,86,-1.755595302273191,0.14881826190823366,0.3761669484739038
655,2600,4044,13532,4960,-477,664,88,2.5009052373302194,-0.7462492541589402,-0.9974574971155705
656,2603,3984,13512,5028,-472,612,155,0.9689089000092714,0.6423544535276209,-1.54250309330847
657,2606,4148,13648,5104,-459,636,192,-1.7251072377550434,0.4372136863798345,0.33809473426611464
658,2610,4104,13600,5020,-476,568,214,2.8732880731808588,-0.7880163028233724,-0.47657505818256335
659,2618,4188,13636,5052,-474,488,256,1.004537391842162,0.18792739563881913,-1.4966086721411522
660,2622,4332,13680,5016,-495,365,253,-1.1435005757831607,0.8301157511144887,-0.39822291227686163
661,2625,4840,13712,4980,-477,375,222,-2.7096084095240798,-0.271762581954175,-0.20326709266396326
662,2628,4616,13612,5216,-517,404,171,1.7245703077391206,-0.15901624834892544,-1.3132757160304347
663,2631,4552,13544,5420,-447,407,143,0.1272420231983789,0.9327518054506815,-0.9581666641665865
664,2635,4588,13496,5356,-435,394,122,-1.9463617291472122,0.21775758067432643,0.11517303113327818
665,2638,4548,13552,5172,-367,438,115,2.8410675293168572,-0.6610033254789988,-0.8339430994674811
666,2642,4560,13488,5288,-379,414,98,1.365520271887395,0.2436028859847886,-1.6423730248129893
667,2645,4660,13548,5076,-372,399,84,-0.6554074793218919,0.9505553808355566,-0.4629342024875278
668,2649,4580,13512,5032,-365,444,17,-2.0302528298814244,-0.2512574323841181,-0.13930300312686253
