,time,accX,accY,accZ,gyrX,gyrY,gyrZ
3970,518,-888,13172,8152,245,12567,-4708
3971,521,-1224,13160,8120,-79,12347,-4393
3972,525,-2280,13024,8156,-226,11549,-4096
3973,528,-3352,13016,7992,-295,10302,-3617
3974,532,-4292,13060,7596,-370,8920,-2851
3975,540,-6096,12096,8196,210,3970,-209
3976,545,-6164,11736,8164,830,1607,596
3977,548,-4868,11800,7700,1360,-266,1172
3978,551,-3444,12388,7280,1657,-1212,1355
3979,555,-1884,13108,6936,1738,-1470,1213
3980,558,-1272,13468,7204,1717,-1460,971
3981,561,-824,13976,7604,1623,-1461,776
3982,565,-712,13928,7732,1550,-1406,543
3983,568,-108,13720,8032,1489,-1184,186
3984,571,836,13172,8076,1478,-547,-329
3985,575,1308,12524,8008,1479,218,-884
3986,578,1468,11580,8120,1483,904,-1390
3987,581,1548,10900,8316,1587,1655,-1799
3988,584,1764,10464,8328,1752,2352,-2115
3989,594,2396,9004,9004,2486,4271,-2838
3990,598,2144,8584,9448,2850,4702,-2905
3991,601,2508,8368,9712,3337,5042,-2922
3992,604,3892,8180,9916,3742,6111,-3112
3993,608,4396,8428,9984,4104,7339,-3456
3994,611,676,17816,3004,2599,8945,-3151
3995,614,-2988,22792,11660,1009,8683,-1602
3996,618,160,15008,13468,1220,7082,-1946
3997,621,336,13692,10584,1257,5562,-2155
3998,624,340,12264,9720,1337,4325,-2332
3999,629,824,11588,8956,1416,4461,-2418
4000,632,660,11232,7992,1388,5022,-2450
4001,635,16,11452,7176,1212,5379,-2461
4002,638,-828,11880,7352,1055,5614,-2374
4003,647,-1924,11968,7292,525,4338,-2021
4004,651,-1776,11788,7044,357,3584,-1905
4005,654,-1856,11604,7188,194,2982,-1778
4006,657,-1708,11632,7484,65,2534,-1640
4007,661,-1360,11740,7540,-64,2396,-1493
4008,664,-1384,11900,7712,-202,2250,-1366
4009,667,-1044,11980,7772,-320,1670,-1315
4010,672,-816,11944,8148,-423,1037,-1356
4011,675,-1180,11784,8424,-428,458,-1313
4012,678,-1084,11616,8708,-409,124,-1269
4013,682,-1012,11556,8564,-380,-13,-1200
4014,685,-772,11552,8756,-321,-38,-1159
4015,688,-804,11604,8536,-292,63,-1099
4016,692,-1168,11492,8424,-273,123,-1014
4017,700,-13848,19748,13912,1671,-2516,1446
4018,704,-11092,14996,10508,2315,-5022,2830
4019,707,-9268,15208,10612,2912,-7548,4085
4020,711,-6584,15436,8780,3361,-8702,4798
4021,715,-5272,13652,7708,3881,-12240,5530
4022,719,-2992,13544,7372,3805,-14330,6238
4023,722,-5736,12748,7352,4174,-13783,7173
4024,725,-6052,10164,6260,4478,-16590,8402
4025,729,-6168,18524,10700,4796,-15534,8682
4026,732,588,9768,5916,4734,-17458,9091
4027,736,560,13320,7548,4417,-15626,8466
4028,739,456,12712,7240,4430,-15854,8495
4029,742,2952,13780,7804,4545,-15322,8193
4030,751,764,13036,8448,5442,-15559,8337
4031,756,4068,11312,6684,5351,-15523,8107
4032,759,4860,13336,7140,5270,-13669,7508
4033,762,6200,13224,6480,5120,-12403,6894
4034,766,640,13088,9636,5879,-13000,7086
4035,769,-2980,11988,9664,7043,-14941,7879
4036,772,5564,11456,7536,6849,-14977,7537
4037,776,7292,11748,5976,6719,-14009,7199
4038,779,11052,10420,4612,6236,-11904,5934
4039,783,5948,11748,7728,6095,-9436,5595
4040,786,6412,13056,7392,5948,-7372,4893
4041,789,3100,12476,8764,6208,-7149,5167
4042,793,2980,13492,10012,6583,-6221,5217
4043,816,3804,11140,5932,6254,516,5036
4044,820,412,11168,8312,6035,696,4664
4045,823,5472,10612,6824,4993,1555,3498
4046,826,4388,8544,4936,4130,2063,2890
4047,829,5028,8996,5232,2988,3464,1928
4048,833,5000,9908,5232,1915,4504,965
4049,836,4952,8932,5412,1097,4997,236
4050,839,3288,13468,8932,878,5212,-338
4051,843,2672,12928,9344,556,5210,-715
4052,847,3648,13568,7344,352,4756,-739
4053,850,-2856,13684,12012,742,4632,-200
4054,853,2256,10852,7064,343,4151,-261
4055,856,1668,13876,9856,406,5219,-306
4056,860,2520,12656,8700,-128,5397,-612
4057,863,4,10516,6832,99,4587,-138
4058,872,2032,8996,5548,-1150,5860,-808
4059,875,-3356,11816,9644,-636,5773,-171
4060,878,4936,4864,1296,-1888,5413,-1020
4061,882,1668,12036,8764,-2169,7184,-1443
4062,886,-368,12224,9824,-1865,6413,-1224
4063,890,-1932,12344,9860,-1519,5794,-776
4064,893,-1684,12420,9668,-1220,4684,-377
4065,896,-1500,12304,9488,-963,3593,-40
4066,900,-292,12544,9368,-642,2683,198
4067,903,1340,12504,8720,-470,1928,238
4068,906,2452,12492,8636,-297,1446,131
4069,909,3016,12468,8520,-161,1268,32
4070,913,3240,12580,8192,-61,1219,-181
4071,916,2552,12416,8184,46,1135,-309
4072,925,1164,12408,8024,335,482,-292
4073,929,684,12476,7848,405,229,-194
4074,932,508,12624,7644,470,-137,-62
4075,935,884,12564,7532,497,-472,58
