,id,time delta,yaw,pitch,roll,ax1,ay1,az1,ax2,ay2,az2,ax3,ay3,az3,c
1572,528,15,94.467,14.049,12.614,-268.8,-364.01,1129.88,-29.71,-8.73,-8.79,0.58887,-0.03462,0.15957,0.79156
1573,528,15,84.939,14.779,9.751,-437.5,-223.14,975.59,17.19,28.07,14.12,0.65173,-0.04237,0.14741,0.74278
1574,528,16,88.249,20.48,12.386,-998.54,356.2,851.07,20.69,9.45,37.33,0.63026,-0.07062,0.19369,0.74851
1575,528,15,84.974,17.68,17.933,-795.41,386.96,932.13,7.74,-15.14,69.13,0.65354,-0.01498,0.21572,0.72535
1576,528,16,92.637,20.524,20.604,-393.07,161.87,1158.94,11.67,-20.48,49.23,0.60521,-0.03501,0.24589,0.75633
1577,528,16,86.463,22.618,16.516,-103.27,74.71,1253.91,30.65,-1.19,15.34,0.64368,-0.05867,0.2325,0.72676
1578,528,15,83.034,20.504,6.958,-58.11,75.93,1230.47,50.95,25.6,1.34,0.65998,-0.09325,0.16258,0.72753
1579,528,16,79.051,17.256,8.85,-140.63,152.1,1158.69,62.15,31.3,-21.22,0.68785,-0.05578,0.15837,0.70617
1580,528,15,85.256,19.849,20.253,-236.33,271.24,1147.22,63.14,36.46,-21.09,0.65246,-0.01666,0.24188,0.71799
1581,528,15,79.818,17.623,26.13,-353.03,352.78,1121.34,57.35,35.82,-21.1,0.6841,0.04411,0.265,0.67812
1582,528,17,76.51,17.213,25.983,-398.44,377.44,1089.36,50.45,31.27,-24.57,0.70326,0.05336,0.26042,0.65936
