accX,accY,accZ,gyrX,gyrY,gyrZ
1183.9139099820943,12232.494855296152,7694.747686481601,-210.62022370748093,124.88671549014413,98.51039467862988
1552.6891307534202,12303.870301887402,7546.401440238757,-254.41657024458016,146.73554217908872,129.45127493692095
1319.0002105099816,12262.31871243683,7644.617834487648,-311.3498480831344,-67.1559017965666,141.54170050942477
1096.6156169567494,12268.032995174925,7919.5785604487355,-299.9015074988503,-384.52257204340145,206.08647447500982
1486.4001767114726,12256.40616745743,7863.570130740571,-274.01341909764136,-210.6023684211628,262.46136889118327
1528.0153154017041,12237.606308732542,7956.478409246636,-254.25367621769203,-90.38128474725258,266.58487666702746
1362.6473839517814,12178.44157758447,7857.869350232082,-250.90954723820946,-110.2867791224321,305.3941266219225
1440.7236653339291,12158.536484663115,7900.802646538062,-231.3389622153425,-171.61301169917402,315.39415236564474
1944.512567709322,12250.529779730634,7816.976972949314,-162.67668357597447,-33.176757481289435,73.61731429840188
1777.2202308649714,12198.169843752123,7660.090299914394,-159.90775742874519,118.16288665879459,45.926891551811636
1547.073948140461,12294.641453803928,7797.3616830111205,-174.0210952638868,206.56700397788353,29.195544178464914
1562.1093879104603,12224.848281525788,7706.998344831557,-199.62823100782512,186.56198421473468,62.12341796736388
1574.6514345418375,12215.723549264545,7725.9452687255125,-221.45469209158085,170.53735419000614,86.5675641644019
1444.767455039057,12149.120210921594,7803.328313544381,-242.52266955780672,98.69981543996543,72.3055351397042
1367.2611592176731,12256.223483459513,7850.488420201731,-224.69320862680559,46.27527122722038,120.34933343612977
1515.9392390833907,12220.364675048542,7977.172191527603,-207.40045781742705,156.80034544739712,146.926843834472
1593.023456115347,12217.69861828768,7889.005465884868,-177.38903390027795,211.70007267050067,151.8361817836299
1410.2146503651074,12154.034217918208,7741.816041121132,-183.1351262622731,69.11946812244092,183.3290797772606
1233.919724976165,12191.023016394403,7745.454345627933,-189.43192138605818,-77.2549258646093,212.8833138902717
1103.5149666653488,12229.701071581045,7845.508350147942,-183.1966876339962,-201.78466706999407,294.2891674479878
1337.9107877675526,12267.706396874182,7726.597342856139,-174.89264484807228,-249.3722712785175,358.5957414791989
1483.1979186060753,12254.405947535359,7829.446718754105,-180.0605667324271,-379.43843974124707,369.5923851675887
1508.5159437841317,12218.498958120506,7848.900754333117,-195.82284183135332,-510.70741969441355,393.27924281970814
1557.408279099742,12244.697327842377,7896.757851135685,-162.71375746979186,-470.6160258442223,398.0564309098986
1461.3269885745635,12184.285843964697,7937.845426594368,-120.39130439643358,-511.319686675862,434.9508090012441
1607.5216707975405,12234.326450445269,7867.282891846091,-124.00581140475492,-673.8711442062651,427.90232738464147
1620.1350638889958,12160.335994075993,8056.551901073348,-64.02530753810845,-903.0061453164499,418.8961233962932
1837.2478125568744,12148.518099928493,8079.980860945365,53.659142032726045,-1031.312025167938,425.6761573868087
1770.2576992313184,12258.976642826165,7869.009285548626,71.36498424785385,-1117.883837487666,363.92960203216995
1135.2520233014243,12194.566918448265,7856.515404680515,121.1080837435078,-1480.2857741213268,383.8237863349792
656.198625142657,12287.524089894287,7890.424630813645,135.3235015728213,-1904.7372726360404,516.5153922183206
606.7546839325908,12301.984532078099,7726.217075940192,144.81493645440077,-2418.744564929005,662.9171658742954
744.9413145354378,12326.503478619003,7692.281043551738,115.20167194211024,-2853.00282813493,848.5437245351737
1017.0906408809341,12270.357512052426,7712.227888434866,96.2896626489187,-3083.258077274172,1002.2365167264181
1128.0917074983847,12322.534736099427,7555.970116092495,67.13514410666565,-3290.4914815775915,1095.933593778552
1917.7733326734387,12321.765618047597,7386.55676718237,-7.632615458586404,-3229.4648466845565,1150.2185267143507
2509.7101110539943,12267.136951737804,7422.108924850772,-159.75227116399867,-2880.7460457093894,1028.6853917535254
2597.260979474991,12314.547061859148,7466.470818977894,-213.76196460010175,-2557.741845811079,945.9421532700954
4099.414169598846,14445.929366159218,7971.300999821336,-61.490908084727096,-2086.444264934381,585.1608351954947
4102.847689840963,16006.79731615583,6432.745623843642,801.352761872344,-941.3176637861193,-1690.8409990522337
-714.6862660087952,13124.334464863456,6724.236630632379,953.4346421981812,-2436.4455004142333,-1028.3683012081615
-3260.2259999324237,13394.348405938852,6632.165529310181,948.1000920191433,-3075.105752834093,-730.8862742254769
-2071.431358671326,12203.937019386665,5704.500727586038,1114.0800334394708,-3772.136374753489,-374.0157087087297
-178.96933385854786,13797.198232341469,7275.153145741837,877.0101325541708,-4142.819908301964,266.587288716997
2890.836077779344,12496.081381293061,6128.20396739488,914.0641519200706,-4220.0555489275785,338.35918093021905
1666.0127997369825,12537.134926280354,7313.97218456005,986.190213466629,-4992.000646768622,986.3662852337784
1589.1368889073412,12301.971614180358,7423.566118201154,1145.2787742035373,-4943.572086201286,948.1948190218733
2085.4994761824455,13072.225214713577,8449.61243192601,1230.6438037206938,-5276.454098526347,1112.4421896694814
1278.0464510850447,12540.120240198552,7692.287927384232,1312.101204954854,-5539.0916062948945,1093.1382514658342
1720.8481345452615,12483.646204551571,7373.9170148251005,1415.9719137443158,-5996.599278928926,1155.98728907039
2385.556551403804,12202.8674423639,7600.641230290137,1395.5937587251642,-6398.598286581736,1074.62264178139
3101.3509994959963,12147.650142070848,8038.804840140708,1537.077086121802,-6048.07536344158,829.4695546245704
4030.710380088789,11703.145479320232,7961.024047949387,1527.520548989669,-5698.865367023455,998.8161065592709
5633.618292180221,13218.914236055864,9288.39974581324,1444.4124801489918,-4590.103088161692,998.9443018217199
6415.274756112512,13214.775035288192,9049.096648144754,1532.2973815704913,-3132.5929761315833,725.9656341358755
4900.970885085733,11913.930336891659,7866.825922815933,1324.9447499923258,-2640.1565296462654,658.5805843760864
5053.203659547122,14653.346621803377,8935.437488026339,1682.539777616962,-2358.4892545735206,360.7436794369414
2753.0701908935857,11094.635416767696,6886.969455253276,1577.0156033696383,-2468.9001132042144,453.9214071392128
2689.60302517019,13029.301291833806,8402.414108796902,1855.6851342586772,-2539.302690343036,710.770800421837
2864.246370481356,12758.781492800072,7192.189847454416,2009.9084616463115,-2874.6298645429993,745.0537935147568
1230.7785141022594,12405.817850048772,7271.207696723076,2394.1052490366187,-3405.090010272754,1169.5205568855288
-45.542735568314264,12943.720967200563,7202.498236150505,2813.6189500854125,-3554.389366308333,1594.510656554462
1475.475351401738,12624.002600433234,7479.826773154015,3389.1974482681935,-3888.098063971253,2308.1998130254883
1545.4970272297492,13623.564056112778,7723.50626228743,3917.0859866060764,-3704.072130974134,2896.901730995632
1543.1770269021313,12581.129048386287,6787.149249693051,4523.531821715485,-3773.3010866561463,3674.1453548917884
1734.3929685632859,13695.695732938782,8487.657210351952,4889.6410304205965,-2679.876386560494,4393.981822002308
3400.539190098561,11887.480865729161,6261.71655362875,4909.771715698677,-1969.9429426977983,4775.367716234544
2618.1204485877656,12780.237556957385,7702.232920948244,4984.573561045158,-1587.0913677861388,4934.942124734358
2582.1235058958355,11087.360538712213,6354.814492342863,5208.618150202937,-540.0978223780601,5216.165106452987
5137.9921497929745,11989.086219640878,7123.875977610114,4924.385112422406,-7.70469014242935,4892.106937404686
6058.168996816328,11886.285775125045,5869.658411835729,4549.6615365757,803.1263716801469,4454.4708355962575
2959.5340553468072,13047.002808920515,8780.255340983693,3974.3294547343603,2213.593470967611,4079.9123169461222
5160.886392743276,11739.275256212955,6669.341341559969,3849.9049331971737,3042.3285968801615,3974.33401136265
7415.926269296479,12041.28229290806,6399.112924524167,3569.513366301546,4142.022536874323,3394.0205252182895
4347.825012746658,12957.613334868802,8284.45750442367,3816.690749382977,4258.958048808555,3618.4789763810645
5909.32803241272,10956.235141053605,5186.779910514862,3552.113138402942,4588.970124743636,3473.519596726849
-1666.1569782368379,11963.006488741381,8870.584116348547,3959.304872186067,4118.050825993347,4310.893546226048
196.23586117097375,12077.546903773335,8452.38784947661,4007.1566630506168,4014.547107524671,4989.0907839809015
7118.056652186091,11031.25190125046,5347.339216713755,3650.5096635120617,4595.975813082052,4668.582922069181
3426.1637086811074,12117.83840658962,6889.993635476597,3694.0364137951065,5417.165528996086,4759.294450032632
5712.753347052479,12525.937796621776,6058.607718432661,3487.4526205673633,5129.960599371779,4803.902860861497
2642.8439247315337,12831.382293125187,7176.647338369174,3006.2815909841797,5081.624314515836,4578.325427354847
5342.573917074538,12575.736035393045,6544.909000844473,3183.315611265015,4433.965699504063,4905.491005940759
4470.324597649735,11501.067846866052,5476.201004805953,2767.9611783174246,4207.84911429055,4226.650738833517
7912.466554618497,13110.661945286141,5053.525748721478,2085.8670545827954,5628.017931013933,2764.210124236755
11055.530905032083,13337.059666578834,4135.980207834442,1508.650663537771,6313.905088431166,1117.958229188592
-489.2639461122279,12547.263069193366,7596.08553609317,1750.8564442148897,5703.739639858146,1867.7606417242773
2460.0058364155466,12298.508618260548,6183.085319739961,1685.465594845455,4921.565077692154,1879.3131495600157
-3077.340145574093,11212.802696586323,7535.411608127548,1667.6447830763439,4057.436233501171,2976.9887087787524
7411.621524744349,12967.349199949853,5405.862855591378,799.336102116995,5155.852941670553,848.1091218635286
1051.145774504042,13503.538052179603,7461.272458230995,333.5207981405853,4474.099276571244,1447.8582026068627
2427.9020004584145,11412.295986047728,4176.612625762601,254.19493002435792,3698.4548907084018,1766.964426658314
-2744.9468801055277,11381.473267274067,5723.2343415382165,-260.98773806519824,3938.03481117135,1621.2574229898046
-1514.5829958996565,12475.639122125764,5753.164836183915,-606.0207022665661,3409.7299018737945,1730.8366603109387
7538.659929501935,14132.362415723628,8008.258698051758,-738.6231752773683,3816.324023052657,1140.4889687181194
4784.531889194018,12309.548923953509,6869.698374594042,-1142.2900709571568,3800.6406020379563,1431.6457066909832
