,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1649,540,32767,12672,-16296,-7353,6680,-12099
1650,543,17744,13584,656,-8696,10524,-16405
1651,547,-7192,13736,10148,-8081,8965,-15567
1652,550,-10700,14512,12836,-7018,6330,-12942
1653,554,-5276,15380,8196,-6466,3826,-11290
1654,563,-4148,24864,-1516,-10303,2856,-10188
1655,566,-9316,24484,5216,-11922,1238,-7591
1656,571,-10012,23428,6844,-12196,-623,-4816
1657,574,-8524,23824,5924,-12704,-3122,-2643
1658,577,-5328,20308,5844,-12992,-6080,-1088
1659,581,-3788,18448,4736,-13574,-8358,118
1660,584,-2000,15724,5952,-13876,-9683,776
1661,588,-888,13676,6896,-13721,-10307,933
1662,591,444,11368,7664,-13251,-10057,751
1663,595,884,9816,7912,-12590,-9670,379
1664,598,820,8308,8548,-11785,-9606,-115
1665,601,944,7544,9080,-10846,-9515,-631
1666,605,1236,6372,9228,-9864,-9297,-1135
1667,614,2020,5524,10092,-7407,-7512,-2960
1668,618,1872,5516,10764,-6516,-7011,-3497
1669,621,2244,5772,11324,-5764,-6652,-3944
1670,625,2868,6184,11676,-5124,-6091,-4392
1671,628,3444,6308,11964,-4671,-5840,-4813
1672,631,4112,6516,12056,-4267,-5557,-5316
1673,635,4732,6392,12324,-3920,-5376,-5925
1674,638,5660,5904,12596,-3504,-5138,-6747
1675,642,7120,5964,12444,-2948,-4006,-7516
1676,645,6052,6132,12232,-2438,-3289,-8062
1677,648,4808,6076,12420,-1709,-2719,-8307
1678,652,4388,6240,11700,-1151,-2043,-8437
1679,656,4516,6204,11312,-490,-1233,-8531
1680,665,3276,7600,10660,1344,640,-8006
1681,669,1796,7912,11372,1972,411,-7315
1682,672,972,8348,11764,2715,-74,-6417
1683,675,876,8728,11848,3393,-458,-5498
1684,678,1324,9268,11020,3902,-668,-4719
1685,682,1832,9620,10688,4205,-575,-4163
1686,685,2084,10084,9860,4448,-341,-3898
1687,688,1952,10440,9276,4620,-214,-3721
1688,692,1212,10932,8740,4730,-443,-3646
1689,695,856,11172,8488,4831,-598,-3590
1690,699,896,11696,8072,4858,-242,-3522
1691,703,1148,11988,7840,4797,11,-3514
1692,706,1200,12404,7572,4708,343,-3425
1693,709,624,13160,7452,4555,438,-3265
1694,712,336,13888,7304,4290,459,-3084
1695,721,840,15992,6596,3239,859,-2590
1696,725,292,16372,6652,2819,940,-2310
1697,728,-160,16588,6396,2374,891,-1884
1698,731,-672,16644,6232,1751,773,-1405
1699,734,-888,16924,6272,1079,326,-861
1700,738,-1276,16724,6108,447,-366,-322
1701,742,-1256,16660,6112,-174,-1162,246
1702,745,-1332,16212,6092,-864,-1875,872
1703,749,-1592,15808,6072,-1335,-2593,1476
1704,752,-1696,14916,6300,-1621,-3362,2036
1705,755,-1900,14008,6428,-1781,-4402,2452
1706,759,-808,13004,6504,-1787,-5130,2623
1707,762,356,12568,6536,-1788,-5141,2576
1708,766,1580,11936,7144,-1664,-4719,2288
