time,accX,accY,accZ,gyrX,gyrY,gyrZ
569,2124,11076,10892,121,38,142
573,2092,11140,10936,34,39,44
576,2128,11156,10884,-57,86,20
579,2052,11100,10940,-126,82,-24
582,1928,11032,11128,-166,138,-46
585,1916,10868,11068,-208,174,-48
588,1772,10772,11096,-210,211,-69
591,1836,10732,11164,-239,199,-55
594,1748,10548,11148,-200,223,-53
597,1720,10504,10940,-227,278,-83
601,1656,10384,10996,-184,358,-95
604,1708,10312,10980,-168,370,-147
608,1796,10268,11072,-170,379,-155
611,1584,10192,11012,-132,362,-179
614,1492,10196,11028,-80,349,-187
618,1420,10252,10916,-45,255,-172
621,1308,10368,11064,-11,110,-115
624,1368,10340,11004,35,28,-82
627,1384,10344,11040,45,-47,12
630,1364,10472,10960,85,-119,24
633,1488,10412,10948,77,-143,70
636,1556,10368,10872,19,-122,97
639,1660,10520,10872,9,-115,126
642,1720,10552,10848,-44,-106,156
645,1740,10608,10928,-102,-49,135
650,1700,10468,11044,-136,-16,155
653,1732,10468,11036,-154,-15,179
656,1728,10508,11012,-131,-27,204
659,1680,10540,11208,-128,-49,200
662,1720,10536,11080,-121,-12,220
665,1712,10376,11264,-152,-17,193
668,1704,10384,11268,-64,-25,232
672,1696,10488,11248,-39,-1,212
675,1668,10388,11220,-49,54,201
678,1836,10296,11260,-1,33,182
681,1800,10416,11288,9,89,208
684,1764,10420,11152,17,118,206
687,1928,10472,11120,14,113,198
690,1936,10488,11032,14,103,165
694,1788,10500,10952,-16,75,104
697,1804,10460,10904,-25,102,107
700,1940,10396,10840,-60,131,37
703,1860,10444,10980,-43,104,44
707,1680,10284,10956,-72,79,20
710,1584,10232,10996,-62,107,3
713,1548,10208,11028,-57,27,17
716,1604,10132,11040,-33,-10,-2
719,1456,10180,10932,-9,-11,41
722,1500,10108,11068,5,-36,94
725,1528,10060,10972,39,-67,73
728,1576,10084,10968,71,-89,118
731,1408,9980,11096,103,-76,126
734,1480,10160,10976,106,-54,179
738,1516,10160,11060,143,-71,197
741,1344,10120,11036,207,-65,282
744,1448,10172,11156,242,-106,328
747,1360,10180,11164,246,-128,424
751,1468,10184,11116,307,-189,467
754,1444,10384,11000,379,-219,522
757,1504,10492,11160,367,-199,554
760,1612,10580,10900,390,-224,542
763,1720,10596,10948,341,-260,588
767,1740,10744,11020,317,-212,562
770,1916,10588,10980,307,-113,543
773,2144,10632,10960,285,59,510
776,2152,10828,11088,284,281,424
780,1736,10688,10868,280,142,405
783,1300,10704,11220,259,-70,417
787,1616,10772,11124,267,-162,450
790,1648,10692,10972,255,-199,468
793,1816,10652,10892,250,-176,422
796,2044,10752,10876,184,-95,374
799,2076,10732,10844,191,-17,325
802,2164,10640,10880,150,-22,255
806,1964,10576,10864,154,3,205
809,1948,10608,10724,139,44,207
812,1808,10580,10924,125,22,188
815,1684,10332,10912,124,60,196
818,1552,10476,11028,111,-28,233
822,1476,10476,10844,126,-27,293
825,1540,10432,10932,160,-107,356
828,1568,10584,10932,165,-142,460
832,1540,10616,10916,151,-176,550
835,1444,10364,11052,141,-227,655
838,1588,10500,11020,225,-214,743
841,1588,10528,10976,234,-159,871
844,1512,10444,11016,230,-187,935
848,1548,10496,10964,277,-176,1058
851,1560,10396,10944,288,-176,1109
854,1856,10524,11068,363,-140,1187
857,1856,10468,10932,341,-120,1174
861,1604,10316,11172,351,-232,1203
865,1568,10444,11260,404,-409,1207
868,1588,10508,11252,450,-427,1228
871,1820,10584,11196,486,-474,1186
875,2064,10528,11188,485,-406,1148
878,2108,10536,11072,492,-309,1096
881,2188,10636,10992,474,-288,956
884,2208,10732,10984,480,-168,895
887,2244,10696,10856,441,-127,797
891,2160,10904,10912,394,-80,742
894,2096,10936,10740,351,-62,697
897,2136,10984,10832,288,-48,660
900,2120,10876,10656,247,-67,597
903,2168,10832,10732,170,-66,568
907,2296,10836,10628,123,-42,521
910,2200,10788,10596,63,0,427
913,2216,10676,10676,37,27,379
916,2228,10748,10652,5,-2,317
919,2092,10572,10672,23,-20,256
923,1992,10404,10760,-2,-18,167
926,1876,10372,10712,6,17,114
929,1864,10436,10700,50,4,113
932,1684,10336,10632,24,-23,115
935,1776,10248,10792,24,-62,108
938,1600,10296,10648,56,-84,141
941,1480,10192,10732,51,-129,163
944,1552,10240,10812,88,-131,198
947,1452,10132,10876,82,-140,211
951,1424,10244,10688,103,-106,288
955,1496,10284,10792,115,-126,357
958,1408,10184,10880,112,-88,398
961,1440,10220,10776,120,-80,438
964,1464,10300,10864,121,-119,497
967,1580,10424,10856,160,-155,599
970,1604,10380,10984,171,-115,609
974,1728,10424,11064,215,-113,629
977,2028,10472,11136,230,17,678
980,1864,10564,11060,235,24,643
983,1888,10548,11064,243,-54,672
986,1760,10568,11108,257,-132,635
989,1984,10600,11016,259,-125,614
993,2072,10592,10796,218,-90,550
997,2240,10568,10652,197,-23,498
1000,2348,10600,10780,197,9,410
1003,2360,10592,10852,206,-11,372
1006,2164,10512,10664,182,44,281
1009,2156,10472,10692,153,18,244
1012,1928,10388,10676,163,62,242
1015,1872,10220,10760,192,115,236
1019,1848,10208,10868,249,98,249
1022,1760,10268,10776,276,75,313
1025,1748,10196,10756,355,59,347
1028,1784,10352,10932,359,87,394
1031,1848,10248,10732,402,84,466
1035,1680,10460,10660,403,73,517
1038,1696,10452,10920,403,43,580
1041,1668,10496,10816,420,-11,662
1045,1664,10516,11004,431,5,717
1048,1628,10536,11024,472,3,795
1051,1660,10740,11104,457,-2,848
1054,1844,10688,10972,421,69,888
1057,1908,10756,10936,431,74,899
1060,1912,10628,10900,413,151,886
1063,1924,10544,10888,461,186,841
1066,1968,10568,11048,418,216,831
1070,1864,10528,11176,495,251,768
1073,1908,10460,11128,556,204,715
1077,1744,10512,11112,595,195,705
1080,1712,10480,11212,677,204,692
1083,1792,10544,11344,739,212,672
1087,1844,10480,11292,823,196,694
1090,1908,10656,11228,922,233,616
1093,1904,10576,11252,967,226,624
1096,1956,10736,11180,1030,186,613
1099,2152,10928,10840,1025,185,619
1103,2100,11012,10828,1062,191,580
1106,2232,11008,10848,1059,183,538
1109,2276,11076,10704,1021,222,487
1112,2196,11240,10596,973,233,446
1115,2264,11300,10580,914,194,427
1120,2252,11364,10468,857,167,423
1123,2136,11388,10456,738,168,380
1126,2208,11272,10340,663,204,395
1129,2308,11212,10332,621,198,334
1132,2288,11176,10176,529,207,312
1136,2272,11144,10280,403,205,286
1139,2260,10940,10256,318,231,287
1142,2116,10800,10296,256,238,303
1145,1872,10664,10472,205,219,324
1148,1768,10460,10596,225,247,341
1151,1772,10436,10576,283,158,405
1155,1600,10500,10668,291,154,434
1158,1600,10620,10632,342,81,547
1162,1540,10532,10656,361,63,630
1165,1516,10496,10716,360,2,685
1168,1836,10460,10692,358,52,745
1171,1872,10632,10884,435,21,768
1174,1956,10648,10772,467,30,753
1177,1992,10784,10876,515,52,765
1181,2020,10988,10856,501,72,752
1184,2148,10976,10792,487,98,751
1187,2216,11096,10816,483,116,763
1190,2296,11096,10832,455,172,727
1193,2292,11244,10876,435,137,758
1196,2460,11096,10748,455,125,715
1200,2576,11380,10680,450,138,658
1203,2652,11648,10588,433,92,618
1207,2880,11472,10484,376,211,526
1210,2848,11436,10204,270,384,447
1213,2852,11332,10200,203,387,270
1216,2856,11244,10096,91,420,147
1220,2764,10972,10108,-2,512,-16
1223,2440,10952,10136,-59,534,-150
1226,2348,10720,10376,-100,581,-210
1229,2100,10700,10480,-62,650,-285
1232,1956,10436,10556,-41,683,-333
1235,1656,10280,10692,94,639,-309
1238,1536,10296,10724,159,549,-271
1242,1396,10220,10780,274,513,-217
1245,1212,10308,10700,414,403,-135
1249,1180,10328,10772,506,266,-93
1252,1228,10388,10752,605,159,2
1255,1368,10444,10540,614,165,74
1258,1568,10648,10476,623,157,77
1261,1560,10636,10464,572,178,118
1265,1576,10720,10532,574,236,126
1268,1612,10612,10484,543,306,115
1271,1336,10544,10564,541,328,134
1274,1288,10556,10676,540,370,219
1277,1224,10608,10656,558,327,263
1281,1116,10632,10652,517,313,362
1284,1152,10688,10500,479,182,547
1287,1496,10772,10592,497,178,637
1291,1640,10884,10684,509,111,706
1294,1856,11052,10668,571,93,739
1297,2004,10848,10524,590,206,766
1301,2044,10820,10468,610,265,776
1304,2056,10868,10388,596,267,747
1307,2100,10856,10180,542,209,722
1310,1996,10860,10228,514,157,694
1313,2052,10676,10088,471,117,643
1316,2140,10580,10144,438,59,578
1320,2096,10544,10040,375,-139,448
1323,2256,10416,9848,280,-226,297
1326,2156,10252,9708,189,-302,143
1329,2160,10084,9672,20,-360,-29
1333,2092,10056,9440,-133,-455,-180
1336,1908,9900,9548,-317,-525,-292
1339,1500,9864,9772,-451,-680,-345
1343,1352,9760,9776,-560,-797,-313
1346,1272,9572,9788,-700,-913,-227
1349,872,9172,9936,-759,-957,-81
1352,352,8996,10216,-820,-1225,94
1355,72,8736,10124,-858,-1421,421
1358,224,8436,9808,-946,-1448,687
1361,92,8256,9660,-1134,-1677,1028
1364,-24,8208,9352,-1417,-1879,1321
1367,36,7844,9324,-1701,-1875,1643
1371,300,7456,9512,-1918,-1433,2005
1374,656,7112,9700,-2024,238,2602
1378,808,6676,10184,-1925,3343,3625
1381,3792,7064,8088,-2455,14931,6165
1384,-3108,7944,11092,-2311,14030,6945
1388,-3688,6836,10920,-2243,8543,6744
1391,-1708,5792,11320,-1971,6907,6590
1394,-176,5760,12432,-1370,7403,6583
1398,796,6168,12232,-702,7626,6354
1401,1904,6316,11256,-204,7453,5863
1404,2804,6704,9876,53,7402,5232
1407,3192,7004,9192,-25,7825,4638
1410,3236,7412,8884,-293,8673,4012
1414,2936,8180,9292,-578,9491,3351
1418,3060,8724,9884,-861,9919,2666
1421,3124,9224,10148,-1071,10224,1894
1424,3764,9468,9944,-1295,10717,1054
1428,4484,9648,10116,-1525,11540,215
1431,5008,9812,10104,-1592,12694,-682
1434,5624,10288,10108,-1662,13941,-1677
1438,6252,10784,10388,-1720,15504,-2737
1441,7088,11580,10684,-1629,17258,-3921
1444,7372,11916,10788,-1514,18864,-5175
1448,7228,12432,10816,-1379,19991,-6441
1451,7492,12768,10576,-1296,21232,-7810
1455,7388,12748,10316,-1200,22267,-9173
1458,7380,12672,10344,-1045,23193,-10548
1463,7536,12456,10620,-884,24480,-11954
1466,7600,12368,10620,-692,26399,-13210
1469,7272,12588,10664,-657,28660,-14327
1473,6872,13004,10772,-639,31659,-15369
1476,3448,11748,12356,-143,32767,-15327
1480,-3420,9844,13712,1402,32767,-10844
1483,-4944,11748,15916,2591,32767,-10121
1487,-3912,15524,12784,2963,32767,-10658
1490,24,16952,10864,2441,32767,-10963
1493,4516,16284,10820,2005,32767,-11474
1497,5416,15944,10324,1462,32767,-12165
1500,4892,15984,9488,675,32767,-12935
1505,3864,16140,9508,-164,32767,-13712
1508,2000,16304,9692,-1046,32767,-14441
1511,1352,16252,9880,-1871,32767,-15142
1515,480,15876,9924,-2685,32767,-15668
1518,-108,15512,9716,-3529,32767,-16182
1522,-1308,14436,10484,-4113,32767,-16589
1525,-2488,13264,10904,-4239,32767,-16804
1529,-3712,11536,11064,-4085,32767,-16772
1532,-4932,10112,11472,-3562,32767,-16528
1536,-5540,9088,11960,-2916,32767,-16023
1539,-6404,8348,12228,-2139,32767,-15436
1542,-6628,7840,12512,-1294,32767,-14792
1547,-7072,7752,12108,-387,32767,-14222
1550,-7056,7712,12184,447,32767,-13583
1554,-7344,7688,12056,1291,32767,-12915
1557,-8204,7844,11776,2176,32767,-12369
1560,-9276,7612,12256,3311,32767,-11681
1564,-10408,7148,12000,4753,32283,-10809
1567,-12352,5672,11220,6261,29992,-9755
1571,-14228,5336,10960,7829,26632,-8488
1574,-15732,4780,11004,9372,21927,-7164
1578,-18384,2656,11940,10989,17263,-6028
1581,-30504,1460,12264,12613,2268,-5968
1584,-19148,3524,7896,14233,-8291,-5376
1589,-10996,2780,6668,14280,-7991,-5301
1592,-4288,-32768,4440,14349,-4967,-5894
1596,3436,-18952,19660,20528,-6236,-10716
1600,10660,5304,6820,22655,-2175,-13703
1603,16560,16184,2416,23023,8208,-15978
1607,14800,19872,1408,22588,15175,-18304
1610,11016,19716,1844,22234,16249,-20253
1614,8624,16788,1832,21941,16641,-21484
1617,6560,13988,1892,21535,18238,-22189
1621,2444,10952,3016,21289,19717,-22396
1624,-2868,10168,4812,21536,21565,-21603
1628,-13824,11680,3372,21491,27023,-18484
1632,-27216,13768,868,21090,30425,-13302
1636,-32768,15688,-3160,19706,30510,-6580
1640,-32768,16992,-7520,17061,25348,1090
1643,-32768,16848,-10960,13705,11981,7605
1647,-32768,16200,-12436,9802,-4252,12068
1650,-24532,15312,-12560,6059,-17242,14524
1654,-17444,15052,-11736,2378,-24725,15859
1658,-11348,14808,-10128,-1159,-25870,16541
1662,-8480,14308,-6752,-4042,-22948,17087
1665,-6808,12936,-624,-5788,-19267,17440
1669,-5756,12084,5300,-6327,-14570,17548
1674,-5272,11592,8476,-5826,-9706,17503
1677,-5632,11504,10560,-4803,-5052,17263
1681,-6816,11640,9972,-3621,-1278,16795
1684,-7872,11832,8720,-2717,666,16184
1687,-10024,12532,6412,-2246,679,15495
1691,-11440,13160,5140,-2194,-900,14957
1694,-13196,14620,3724,-2520,-3785,14712
1698,-14012,15396,3936,-2942,-7243,14941
1701,-14672,16268,3848,-3423,-10620,15513
1705,-14140,16816,4568,-3786,-12321,16523
1709,-13136,17676,5268,-4084,-12328,17801
1712,-12196,18040,5060,-4453,-11499,19055
1717,-11072,18244,4648,-4932,-10136,20112
1721,-10436,18260,4260,-5515,-8761,21077
1724,-10512,17532,4360,-6209,-8127,21738
1728,-10536,17296,3780,-6938,-7369,22187
1731,-10740,16996,3416,-7836,-6746,22452
