,time,accX,accY,accZ,gyrX,gyrY,gyrZ
924,571,6824,13080,8280,489,-27,1319
925,574,4412,12192,9868,655,325,2273
926,578,4836,11568,6728,445,31,1319
927,581,1132,11292,8092,385,1032,1455
928,584,5148,12076,6008,117,747,110
929,587,-2216,10852,9524,261,1541,1557
930,591,1668,12476,8196,407,-156,1487
931,594,716,11700,9120,627,-25,2359
932,598,9940,12532,5384,78,-299,461
933,607,2216,11396,9560,481,207,1744
934,610,6480,12076,6208,15,96,162
935,613,-152,11660,9736,346,1447,1228
936,616,9264,12568,4804,-262,253,-1190
937,620,1636,11868,9080,-216,2071,-704
938,623,2632,11756,7712,-217,977,-627
939,626,-2724,11232,9432,207,1069,1086
940,630,252,12016,9776,1024,-1148,3262
941,633,4748,10748,7420,753,-1404,3088
942,636,6028,11632,6712,517,-16,1686
943,640,9548,12380,6268,-51,1438,-705
944,644,2684,11736,8584,-45,2572,-708
945,647,1680,11740,7588,-38,1171,-464
946,650,-9084,10280,10252,493,788,2297
947,673,2120,12468,7656,82,7,382
948,676,3368,12256,7308,-30,-510,269
949,680,3552,12052,7724,-60,-454,187
950,684,3764,11768,8076,-88,-186,33
951,687,3388,11924,8124,-51,-76,-76
952,690,3276,11904,7940,-39,-115,-149
953,693,3004,11792,8052,-84,-129,-111
954,697,3044,11724,7904,-76,-322,-72
955,700,3160,11804,7956,-68,-481,-41
956,703,3396,11652,8092,-53,-428,-18
957,706,3412,11744,8196,-16,-482,-16
958,710,3412,11780,8080,19,-634,-2
959,713,3384,11812,8148,68,-770,-23
960,716,3520,11768,8040,62,-813,6
961,719,3768,11756,7940,90,-828,-44
962,722,3872,11672,7896,103,-768,-62
963,732,4024,11824,7844,59,-644,-159
964,735,4504,11928,7840,59,-443,-237
965,739,4816,11836,7868,28,-83,-360
966,742,4572,11788,7780,22,213,-443
967,745,4152,11896,7788,25,355,-537
968,748,3760,11872,7684,16,466,-553
969,751,3472,12016,7648,-35,508,-573
970,755,3316,11972,7504,-75,549,-534
971,758,3160,11912,7476,-131,470,-473
972,761,3076,11804,7640,-190,534,-432
973,764,3076,11872,7516,-224,447,-383
974,769,2904,11872,7600,-256,365,-331
975,772,2908,11884,7552,-282,182,-273
976,775,3200,11944,7620,-344,148,-241
977,778,3352,11828,7944,-337,109,-203
978,787,3292,11832,7964,-262,71,-137
979,790,3228,11820,8064,-259,21,-123
980,794,3120,11888,8076,-256,-98,-86
981,797,3020,11812,8008,-255,-194,-38
982,800,3244,11844,8068,-218,-343,6
983,803,3416,11804,8108,-224,-373,13
984,806,3528,11912,8084,-197,-342,48
985,811,3500,11820,8016,-167,-370,20
986,814,3372,11872,8108,-127,-417,4
987,817,3576,11872,8016,-122,-463,-12
988,820,3580,11800,7856,-84,-428,-25
989,824,3796,11780,8060,-100,-368,-44
990,827,4052,11832,8156,-59,-245,-109
991,830,3860,11776,7816,-18,-86,-146
992,833,3640,11844,7948,-7,-23,-156
993,842,3540,11888,7632,-115,-52,-197
994,845,3748,11864,7636,-126,68,-200
995,849,3728,11888,7732,-137,119,-247
996,853,3720,11816,7908,-133,157,-249
997,856,3860,11972,7956,-136,293,-282
998,859,3756,11872,7712,-144,395,-352
999,863,3576,11828,7896,-142,374,-308
1000,866,3360,11884,7800,-148,402,-318
1001,869,3316,11820,7692,-177,453,-288
1002,872,3572,11936,7800,-195,475,-297
1003,876,3620,11856,7740,-207,561,-303
1004,879,3660,11848,7944,-207,630,-311
1005,882,3396,11980,7972,-174,604,-330
1006,885,3584,11880,8008,-166,586,-345
1007,894,3112,11864,7976,-162,494,-280
1008,899,3124,11940,7808,-149,397,-272
1009,902,3164,11912,7848,-162,376,-226
1010,905,3296,11776,7736,-166,358,-198
1011,908,3240,11860,7720,-170,290,-175
1012,912,3192,11940,7760,-216,286,-149
1013,915,3144,12052,7956,-202,246,-125
1014,918,3368,11828,7996,-202,268,-87
1015,921,3356,11796,7980,-176,229,-113
1016,925,3240,11944,7940,-182,267,-75
1017,928,3248,11904,7876,-164,262,-34
1018,931,3192,11816,7856,-162,264,-41
1019,934,3468,11956,7976,-193,235,-26
1020,938,3256,11992,8072,-160,221,-27
1021,942,3180,11872,8052,-173,124,4
1022,950,3388,11892,8012,-131,127,-18
1023,954,3324,11884,7928,-120,102,2
1024,957,3416,11908,7960,-120,94,-12
1025,960,3504,11928,7996,-108,79,-25
1026,963,3664,11828,8056,-94,145,-55
1027,966,3496,11944,7820,-111,208,-28
1028,970,3448,11852,7972,-74,263,-85
1029,973,3420,11928,7828,-96,298,-82
1030,976,3168,11820,7808,-123,249,-81
1031,979,3040,12040,7688,-158,160,-36
1032,983,3056,11900,7744,-138,73,-13
1033,987,3056,11888,7768,-154,36,20
1034,990,3224,11928,7940,-154,-127,39
1035,993,3384,11876,7856,-177,-156,25
1036,996,3560,11876,8156,-128,-125,-9
1037,999,3784,12012,8128,-119,-43,-33
1038,1008,3552,11968,8032,-58,116,-108
1039,1011,3304,11920,8012,-22,103,-101
1040,1015,3224,11932,7868,-18,122,-104
1041,1018,3348,11852,7780,-21,118,-105
1042,1021,3432,11980,7680,-23,134,-71
1043,1025,3384,11956,7784,-33,100,-117
1044,1029,3312,11964,7816,-58,79,-137
1045,1032,3352,11928,7756,-82,52,-99
1046,1035,3668,11948,7828,-75,-1,-138
1047,1038,4040,11936,7736,-78,118,-206
1048,1042,4112,11852,7808,-80,276,-309
1049,1045,3992,11924,8084,-79,413,-387
1050,1048,3856,11956,8088,-34,502,-413
1051,1051,3524,11856,7868,-35,577,-488
1052,1060,3204,11988,7812,-117,536,-454
