accX,accY,accZ,gyrX,gyrY,gyrZ
704.0,13048.0,6976.0,-265.0,-181.0,92.0
592.408163265311,13023.428571428572,6897.714285714292,-263.5510204081626,-40.44897959184004,138.87755102040512
680.3265306122444,12940.326530612245,6819.0204081632655,-260.61224489795904,-92.18367346938805,142.73469387755085
560.8163265306121,12898.530612244896,6920.571428571431,-163.8367346938794,38.26530612244596,-59.44897959183618
1215.4285714285706,12877.959183673469,7002.040816326531,-101.97959183673515,-41.204081632653924,85.75510204081775
895.4285714285747,12964.0,6760.979591836736,-254.46938775510125,233.38775510204243,-93.57142857142912
453.4693877551058,13071.020408163267,6890.367346938776,-186.0,475.571428571429,-374.6734693877553
350.2857142857065,12984.571428571428,6906.857142857141,-255.14285714285666,891.714285714286,-91.71428571428578
-4793.551020408508,12809.551020408137,7315.755102040868,740.8367346938908,-3343.5510204082157,2305.8571428571877
-622.7755102038991,12079.183673469426,6797.061224489772,800.7551020408081,-1614.4285714286007,2391.346938775485
3683.591836734628,13027.75510204084,5710.040816326573,1650.4693877551126,-2606.265306122459,4138.918367346952
2017.142857142826,13399.755102040821,5362.448979591834,1866.3469387755085,-4096.326530612243,4778.265306122451
3438.6122448979822,13593.224489795915,6411.18367346939,1761.1836734693898,-2164.061224489815,3208.6530612244933
4824.081632653008,13670.612244897955,5037.9591836734835,1189.3265306122435,-854.0204081632628,2040.0408163265279
1733.714285714259,13428.000000000027,5295.428571428529,1162.1428571428587,-1020.8571428571336,2511.428571428567
2915.755102040822,13353.061224489797,5475.346938775508,-169.71428571428578,130.24489795918316,168.04081632653106
4782.448979591667,14047.510204081584,5788.571428571391,-693.7346938775672,-721.714285714288,526.3061224490239
3347.755102040816,13792.489795918365,5958.693877551015,-1367.6938775510203,-1880.7755102040803,-3785.1428571428573
2136.1632653060587,12900.979591836753,5856.489795918346,-1335.530612244906,-2410.285714285738,-3736.65306122446
4793.5510204082,13411.836734693874,6375.428571428578,-662.6734693877543,-863.6938775510193,-1878.7142857142899
2904.4897959182254,13022.204081632628,7199.510204081625,-459.3061224489966,-246.36734693879862,453.8367346938908
2274.285714285712,13707.999999999998,5657.142857142857,-147.14285714285677,127.14285714285734,29.714285714285438
1414.6938775509916,13651.183673469393,6116.979591836745,203.08163265306212,-151.6530612245242,580.7346938775772
-878.3673469388032,13142.857142857138,6429.714285714275,2050.3673469387722,-2484.530612244902,3388.4897959183672
5316.326530612165,13952.244897959165,4869.224489795919,2355.265306122446,-1316.489795918364,3733.3061224489784
5104.89795918448,13834.775510204117,4500.163265305824,1501.4285714285515,-454.69387755102935,1930.428571428527
3967.6734693877725,13708.08163265306,4925.959183673479,-218.08163265306143,734.5918367346917,-67.0612244897975
3568.1632653061242,13951.836734693876,4434.285714285717,-182.7959183673447,209.93877551020887,298.326530612243
3451.9999999999927,13842.285714285703,4822.857142857127,-468.2857142857165,103.42857142856064,-41.57142857142662
3599.020408163413,13847.102040816355,5387.428571428601,-1229.3265306122355,-970.57142857143,-2568.4693877549935
4037.795918367352,14427.918367346943,3671.020408163251,-1603.1224489795923,-3322.8979591836733,-5252.734693877554
4229.38775510195,13360.408163265307,6242.857142857109,-1127.6326530612328,-5243.224489795935,-4500.71428571427
802.9387755105854,13870.367346938736,5925.224489795801,-1180.4081632653106,-2524.877551020423,-5381.5714285715385
3786.367346938725,13582.448979591809,5637.469387755053,-603.7959183673529,-1045.9591836734771,-2430.8979591836696
2798.612244897965,13945.4693877551,5635.428571428572,91.89795918367327,-128.97959183673356,-68.28571428571445
2479.4285714285797,13897.71428571428,5127.428571428587,-167.8571428571413,-122.28571428571513,210.28571428572013
2639.183673469386,13796.816326530614,5313.551020408158,-414.0,-103.34693877549489,377.6122448979504
1558.5306122448983,14000.653061224491,5011.18367346939,-205.42857142857406,5.183673469381574,63.10204081633037
2607.7551020408173,13989.142857142859,5486.5306122449,-267.0612244897966,-33.42857142857338,262.3673469387768
2222.6122448979586,13892.979591836745,5293.14285714287,-289.3061224489793,-100.38775510203413,122.6938775510207
2368.326530612232,13900.408163265283,5363.183673469352,-222.26530612245733,-53.571428571433444,170.85714285715358
2202.2857142857174,13933.551020408164,5088.734693877559,-224.55102040816382,-66.87755102040819,218.2244897959181
2069.7142857142953,13969.714285714284,5319.428571428571,-39.14285714285688,9.428571428571104,164.28571428571354
2155.2653061224664,13913.959183673465,5244.081632653051,-48.75510204081911,-5.020408163267348,-32.61224489796132
2650.4489795918344,13960.653061224482,5204.3265306122485,-142.83673469387577,-80.53061224489647,135.7959183673447
2049.8775510204096,13976.816326530614,5118.448979591839,-263.44897959183686,-159.285714285714,199.32653061224505
2493.306122448992,13922.857142857138,4799.183673469379,-172.9183673469397,-98.36734693877588,69.26530612244824
2344.081632653053,14003.02040816327,5073.795918367332,-167.36734693877997,-52.53061224489193,192.71428571428487
2288.5714285714184,14026.285714285721,5027.26530612244,-130.2244897959165,-67.48979591836837,19.040816326529466
2612.0,14056.0,5288.0,-239.0,-221.0,295.0
