time,accX,accY,accZ,gyrX,gyrY,gyrZ
527,2212,12868,8080,43,217,19
530,2168,12864,8088,17,221,36
533,2112,12920,8192,63,264,44
536,2064,13024,8168,101,232,75
539,2008,12940,8168,156,231,92
542,2116,13260,8292,296,164,8
545,2068,12976,7940,369,203,52
548,2128,12752,7872,375,239,-18
551,2088,13076,7920,411,168,-14
556,1840,12940,8064,350,187,13
559,1784,13108,8032,388,57,70
562,1872,13128,7808,370,-28,71
565,1920,13220,7680,332,6,124
568,1956,13224,7736,326,40,118
571,2084,13168,7756,266,50,89
574,2072,13284,7704,215,30,83
577,1884,13392,7664,170,-32,112
580,1772,13184,7736,110,-90,167
583,1868,13276,7664,131,-131,214
586,1984,13212,7768,86,-134,289
589,2028,13088,7736,93,-147,298
592,1976,12988,7896,73,-124,312
596,1876,13000,7936,140,-203,337
599,2012,12888,8056,169,-220,353
602,2232,12924,8048,242,-254,334
605,2344,12748,7984,296,-195,326
608,2412,12672,8108,375,-127,258
611,2388,12736,8136,423,-103,246
614,2332,12732,8324,490,-35,198
617,2144,12660,8312,606,30,158
620,2296,12512,8544,776,23,95
623,2260,12572,8848,1020,88,13
626,2332,12236,8460,1218,63,-32
629,2520,12040,8520,1398,252,-77
633,2544,12636,8612,1521,253,-183
636,2404,12404,8596,1665,386,-244
640,2296,12496,8472,1784,438,-254
643,2132,12484,8440,1907,515,-254
646,2236,12552,8520,2101,601,-293
649,2420,12356,8652,2235,729,-325
652,2408,12704,8464,2420,763,-374
656,2612,12608,8220,2515,959,-495
659,2644,12952,8100,2579,1010,-603
662,2668,13016,8136,2637,1114,-629
665,2580,13460,7756,2445,1237,-659
668,2412,14716,7100,2082,1322,-543
672,2372,14484,7564,1792,1321,-469
675,2568,14564,7668,1593,1272,-494
678,2440,14476,7496,1482,1235,-564
682,2196,14136,7288,1371,1060,-556
685,2008,13908,7180,1275,977,-590
688,1912,13804,6724,1164,889,-622
692,1616,13612,6724,1038,853,-543
695,1584,13648,6656,872,874,-515
698,1644,13624,6764,770,912,-439
701,1432,13980,6552,564,967,-388
704,1468,14048,6656,443,899,-296
707,1280,13872,6704,303,762,-219
710,1160,13752,6676,176,620,-156
713,1212,13672,6848,73,543,-64
716,1340,13640,6808,-28,493,1
719,1440,13384,7156,-106,496,96
722,1328,13352,7228,-155,460,154
726,1532,13084,7532,-145,487,224
729,1632,13208,7680,-109,439,242
733,1728,13220,7728,-84,465,252
736,1856,13272,7816,-38,453,249
739,1924,13336,7984,33,508,267
742,1916,13372,8180,57,485,285
745,1852,13208,8204,127,468,265
748,2168,13168,8356,209,420,272
751,2432,13064,8216,310,511,220
754,2636,13192,8260,416,627,157
757,2664,13224,8260,508,790,60
760,2692,13356,8120,562,954,2
763,2552,13364,8104,618,1072,-85
767,2404,13480,7840,635,1144,-137
770,2284,13480,7864,688,1205,-164
773,2000,13480,7532,646,1294,-175
777,1980,13440,7524,646,1282,-219
780,1632,13668,7112,593,1258,-187
783,1620,13696,7108,458,1224,-157
786,1432,13672,6748,383,1123,-128
789,1364,13700,6876,250,993,-59
792,1492,13556,6844,176,942,-51
795,1576,13528,6956,92,889,-8
798,1632,13428,7220,50,916,72
801,1648,13492,7200,-6,926,55
804,1496,13464,7224,-84,920,70
807,1496,13512,7436,-101,854,144
811,1496,13472,7276,-159,820,144
814,1564,13440,7480,-196,875,178
817,1700,13324,7204,-247,933,218
820,1752,13444,7564,-234,980,240
824,2196,12616,6336,-491,1082,153
827,2304,13236,7364,-622,1116,88
830,3008,11684,4900,-1251,1089,-189
833,1864,14932,10168,-927,1427,-176
836,2304,14608,9708,-1116,1532,-370
839,1688,12180,6776,-972,1772,-175
843,2572,12824,6700,-1477,1536,-378
846,2128,12792,8884,-1610,1744,-417
849,1552,13884,10304,-1145,1918,-304
853,2276,11640,6472,-1624,1923,-470
856,1260,16028,12588,-587,1975,-320
860,1540,11968,6444,-1606,1930,-417
863,1560,14828,9392,-1138,1686,-313
866,2080,12456,7308,-1532,1610,-411
869,1528,13400,7400,-1392,1674,-366
873,1252,13432,7820,-1243,1605,-328
876,1620,13396,8240,-1148,1581,-227
879,1408,14148,8008,-1263,1476,-120
882,1736,12984,7468,-1559,1403,-82
885,1588,14396,8388,-1211,1367,-36
888,1088,13392,7852,-1203,1579,-40
892,652,14456,8884,-1511,1379,80
896,2172,12148,5500,-1757,1288,-35
899,1604,13640,7320,-1651,1515,49
902,1280,13896,8592,-1466,1477,55
905,1332,14180,8628,-1563,1469,247
908,1528,12480,6376,-1692,1424,241
912,1476,13980,9252,-1449,1238,315
915,1708,14048,8260,-1266,1299,335
918,1084,12688,6016,-1634,1275,382
921,960,12568,6624,-1825,892,636
924,2448,14476,9520,-1199,683,557
927,1136,13332,7836,-1631,1347,829
931,1936,14376,10704,-1499,702,902
934,1912,13120,6948,-1551,1321,896
938,2492,14492,10072,-1412,1057,849
941,2388,13380,9144,-1501,1206,1026
944,1520,14072,8400,-1321,1026,1058
948,956,12764,7604,-1681,1180,1300
951,2148,13664,9440,-1487,851,1364
954,2336,12252,6588,-1664,1141,1370
957,2388,13588,8100,-1230,895,1224
961,-176,13488,9436,-1514,1327,1793
964,324,12172,7260,-1516,773,2207
967,1968,13076,7056,-1334,425,1795
970,2084,13340,8336,-1203,725,1966
973,3484,14024,9892,-969,533,1743
977,2184,12656,7356,-1120,1339,1825
981,-212,12316,5644,-1140,1155,1971
