,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1667,532,6632,13488,2708,3269,-4043,8012
1668,536,-2296,13848,4076,2944,-2862,7803
1669,539,-4024,13556,4576,3072,-4577,8471
1670,542,6496,13228,3796,2642,-5560,7524
1671,546,4268,13524,2624,2210,-4147,6239
1672,550,4176,14748,3588,1766,-2957,4726
1673,553,-772,15100,4824,1507,-2231,4157
1674,557,-384,13480,5404,1703,-4564,4909
1675,560,-312,14680,6020,1560,-2910,4027
1676,563,1992,14452,5284,1677,-2543,3666
1677,567,2676,13488,5040,1639,-3214,3517
1678,570,11392,13944,3828,1241,-2725,1948
1679,573,-1020,13396,6440,1586,-1241,2269
1680,582,8716,14928,4360,1731,161,655
1681,586,-1180,13964,5720,1920,436,1027
1682,589,2792,13900,4460,1703,5,599
1683,593,896,13988,4984,1598,770,567
1684,596,-9040,15548,9084,2152,1158,1861
1685,599,-512,13944,4500,1947,-1284,2467
1686,603,6132,13984,3272,1290,601,1437
1687,606,10212,14200,2448,557,1859,-281
1688,609,-320,13888,5588,628,1972,-140
1689,613,340,13992,5456,716,1496,-36
1690,616,1224,14024,5356,792,1652,46
1691,619,1396,14152,4916,832,1650,40
1692,622,844,14252,4520,787,1438,101
1693,625,468,14220,4368,727,1234,152
1694,628,540,14244,4164,656,975,292
1695,638,1124,14316,4452,341,533,410
1696,641,1320,14316,4248,262,372,441
1697,645,1196,14360,3988,175,204,430
1698,648,1228,14400,3672,40,-81,474
1699,651,1236,14388,3716,-114,-442,466
1700,654,1632,14300,3408,-259,-593,399
1701,657,1620,14320,3640,-426,-841,433
1702,661,2608,14208,3752,-514,-779,295
1703,664,3168,14160,4272,-593,-590,148
1704,667,3016,14116,4676,-615,-463,-20
1705,670,2964,14184,4820,-593,-134,-178
1706,674,2868,14292,4904,-590,108,-312
1707,678,2532,14348,4776,-610,318,-463
1708,681,2336,14408,4612,-617,460,-526
1709,684,1976,14388,4500,-703,636,-582
1710,693,2668,14572,4440,-891,1659,-822
1711,697,2384,14484,4260,-1023,2054,-904
1712,700,1732,14532,3912,-1150,2232,-958
1713,703,1416,14492,3596,-1333,2348,-973
1714,707,1336,14636,2848,-1591,2449,-954
1715,710,1200,14712,2404,-1919,2407,-966
1716,713,964,14844,2332,-2314,2282,-931
1717,717,1512,15084,2448,-2707,2222,-1010
1718,721,1292,15612,2664,-3212,2451,-1071
1719,724,1588,15800,2568,-3747,2373,-1183
1720,728,1812,16104,1972,-4521,2343,-1361
1721,731,4644,17024,-1256,-6231,2390,-1950
1722,734,6808,17868,1964,-7255,3006,-3236
1723,758,1640,17220,3136,-11373,538,-7226
1724,761,1356,16060,3788,-11639,468,-7765
1725,765,1040,14772,4500,-11664,324,-8206
1726,769,140,13180,5476,-11426,301,-8387
1727,772,-444,12272,6060,-10965,415,-8180
1728,775,-980,11412,6056,-10622,509,-7895
1729,779,-908,11148,6028,-10343,598,-7557
1730,782,-540,11176,5788,-10261,687,-7274
1731,786,336,11016,5904,-10123,442,-6792
1732,789,-856,10420,6928,-9811,704,-6157
1733,792,-800,10048,7456,-9408,582,-5517
1734,796,-700,9768,7600,-9050,497,-4952
1735,799,-384,9716,7800,-8642,396,-4402
1736,802,168,9572,7992,-8236,445,-3991
1737,812,1772,9548,8944,-6545,1253,-3583
1738,816,1852,9972,9028,-5973,1597,-3650
1739,819,1704,10388,9192,-5456,1666,-3765
1740,822,1652,10708,9292,-4982,1649,-3924
1741,826,1972,10780,9168,-4603,1754,-4170
1742,829,2196,10752,9464,-4221,1906,-4488
1743,832,2132,10620,9692,-3784,2012,-4929
1744,836,2424,10524,9856,-3261,2250,-5458
1745,839,2556,10428,9944,-2802,2734,-6104
1746,842,1836,10264,9348,-2355,3109,-6683
1747,846,1456,10292,9208,-2012,3546,-7215
1748,850,1244,10212,8680,-1768,4122,-7666
1749,854,484,10144,8224,-1568,4821,-7912
1750,857,-444,10268,8388,-1191,5987,-7777
1751,866,-3652,9964,9032,779,6374,-5829
1752,869,-3720,10248,8304,1129,6360,-5017
1753,872,-3260,10548,7676,1405,6423,-4283
1754,876,-2944,10880,7448,1652,6629,-3544
1755,879,-3320,11224,7428,1906,6531,-2876
1756,883,-3456,11488,6996,2070,6155,-2218
1757,886,-3160,12044,6440,2073,6012,-1707
1758,889,-2552,12248,6352,2026,5961,-1403
1759,894,-1688,12944,6000,1862,5977,-1391
1760,897,-904,13504,5428,1652,6119,-1611
1761,900,-648,14264,5416,1390,6261,-1988
1762,904,-884,14296,5620,1257,6162,-2401
1763,907,-1024,14548,6116,1300,6092,-2785
1764,916,-1236,14600,6608,1364,5523,-3707
1765,919,-1316,14388,6644,1295,5419,-4026
1766,923,-1228,14216,6324,1145,5685,-4320
1767,926,-1276,13952,6292,935,5852,-4663
1768,929,-996,13952,6364,761,6281,-4956
1769,934,-1016,13924,6800,751,6887,-5063
1770,937,-1240,13812,7224,809,7168,-5036
1771,940,-1812,13568,7232,862,7154,-4866
