,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
1626,456,2360,12664,8460,866,3274,2827,-0.577118138434919,-1.0633797269635772,2.2865334818976657
1627,460,-448,12616,8596,973,2991,2936,0.4724114560503387,1.432452147347687,-2.3384360990674624
1628,463,1428,12220,7640,688,3095,2007,-1.312630714998484,-0.9851643383828101,1.126467573074642
1629,466,1704,10752,6328,683,2643,1960,0.7774214430479253,0.9210056002093588,-2.9041960715072785
1630,469,6304,11068,5692,504,2085,1736,-1.9284326281476312,-0.4778374336308701,0.5948640645510944
1631,473,1584,12016,6500,323,2729,936,1.32948891663979,0.11569232636428678,-2.7547988323305255
1632,476,1024,12224,7660,242,2582,543,-1.7572606107024973,0.2709227871451044,0.5566348478950357
1633,479,2884,12520,7532,-36,2589,-426,2.165677899330565,-0.616903210010072,-2.3964323081862626
1634,482,-1260,12660,8192,70,2115,-67,-2.4710263694133725,0.9279455946454677,1.2617408347474914
1635,486,-1912,12648,8032,160,1202,254,-2.3020468676463133,-1.2588520417714892,0.14407597415496376
1636,490,-1620,12672,7556,199,492,586,0.9185660743877907,0.054299110067818616,2.801898462696078
1637,493,-1608,12688,7424,241,-302,913,1.687053411050279,-0.12122675486866276,0.7236150240638582
1638,496,-1480,12856,7284,248,-853,1246,0.32056620771355915,-0.5349222332393585,-2.113193207062194
1639,500,-1200,12820,7328,243,-1378,1564,1.068492553203487,0.49672182785580343,1.6378175458352957
1640,503,-1344,12696,7396,234,-1771,1914,0.8371260883266531,-0.7206827235323681,-1.0617452709910433
1641,512,-1564,12764,7780,314,-2435,2951,0.7352791550130042,0.5431481945226475,2.3973264088216086
1642,515,-1432,12724,7752,390,-2541,3356,1.3044022798623534,-0.6531870733033741,-0.40220099183795255
1643,519,-908,12744,7476,398,-2715,3667,0.48307680922465523,0.40535545368682124,2.895224334648859
1644,522,-1636,12744,7408,426,-2976,4056,1.5114487855545735,-0.4530330311619306,0.0378064913906647
1645,525,-2164,12764,7660,429,-3446,4497,0.30036356990990526,0.22724715425050665,-3.038232937483575
1646,530,-1928,12832,7696,455,-3907,4965,1.5599887165061836,-0.24845598395078683,0.3240020373602314
1647,533,-592,12820,7724,451,-4152,5059,0.2019654543675993,0.044225661659274225,-2.7823444960357837
1648,536,32767,7824,-6756,-2410,-2967,-1293,-1.4768196193181606,0.6996479085970703,1.5345511938528655
1649,540,32767,12672,-16296,-7353,6680,-12099,-2.5048501946430863,0.14059129876832915,-1.0609915461655222
1650,543,17744,13584,656,-8696,10524,-16405,-1.6977898988693443,0.6562689271692338,1.7942824744782453
1651,547,-7192,13736,10148,-8081,8965,-15567,-2.3916865384494437,0.12846955268851076,-1.0061938818329428
1652,550,-10700,14512,12836,-7018,6330,-12942,-1.5564029067834633,0.7341716951158178,1.8230548244336757
1653,554,-5276,15380,8196,-6466,3826,-11290,-2.1331022521658682,0.20666761298439276,-0.9610588732924884
1654,563,-4148,24864,-1516,-10303,2856,-10188,-1.0028381546932439,1.2383841425993192,1.3668320047324896
1655,566,-9316,24484,5216,-11922,1238,-7591,-1.9791762171965162,0.6474052693749177,-0.8523539239276846
1656,571,-10012,23428,6844,-12196,-623,-4816,0.4177492329570644,1.1691096026595802,0.13580155975287458
1657,574,-8524,23824,5924,-12704,-3122,-2643,-1.3807798977927708,0.9947184682491514,-1.2435218266993289
1658,577,-5328,20308,5844,-12992,-6080,-1088,0.6340776380013362,0.7708070990984349,0.20541299782023228
1659,581,-3788,18448,4736,-13574,-8358,118,-0.8231961187665261,0.9627009714912055,-1.6656258093871235
1660,584,-2000,15724,5952,-13876,-9683,776,0.7109844254273155,0.6801624654594983,0.30609366831647256
1661,588,-888,13676,6896,-13721,-10307,933,-0.7017142657802548,0.870306809368619,-1.6873191591412442
1662,591,444,11368,7664,-13251,-10057,751,0.7314242552911133,0.72602679607495,0.405625119006584
1663,595,884,9816,7912,-12590,-9670,379,-0.7076407745493919,0.7871276992629741,-1.5791941490277521
1664,598,820,8308,8548,-11785,-9606,-115,0.6675089492376741,0.765281458886655,0.5933715453716286
1665,601,944,7544,9080,-10846,-9515,-631,-0.7044582740917957,0.6403929477960816,-1.4923759001292909
1666,605,1236,6372,9228,-9864,-9297,-1135,0.5577802577285077,0.806836742342985,0.8289822112808619
1667,614,2020,5524,10092,-7407,-7512,-2960,-0.966580770058537,0.3162632064397174,-1.2297166119927696
1668,618,1872,5516,10764,-6516,-7011,-3497,0.32045568985385287,0.9203375897016951,1.1765044345034767
1669,621,2244,5772,11324,-5764,-6652,-3944,-0.9631826732897192,0.11665232983142683,-1.0668053213562616
1670,625,2868,6184,11676,-5124,-6091,-4392,-0.04968926449389331,1.031691338150356,1.6300100228575158
1671,628,3444,6308,11964,-4671,-5840,-4813,-0.9375784992386276,-0.04329230705871114,-0.8549686138399086
1672,631,4112,6516,12056,-4267,-5557,-5316,-0.5315150677021376,1.059651823336153,2.1905678564626205
1673,635,4732,6392,12324,-3920,-5376,-5925,-0.9139840803356379,-0.177761673633947,-0.6064866347787737
1674,638,5660,5904,12596,-3504,-5138,-6747,-1.034103819282591,0.9546787302849055,2.721040399769212
1675,642,7120,5964,12444,-2948,-4006,-7516,-1.0406160857631777,-0.2877932108748595,-0.27879773708271727
1676,645,6052,6132,12232,-2438,-3289,-8062,-1.467382972236705,0.7997680516940977,3.125475469096103
1677,648,4808,6076,12420,-1709,-2719,-8307,-1.0227024158197717,-0.3978549508878329,0.016631458939541398
1678,652,4388,6240,11700,-1151,-2043,-8437,-1.7556651984162879,0.6026312833699253,-2.8935634885438293
1679,656,4516,6204,11312,-490,-1233,-8531,-1.0566603160013162,-0.45526091235611543,0.3314492843314735
1680,665,3276,7600,10660,1344,640,-8006,-2.221736141325861,0.10916662272254386,-2.890251219986806
1681,669,1796,7912,11372,1972,411,-7315,-0.9067843704340073,-0.4471830612652129,0.6949337656062032
1682,672,972,8348,11764,2715,-74,-6417,-2.1823475077277275,-0.29199525402254445,-2.79498838491121
1683,675,876,8728,11848,3393,-458,-5498,-0.7127693686267411,-0.4593118209435614,1.191061804448835
1684,678,1324,9268,11020,3902,-668,-4719,-2.2712624641467407,-0.7061107124530631,-2.747292659709752
1685,682,1832,9620,10688,4205,-575,-4163,-0.7875042202321982,-0.45828913829470985,1.543729428356312
1686,685,2084,10084,9860,4448,-341,-3898,-2.5671669946737126,-0.9303405477248867,-2.744130795936302
1687,688,1952,10440,9276,4620,-214,-3721,-0.9798892413441216,-0.41713423198842897,1.770667418247435
1688,692,1212,10932,8740,4730,-443,-3646,-2.631794002030503,-1.1932895959390264,-2.566782073985569
1689,695,856,11172,8488,4831,-598,-3590,-1.1198182430832777,-0.3525887629875772,2.0305668382810573
1690,699,896,11696,8072,4858,-242,-3522,-3.005714467302601,-1.3066951313189308,-2.6020681752774726
1691,703,1148,11988,7840,4797,11,-3514,-1.4026001078090853,-0.3093877696014781,2.1627551883155745
1692,706,1200,12404,7572,4708,343,-3425,2.9293303635120975,-1.418508979645656,-2.6033307502320646
1693,709,624,13160,7452,4555,438,-3265,-1.6595556273128007,-0.2922434966885958,2.3470721379965376
1694,712,336,13888,7304,4290,459,-3084,0.18864754073324752,-1.5073053171438608,1.2489839833649803
1695,721,840,15992,6596,3239,859,-2590,-2.1075778828965057,-0.160697709783677,2.4567804349024454
1696,725,292,16372,6652,2819,940,-2310,-0.6565556811584318,-1.2441169946403594,0.8449260416808257
1697,728,-160,16588,6396,2374,891,-1884,-2.532934301244464,-0.2786379773663456,2.7754245318947506
1698,731,-672,16644,6232,1751,773,-1405,-1.0587720658108704,-0.8291391796092389,1.091965564826867
1699,734,-888,16924,6272,1079,326,-861,-2.8444482383911245,-0.895816663432544,-2.7552505132858935
1700,738,-1276,16724,6108,447,-366,-322,-1.461855364217872,0.33815208262525365,-2.9248457464840696
1701,742,-1256,16660,6112,-174,-1162,246,1.8983298129658082,0.44212571874567463,-0.13785400498823389
1702,745,-1332,16212,6092,-864,-1875,872,-0.47484055757435295,-0.591573259099002,-2.2390184982980577
1703,749,-1592,15808,6072,-1335,-2593,1476,2.4813557164370974,1.061794281875793,-0.3165463717506573
1704,752,-1696,14916,6300,-1621,-3362,2036,0.12217669594480396,-0.9591273586791444,-1.779131341530967
1705,755,-1900,14008,6428,-1781,-4402,2452,-2.9241532852556165,1.4568847436798416,-1.124774295980806
1706,759,-808,13004,6504,-1787,-5130,2623,0.7559263879181354,-1.0603506311547366,-1.0974928864894447
1707,762,356,12568,6536,-1788,-5141,2576,-1.4217464394847361,1.2474961870040298,-2.559460166921429
1708,766,1580,11936,7144,-1664,-4719,2288,1.2603962499957386,-0.8645862364671544,-0.590287577144398
1709,775,3100,9700,8788,-903,-3167,917,-1.3223936070428206,0.7110772448264552,-2.8778549644193934
1710,778,2932,9268,9208,-505,-2612,391,1.4559306604917501,-0.2677058556281328,-0.0735311477800735
1711,781,2820,9064,9420,-124,-2032,95,-1.369018385754708,-0.19975135387896417,-3.0204264489102286
1712,785,2868,8512,10032,348,-1446,-229,0.7459529790183559,0.5743705894510208,0.8917163433504686
1713,789,3196,7700,10384,991,-661,-692,2.7499381580795026,-0.3163685333494065,2.049850304904803
1714,792,3788,7444,10448,1677,321,-1367,-0.9596613941673005,0.34812631470123534,0.8516794324553122
1715,795,4172,7588,10168,2339,1526,-1988,1.8987643860216747,-0.5029010821835194,2.277036302215765
1716,798,3184,7832,10256,2942,2433,-2508,-1.4545934566842629,0.6371125250398678,0.8937921685277755
1717,802,2480,7964,10648,3597,3023,-2757,1.4337562999232423,-0.6718362792794876,2.051712765832193
1718,805,2504,8460,10628,4188,3679,-3003,-1.8762991971955758,0.7783438987524969,1.0915759240512488
1719,808,2664,8868,10436,4585,4373,-3320,1.071266750071665,-0.8251646377694376,1.870600174485146
1720,812,2360,9388,10108,4854,4883,-3582,-2.248727637483662,0.8983599042868552,1.331056430376457
1721,815,1976,9576,9964,5113,5098,-3777,0.688597327439084,-0.8699846846692765,1.5686160469436277
1722,818,1744,9764,9504,5392,5238,-3933,-2.642824612955694,0.8882750585926575,1.646230818397825
1723,828,648,11620,8736,5838,4895,-4561,0.3685936516639704,-0.7640181999753352,1.172857215587748
1724,832,212,12480,8412,5855,4740,-4707,-2.966078226985984,0.7985414527293243,1.9231435413054065
1725,835,308,12684,7960,5840,4507,-4781,0.11017963207723093,-0.6427122374103362,0.9538261259683605
1726,838,-4,12860,7840,5972,4222,-4873,3.0990274823703534,0.6201115658843536,2.0874823459988914
1727,841,-264,13012,7764,6158,4043,-4860,-0.08216687745918923,-0.4681465810343124,0.853004222901994
1728,845,-932,12964,7092,6270,3763,-4653,2.9275290442757447,0.4307907095396026,2.1250087019227224
1729,848,-2912,14680,5536,5932,3228,-3976,-0.26509553784186696,-0.2759239561307335,0.8604749166294683
1730,851,-15560,26692,528,3078,1857,-681,2.4287524998460133,0.5259439933200568,1.6870052080983697
1731,855,-6496,18512,12068,2028,-3129,1725,-1.8252291299238306,-0.16574605814346738,-2.5279582264112808
1732,858,6684,15488,4044,1674,-2994,789,1.8513388045655639,0.7703325583040845,1.5835968308658601
1733,861,5320,14128,5940,1134,-2117,146,-2.574889074336367,-0.4913849327574244,-2.8724230404413054
1734,865,2556,13136,6920,961,-1724,-61,0.5750038396750863,1.4590034252125024,2.259875621768603
1735,868,1852,12184,5708,826,-1105,-204,2.428789322409512,-0.2556690829709862,2.4683876783783423
1736,872,1412,12348,5580,587,-449,-232,-2.2333576870200424,0.4213662963308431,-2.8610157204387456
1737,895,872,12928,6164,2909,-1782,4241,-1.6459248430764783,0.6203093682127947,-0.21462160651711046
1738,898,5132,12276,5520,2789,-1425,3761,-2.2187277099669283,0.6026748517601962,3.0484471938262225
1739,902,-1832,13796,8756,3196,26,4699,-1.0387228846499064,0.3337401834872759,-0.8943654760712061
1740,905,-288,13204,8248,3340,-215,5683,-2.2613171725903882,0.6456516260119533,2.7102700164670153
1741,908,4224,13264,7432,3158,642,5113,-0.8759154970587455,0.13475376047603144,-1.2780223392964094
1742,913,544,13988,7352,3509,648,5578,-2.2876600573397265,0.8538789612719427,2.48080120393013
1743,916,4320,13652,7356,3212,1177,4792,-0.8565955978024952,-0.031417899088177444,-1.6325268791109988
1744,919,-4232,14460,9420,3902,1576,6409,-2.1346581622497007,1.002973449003895,2.0915287833877976
1745,922,-3892,14276,8404,4270,65,7386,-1.3304613890248216,-0.05584250986504593,-1.6393869367519385
1746,926,884,12020,6628,4432,-1496,8061,-2.4430695284115376,0.9773046681269009,1.9766003607737264
1747,929,-1308,13168,7292,4728,-267,9038,-1.2248509990075462,-0.20306216430858023,-1.9189594235001775
1748,932,-2048,12292,7632,5041,-955,10265,-2.4402132408390522,1.0252766423214976,1.7527504635530315
1749,936,3832,11740,5852,4782,-520,10000,-1.2817728761633036,-0.2943796768556816,-2.097489151600589
1750,939,1808,12808,5944,4571,38,10260,-2.061920306391326,1.1122774020636417,1.3404146363005458
1751,948,-1680,13348,8544,4583,410,10563,-1.3565851343760422,-0.3573399156973777,-2.2880078487852935
1752,951,-112,12056,6476,4437,-7,10690,-1.9127350254672324,1.1407732937770143,1.0251472036404348
1753,956,5128,12404,6352,4293,-18,9986,-1.4927632849905674,-0.3567767679869973,-2.4680430622314784
1754,959,2836,12584,6756,4223,365,10019,-1.4713630723796947,1.1540674647837197,0.5332069452560045
1755,962,1936,11684,6640,4103,345,9804,-1.6336935084280293,-0.3566907711826844,-2.653777413415876
1756,965,2612,12064,6668,3751,615,9170,-1.0839229227555933,1.0858977694762637,0.08052816759714256
1757,969,-548,13820,8252,3699,1897,8896,-1.5659751705524698,-0.3099847145791699,-2.9581090827586705
1758,972,-2412,12408,8444,4051,1436,9669,-1.0168573222353936,1.0502716619875359,-0.20492903644785482
1759,975,4488,13052,7432,3640,1258,8971,-1.7124269997933559,-0.29280253837955866,3.135909304708639
1760,979,5068,11460,5848,3675,1832,8603,-0.6335529253863099,0.938248495090951,-0.6115445970337958
1761,982,3880,11320,5956,3247,1920,7405,-1.7806285914166071,-0.18546602143910454,2.910908126170488
1762,985,-3032,13744,9164,3619,3638,8196,-0.2269801132183188,0.6765427246469417,-0.9025804374190491
1763,988,964,12732,8160,3757,3341,8352,-1.9383957717338929,-0.05964498784219593,2.7957441836835244
1764,992,1784,12128,7312,3767,3919,8356,-0.13218156966418168,0.473966454385555,-1.0396878242715317
1765,1002,4412,12712,7492,4056,5165,8376,-1.8109543246307749,0.13515376307224516,2.6175920920175906
1766,1005,1688,11568,8972,4304,5243,9122,-0.21490307866880565,0.35656894598828726,-1.1416738209539046
1767,1008,3960,11612,8484,4094,5066,8417,-1.8214187398662673,0.27523586297318475,2.4918305833497065
1768,1012,1620,11808,7776,4046,5078,8070,-0.21411374221740687,0.22586413924626594,-1.2909410494892815
1769,1015,2608,12080,7864,3926,5726,7521,-1.676626637284481,0.43922362805358417,2.2943619111550086
1770,1018,3612,12780,8164,3538,6070,6507,-0.09756425585531421,0.0313628683385327,-1.4687597930424823
1771,1022,1280,12104,7424,3402,5467,6188,-1.7487481650088348,0.5985316050822171,2.179974739193848
1772,1025,3588,12896,6848,3046,6154,4919,0.09193193539167858,-0.23323148517658224,-1.6835469390399438
1773,1028,1168,12724,6592,2864,4699,4403,-1.9973133270252286,0.8121652129964299,2.2001975291837925
1774,1032,12616,12456,1552,2075,4898,2131,0.4064539296532429,-0.7024723295144817,-2.005401366417025
1775,1035,4636,13452,4876,1924,4636,2018,-2.157458697521996,1.153568950302713,2.2331655598162445
1776,1038,-2624,13136,3960,1668,4075,2005,-0.10772759096750227,-0.9125732218181499,-2.4020387938029835
1777,1043,360,13612,5688,1310,3970,1212,0.9269624371792279,1.4591134625362716,-0.7099028087556574
1778,1046,-3208,13296,6488,1179,2644,1794,-1.1425475071350168,-0.7507470524635175,-2.8342903053029427
1779,1055,-1884,12848,7224,-207,4330,-1916,1.9169206810942254,0.5325337196315587,0.40522649325724935
