,time,accX,accY,accZ,gyrX,gyrY,gyrZ
3187,529,-596,12200,8904,-720,2875,-4770
3188,532,4000,10088,7736,-834,2458,-5061
3189,535,3852,12112,8084,-938,3596,-5338
3190,539,1168,12204,8240,-812,4703,-4998
3191,542,-2956,12384,8384,-804,4726,-4327
3192,545,-2616,12456,8904,-698,4158,-3203
3193,550,-4992,12640,8908,-633,3036,-1531
3194,553,-3580,12492,8496,-527,1245,-457
3195,562,116,12712,8452,-168,1821,-439
3196,565,-444,12752,8132,-6,1548,-361
3197,568,-900,12780,7988,146,1140,-266
3198,572,-1200,12868,7652,202,780,-114
3199,575,-780,12668,6924,130,547,-38
3200,578,-384,12676,6668,-16,631,-6
3201,581,-368,12488,6684,-151,709,39
3202,584,-428,12356,6668,-259,789,46
3203,588,-376,12436,6672,-366,742,46
3204,592,-408,12384,7048,-433,776,85
3205,595,-804,12320,7564,-450,632,110
3206,598,-648,12424,7616,-453,407,146
3207,601,-104,12336,7728,-478,258,156
3208,605,384,12372,7616,-451,294,84
3209,608,280,12384,7788,-473,365,-3
3210,617,-276,12328,8104,-354,141,-105
3211,620,-152,12316,8036,-299,232,-113
3212,623,60,12260,7984,-227,325,-135
3213,626,280,12340,8040,-218,463,-205
3214,630,0,12304,8112,-145,517,-242
3215,633,-256,12348,8140,-118,573,-262
3216,637,-60,12316,8036,-65,638,-233
3217,640,176,12340,7760,-53,806,-292
3218,643,292,12256,7716,-36,1002,-369
3219,646,-100,12300,7584,-61,1116,-377
3220,650,-400,12336,7508,-50,1185,-371
3221,653,-816,12456,7616,-59,1078,-311
3222,656,-796,12408,7456,-130,974,-285
3223,660,-560,12352,7280,-165,927,-253
3224,663,-492,12356,7264,-200,950,-236
3225,672,-888,12292,7496,-287,843,-121
3226,675,-780,12312,7420,-308,786,-87
3227,679,-880,12348,7356,-359,767,-11
3228,682,-580,12384,7284,-399,770,44
3229,686,-440,12332,7408,-411,864,32
3230,689,-316,12280,7640,-418,934,44
3231,692,-340,12448,7748,-386,1012,45
3232,695,-380,12316,7948,-356,1040,47
3233,698,-284,12356,7756,-328,1049,68
3234,702,-412,12420,7928,-295,1049,65
3235,705,-392,12372,7964,-264,1004,39
3236,708,-228,12368,7824,-263,1010,18
3237,711,-376,12388,7964,-195,1025,54
3238,714,-460,12372,7816,-194,1002,31
3239,718,-376,12332,7648,-171,1033,29
3240,742,-428,12364,7776,-117,449,-138
3241,745,-304,12404,7768,-133,418,-118
3242,748,-352,12460,7600,-155,412,-131
3243,751,-708,12424,7492,-168,366,-140
3244,755,-880,12368,7464,-212,250,-110
3245,758,-992,12344,7252,-242,111,-58
3246,761,-1048,12352,7216,-277,6,-3
3247,765,-1072,12368,7248,-325,-105,72
3248,768,-928,12348,7668,-313,-273,117
3249,772,-780,12240,7716,-314,-341,150
3250,775,-664,12336,7796,-292,-337,178
3251,778,-544,12116,7904,-247,-311,182
3252,782,-492,12268,7984,-170,-302,194
3253,785,-468,12316,8112,-144,-254,192
3254,788,-444,12332,7744,-134,-202,179
3255,797,-700,12404,7644,-71,-337,218
3256,800,-412,12416,7676,-74,-335,206
3257,804,-388,12360,7636,-66,-393,200
3258,808,-392,12396,7760,-54,-437,197
3259,811,-256,12296,7896,-40,-494,158
3260,814,56,12360,7920,7,-460,119
3261,817,332,12280,7844,31,-357,37
3262,820,176,12412,7788,61,-238,-5
3263,823,-160,12332,7604,88,-168,-56
3264,827,-320,12312,7520,96,-145,-84
3265,830,-504,12272,7416,54,-177,-97
3266,833,-552,12424,7448,56,-208,-72
3267,836,-636,12360,7412,17,-199,-67
3268,839,-484,12376,7500,14,-278,-65
3269,843,-652,12416,7592,14,-365,4
3270,852,-2048,13040,8608,648,-730,1020
3271,855,2060,11780,6244,182,-1201,179
3272,859,-116,13324,8136,233,191,331
3273,862,-3356,13548,9108,762,246,1324
3274,865,-4504,14312,8900,1235,-1022,2330
3275,869,-1328,12452,7052,1042,-1943,2437
3276,872,2004,10784,6536,899,-1975,2141
3277,875,-1452,13688,7728,997,-724,2711
3278,879,-504,12388,8264,1066,-937,2530
3279,882,1656,11928,6440,795,-1262,2277
3280,885,1172,13328,7512,623,-635,1822
3281,888,-392,11596,8012,1108,-314,2817
3282,893,572,12224,6152,747,-1744,2294
3283,896,-1116,13488,8068,945,-926,2541
3284,899,-2436,12624,8464,1227,-1541,2740
3285,908,-2668,15788,9312,1179,-1305,2606
3286,911,-3884,13508,9208,1511,-2046,3222
3287,915,-28,12280,6368,1338,-3150,3037
3288,918,436,12808,7476,1218,-2980,2790
3289,921,-240,13524,8168,1732,-2580,3228
3290,925,-144,12880,7188,1628,-2956,3023
3291,928,-132,11280,6852,1969,-3284,3489
3292,931,796,12800,7000,1773,-3777,3063
3293,936,1700,12268,5892,1568,-3502,2675
3294,939,328,11428,6596,2095,-2907,3222
3295,942,-1152,13952,8712,2286,-3370,3572
3296,946,-744,12568,6916,2418,-3856,3988
3297,949,1004,12376,6432,2409,-4095,3810
3298,958,768,11752,6192,2260,-3881,3871
3299,961,2520,12172,7144,2282,-3446,3787
3300,965,-816,13756,8500,2574,-3098,4197
3301,968,1524,13428,8124,2627,-3394,3874
3302,971,-304,13812,9184,2924,-2903,4379
3303,976,-1232,13216,8976,3053,-3239,4785
3304,979,836,11472,6536,2723,-3880,4684
3305,982,1804,12776,6444,2696,-3504,4482
3306,986,-1224,12188,7996,3006,-3141,5316
3307,989,-2740,12868,8588,3449,-3849,6025
3308,992,4580,11632,4716,2905,-5014,5046
3309,996,576,14672,8544,3163,-4194,5226
3310,999,-1296,11748,6568,3209,-4687,5228
3311,1002,3412,12296,4992,2661,-5075,4224
3312,1011,-492,13236,8892,3041,-3801,4218
3313,1015,4816,11904,5612,2589,-4261,3299
3314,1019,-836,14268,10472,3111,-3154,4150
3315,1022,-572,12648,7916,3203,-4251,4243
3316,1026,1572,14280,8196,3190,-4026,3827
3317,1029,976,12076,6212,3089,-4174,4048
3318,1033,4012,12772,6612,3084,-4002,3707
3319,1036,420,13784,7372,3231,-3670,4000
3320,1039,-68,12116,7012,3515,-3711,4503
3321,1043,4400,11656,5092,3263,-4141,3974
3322,1046,1644,12580,5856,3626,-3196,4661
3323,1049,1488,12156,5700,3598,-4300,5034
3324,1053,4188,12428,3740,3089,-4761,4275
3325,1056,4584,13168,5088,2567,-3674,3708
3326,1066,3424,11632,5432,2245,-3176,3677
3327,1069,1660,13636,7760,2315,-2768,3426
3328,1073,-104,13288,8176,2310,-2220,3544
3329,1076,4448,11040,4420,1472,-2549,2567
3330,1079,3568,12076,5864,1258,-1486,2228
3331,1083,1532,13548,6832,1151,-1371,1936
3332,1086,2804,12688,6172,884,-1205,1256
3333,1090,1648,12656,7232,717,-728,1309
3334,1093,1028,13576,7124,693,-700,1249
3335,1096,3148,11912,5276,329,-988,816
3336,1099,360,12884,8052,771,-242,1320
3337,1104,2404,13420,6864,501,-1399,776
3338,1107,3520,12288,6460,416,-914,520
3339,1110,1560,12176,7504,841,-728,952
3340,1119,840,13872,8856,821,-268,312
3341,1122,1908,12668,6328,538,-1008,39
3342,1126,4264,13280,5792,-92,-735,-812
3343,1129,1688,12848,7380,62,-204,-741
3344,1132,1856,13024,7192,154,-606,-726
3345,1135,2376,13084,7056,203,-776,-804
3346,1139,2292,13048,7060,275,-737,-863
3347,1142,2540,13076,7080,348,-773,-967
3348,1145,2780,13092,6896,408,-798,-1091
3349,1150,3020,13084,6832,466,-719,-1211
3350,1153,2608,13140,6784,489,-696,-1354
3351,1156,2488,13184,6896,498,-670,-1472
3352,1160,2152,13068,6748,515,-711,-1504
3353,1163,2492,13184,6844,542,-641,-1565
3354,1186,1988,13172,6456,695,-232,-1966
3355,1190,1616,13216,6332,652,-307,-1935
3356,1194,1408,13200,6444,684,-609,-1939
3357,1197,1676,13276,6280,636,-786,-1933
3358,1200,2052,13160,6396,630,-792,-1970
3359,1204,1920,13304,6548,668,-823,-2020
3360,1207,2068,13128,6888,690,-899,-2046
3361,1210,1996,13168,6876,731,-946,-2079
3362,1214,2000,13148,6936,803,-969,-2151
3363,1217,2228,13200,6784,800,-789,-2195
3364,1220,2280,13116,6992,901,-617,-2275
3365,1224,2612,13044,6984,968,-595,-2336
3366,1227,3344,13192,6828,1041,-288,-2525
3367,1230,3472,13228,6884,1088,172,-2741
3368,1240,2872,13184,7072,1307,1027,-3269
3369,1244,2976,13264,6864,1414,1189,-3439
3370,1247,3128,13328,6708,1448,1542,-3595
3371,1251,2860,13256,6680,1496,1958,-3763
3372,1254,2576,13196,7264,1616,2045,-3893
3373,1257,1932,13360,6300,1635,1729,-4019
3374,1261,1232,13328,6204,1655,1888,-4050
3375,1264,776,13332,5692,1563,1581,-3957
3376,1267,1500,13400,5748,1490,1416,-3987
3377,1271,1812,13432,5992,1423,1786,-4014
3378,1275,1276,13436,5704,1343,2112,-3955
3379,1278,352,13356,5648,1251,1983,-3890
3380,1282,260,13444,5272,1134,1815,-3769
3381,1291,-336,13520,5064,771,2090,-3339
3382,1294,-904,13548,4868,578,1874,-3131
3383,1297,-1296,13484,4644,404,1598,-2867
3384,1301,-1888,13580,4636,164,1031,-2534
3385,1304,-2276,13660,4720,-30,379,-2163
3386,1308,-2080,13668,4728,-228,-250,-1822
3387,1311,-1564,13564,4972,-439,-630,-1456
3388,1314,-1060,13392,5480,-583,-1011,-1183
3389,1319,-700,13344,5780,-638,-1051,-964
3390,1322,76,13388,5940,-688,-912,-777
3391,1325,376,13356,5824,-707,-609,-668
3392,1329,328,13524,5792,-785,-368,-555
3393,1332,84,13532,5720,-853,-367,-435
3394,1335,-232,13508,5792,-956,-424,-300
3395,1344,-748,13460,5776,-1162,-808,255
3396,1348,-504,13448,5804,-1221,-915,451
