,id,time delta,yaw,pitch,roll,ax1,ay1,az1,ax2,ay2,az2,ax3,ay3,az3,c
414,147,16,83.884,-8.919,-7.148,130.62,-484.5,1018.98,-124.73,82.36,16.04,-0.65852,-0.01753,0.09786,-0.74597
415,147,15,84.302,-4.55,-14.199,-174.8,-654.6,1078.98,-76.77,53.42,24.08,-0.65355,0.05118,0.11909,-0.7457
416,147,16,84.05,-4.268,-17.756,51.03,-616.58,1127.32,-19.51,17.94,11.73,-0.65305,0.0736,0.14043,-0.74053
417,147,16,83.834,-6.803,-15.614,288.21,-181.09,1124.63,16.03,2.34,18.29,-0.65728,0.04505,0.14076,-0.73902
418,147,15,83.057,-7.961,-12.666,232.91,-58.65,1119.87,10.71,12.41,1.98,-0.66365,0.0214,0.1281,-0.73669
419,147,16,82.426,-8.441,-11.136,189.7,-114.01,1114.69,-3.94,9.1,0.01,-0.66802,0.01008,0.12094,-0.73418
420,147,15,81.943,-7.524,-10.899,77.76,-180.11,1101.62,-8.32,2.48,-2.68,-0.67095,0.01513,0.11409,-0.73252
421,147,15,81.623,-7.254,-12.294,90.21,-309.75,1106.69,-8.9,-4.66,-5.94,-0.67267,0.02538,0.12138,-0.72948
422,147,16,81.084,-7.688,-13.529,138.67,-358.4,1113.95,1.03,-7.65,-17.67,-0.67594,0.03045,0.1316,-0.72448
423,147,15,80.383,-7.576,-14.247,92.29,-356.32,1105.1,10.02,-14.99,-29.06,-0.6801,0.03623,0.13526,-0.71962
424,147,16,79.739,-8.154,-13.04,149.17,-229.13,1108.95,15.69,-17.33,-24.1,-0.68467,0.02611,0.13091,-0.71653
425,147,16,79.391,-9.119,-11.249,210.69,-146.12,1118.04,12.58,-14.9,-12.69,-0.68733,0.00966,0.12534,-0.71538
426,147,15,79.371,-10.44,-9.937,291.02,-129.82,1128.17,6.78,-9.68,-4.3,-0.68757,-0.00656,0.12495,-0.71526
427,147,15,79.767,-10.988,-9.162,284.12,-131.47,1122.07,0.56,1.25,7.74,-0.685,-0.01511,0.12328,-0.71787
428,147,16,80.533,-10.898,-9.342,261.96,-180.18,1130.07,-4.95,8.76,17.77,-0.68022,-0.01429,0.12379,-0.72234
429,147,15,81.525,-10.4,-9.835,228.88,-196.17,1117.19,-7.58,12.75,28.55,-0.674,-0.00925,0.12392,-0.72821
430,147,16,82.547,-9.851,-10.881,210.57,-246.34,1115.72,-8.98,14.22,32.27,-0.66749,-0.00069,0.12739,-0.73364
431,147,15,83.381,-8.719,-11.94,141.6,-263.73,1105.22,-6.59,14.95,33.32,-0.66187,0.0119,0.12779,-0.73855
432,147,16,83.782,-7.896,-12.291,111.08,-242.49,1104.37,-3.04,8.06,27.89,-0.65902,0.01886,0.12544,-0.74135
433,147,16,83.757,-7.547,-12.275,109.86,-229.86,1109.62,-1.29,3.4,17.44,-0.65907,0.02108,0.12336,-0.7416
434,147,15,83.538,-7.667,-12.144,127.5,-225.83,1118.53,-0.68,-0.11,10.94,-0.66054,0.01978,0.12316,-0.74035
435,147,15,83.171,-8.022,-11.908,142.76,-218.02,1114.56,0.05,-2.37,4.12,-0.66305,0.01649,0.12359,-0.73812
436,147,16,82.847,-8.546,-11.824,164.55,-222.6,1111.69,-1.01,-3.86,1.81,-0.66528,0.01294,0.126,-0.73577
437,147,15,82.572,-8.808,-12.268,160.83,-264.16,1115.23,-1.14,-4.1,-2.29,-0.66706,0.01412,0.1303,-0.73339
438,147,15,82.239,-9.037,-12.669,167.42,-281.62,1120.36,2.38,-4.32,-7.34,-0.66919,0.01536,0.13413,-0.73072
439,147,16,81.699,-9.194,-12.797,165.41,-280.46,1120.79,7.02,-4.47,-14.12,-0.67265,0.01574,0.13578,-0.72723
440,147,16,81.052,-9.472,-12.217,180.97,-236.88,1113.04,10.61,-4.3,-18.3,-0.67687,0.01129,0.13364,-0.72378
