,time,accX,accY,accZ,gyrX,gyrY,gyrZ
140,1147,-1228,14272,6872,921,3212,-1673
141,1150,-940,14240,6804,654,2695,-1603
142,1155,-952,13916,6848,410,2333,-1517
143,1158,-1016,13704,6896,152,1958,-1420
144,1161,-656,13684,7188,-129,1644,-1287
145,1165,-352,13624,7448,-379,1390,-1196
146,1168,-16,13304,7780,-589,1077,-1055
147,1171,336,13000,7996,-762,766,-930
148,1175,828,12500,8252,-865,597,-860
149,1178,1568,11624,8448,-888,716,-823
150,1181,2292,11220,8480,-907,1085,-928
151,1185,2028,10928,8712,-821,1389,-1006
152,1188,1532,11108,9048,-713,1616,-956
153,1191,1812,11300,9028,-626,1886,-921
154,1219,2488,10236,9060,398,5815,-2356
155,1223,2460,10240,9060,583,6479,-2515
156,1226,2436,10308,8980,741,7175,-2695
157,1229,2212,10616,9024,930,7699,-2903
158,1233,1892,10760,8868,1123,8384,-3058
159,1236,1612,10564,8812,1426,8953,-3191
160,1240,1208,12756,7700,1404,9725,-3347
161,1244,-3768,15000,7864,1237,9091,-2973
162,1247,-5456,14792,8636,1136,7444,-2285
163,1251,-3908,14088,8084,1513,5790,-1874
164,1254,-488,13132,5140,607,5521,-1955
165,1257,-4464,13460,7548,1113,4589,-1416
166,1261,-2392,12812,6048,767,4191,-1119
167,1264,-2900,12724,8372,893,3748,-697
168,1273,-1096,12368,7356,746,3274,-361
169,1276,-1208,12032,7580,658,3224,-238
170,1281,-1380,12568,7444,503,3064,-141
171,1284,-1412,11940,7604,445,2779,-26
172,1287,-1068,11888,7824,438,2644,78
173,1291,-1124,11960,8288,403,2377,163
174,1294,-996,11864,8724,461,2069,216
175,1297,-440,11900,8796,583,1734,239
176,1300,-556,11804,9068,710,1405,213
177,1304,-416,11884,9160,873,982,184
178,1307,-760,11852,9240,1021,606,203
179,1310,-420,11748,9340,1177,317,186
180,1313,76,12076,9096,1336,213,73
181,1317,-724,11884,9072,1450,109,125
182,1326,-864,12248,8636,1657,-108,155
183,1330,-960,12352,7880,1749,-451,225
184,1333,-1220,12320,8044,1682,-706,320
185,1336,-1304,12384,8204,1755,-715,440
186,1340,-1196,13916,8176,2021,-990,401
187,1343,-2808,14908,7808,2676,-1386,455
188,1346,-5864,14384,6732,2759,-2276,903
189,1350,-3328,13672,4856,2873,-3220,1137
190,1353,-3880,14932,5256,3376,-4210,1207
191,1357,-5388,16376,7320,3127,-5305,1862
192,1360,-4008,14300,4800,3039,-6171,2081
193,1363,-3248,15812,6500,2781,-6318,2287
194,1368,-1372,14556,6256,2834,-6170,2396
195,1371,-1136,14136,5772,2743,-6131,2583
196,1380,-3988,11404,4324,2473,-7503,3360
197,1384,-736,14432,7176,2848,-7952,3378
198,1387,-3196,13380,6668,2537,-8449,3705
199,1390,-1648,12372,7228,2181,-8407,3969
200,1394,1684,14820,8928,2467,-8251,3555
201,1397,-1876,11884,7968,2492,-8576,3583
202,1401,3492,15600,11804,2730,-8719,3540
203,1404,676,15104,10284,3179,-10824,3271
204,1408,2608,11920,9008,2918,-7084,3120
205,1412,3568,10724,9292,2540,-9035,2984
206,1415,6296,11868,9812,2398,-10433,2520
207,1419,4568,8100,8560,2183,-7338,2343
208,1422,10512,9928,12804,1686,-5698,1617
209,1431,7076,11252,12784,1258,-1776,932
210,1434,7152,12504,12484,494,-2478,801
211,1438,4708,9436,10196,717,-1926,246
212,1441,3616,11632,11088,874,-1016,21
213,1444,1184,11272,9292,862,-1374,-114
214,1447,1180,12948,9436,1176,-1952,-247
215,1452,-404,12348,8280,1128,-2508,-121
216,1455,1120,15176,8932,1600,-3255,-344
217,1459,-3084,11156,5636,1548,-3714,-286
218,1462,52,11388,6948,881,-3111,392
219,1465,3892,11792,6656,614,-2599,107
220,1468,2108,12272,7184,529,-1969,-29
221,1472,824,12540,7052,464,-1524,28
222,1475,692,12568,6488,322,-1301,59
223,1532,844,12244,7912,-441,1482,-346
224,1536,524,12420,7816,-353,1226,-333
225,1539,352,12412,7744,-367,943,-273
226,1543,384,12308,7672,-352,717,-219
227,1546,608,12444,7740,-304,543,-196
228,1549,928,12452,7996,-278,470,-172
229,1552,1076,12360,8140,-226,431,-217
230,1556,1096,12420,8160,-159,361,-242
231,1559,1108,12432,8068,-83,362,-304
232,1562,828,12372,7844,-32,313,-316
233,1565,740,12520,7732,-34,214,-282
234,1569,580,12492,7640,-23,113,-257
235,1572,544,12500,7420,-63,28,-213
236,1575,560,12516,7204,-106,-42,-181
237,1579,480,12428,7248,-119,-115,-115
238,1586,20,12452,7216,-222,-433,53
239,1589,516,12532,7304,-241,-530,83
240,1593,664,12404,7456,-301,-559,114
