accX,accY,accZ,gyrX,gyrY,gyrZ
1832.6139952999563,12403.269855986064,7695.171328711168,-207.0919348475579,-155.54764680888016,256.32093582471265
1940.5488593102564,12296.976585718776,7653.575804031277,-184.29913282605412,-112.30580802648626,224.79766034316867
1931.5112360059281,12367.14046275808,7658.328382350414,-168.9037738755503,-65.2228949964498,196.97803561997713
1883.845264696407,12474.958757241066,7564.9668554010605,-158.97591185842737,-75.1327790350292,188.79145769220418
1961.575954237453,12426.280621662352,7451.619917776102,-171.79090496608026,-39.76899129229746,163.73347922492758
2019.6956706973497,12349.370293280866,7349.553087871608,-187.50961097049887,-33.94899138633505,160.7457331052167
2011.49905203403,12441.731139933137,7579.1582900494095,-214.22556266497455,-17.1922088885201,102.58008689908091
2093.8581032355373,12475.028988431686,7419.901492068746,-222.7950196538224,97.4614570621117,82.16916534533415
2086.8275023158585,12396.892755700892,7444.183875734731,-244.7022866961943,218.18777139773778,63.200209013365296
1969.8087034861367,12396.82638211817,7544.455417040712,-248.70963857882026,307.664555799755,30.161636243423725
1916.7767332956494,12488.77102625795,7487.5791770095475,-279.22457676615886,285.129494114297,20.31004623447581
1788.0558373639647,12437.712120548424,7413.350553924213,-325.02521232622337,273.52390953992733,-4.586927630520435
1756.0685649296572,12360.967859063425,7564.863326307284,-317.97585992509755,244.37833469582378,17.698894988828
1791.577031559627,12362.341450149263,7611.881405326106,-316.39963896951934,177.84954765024196,2.0777599064583487
1791.1592948433695,12346.404459581418,7577.325592783888,-316.99014120373795,171.92296220688874,12.802841654298604
1711.5241845962728,12417.828084145776,7589.283945334047,-315.65703452248107,121.00162168625128,26.688964939933587
1652.5333112669057,12400.253581021707,7656.726277532634,-294.70513491413084,44.23236277528348,39.23904341610643
1732.4237473480118,12385.627410051971,7734.798723706417,-296.21614819810577,3.1142883790698894,77.95088133588801
1789.1405796138538,12357.487404660907,7627.92373875795,-255.1203152244894,-29.806003785329885,61.89128990695036
1853.8971801558605,12329.324239486117,7709.200473485343,-232.58929639046045,-17.95862981504897,74.8004013135018
1808.2374247998841,12326.082471485168,7682.145115244689,-203.68883229693603,27.041969379581754,84.52094336247818
1800.4848735817013,12452.78494088342,7553.906045194214,-185.57240068323546,12.147036180972428,70.11056230704625
1856.607524107566,12440.4291278917,7549.4737072698,-170.72304030244166,-20.901867974091658,73.14967540675732
1833.014489314777,12431.195312147265,7520.992303958628,-200.89172043091534,21.225268228694397,64.10548908959916
1869.6826410281446,12391.900709917332,7493.850907976699,-210.8359487785154,-12.76914708017523,84.97823445243833
1933.9277401240429,12433.076571261181,7476.601499112446,-247.18139341749915,49.37132193725696,57.81204250102466
1820.9133655250673,12436.50479305477,7593.497749965263,-242.95559671095427,107.45331564797694,42.5123429461084
1741.5812563296497,12438.090649130847,7453.17735324757,-217.1593209556683,136.07134544935525,68.50899926047366
1753.2494333555433,12429.44197597358,7442.8588251572455,-250.43757602617598,70.01239081580096,49.139622989124675
1798.5449965086705,12508.925988578916,7442.205994216868,-263.1344695818393,71.29854999956618,58.331986823679735
1886.1102960935516,12452.078526704037,7628.911818461858,-240.74212698488793,130.9101672377122,40.59149206316471
1886.9485620555718,12385.201790471783,7589.016377246818,-221.45594943482936,89.12385741585666,41.10411935842921
1808.4088606043224,12433.17914499287,7700.190516902517,-201.7897582425257,83.44083133654088,10.604464953743543
1790.3784510542355,12422.617134527105,7695.647305710172,-182.7631808294236,50.64536498173187,16.407295178437412
1761.280466298048,12383.454302281463,7532.497796301029,-186.57626087114608,-12.023831207160917,37.17232243976792
1655.1057537056201,12441.462294300303,7548.587366527223,-189.01128411852264,-22.36205142426572,32.31573752666799
1669.3082351930311,12485.776951219606,7633.592593620775,-192.89872438357432,-104.19812121508431,48.03259141156605
1777.6927472633245,12479.307232611225,7613.7373870608,-193.57425111186865,-139.427222495538,46.076230817475896
1756.3222569987445,12460.739178967206,7498.020486008704,-198.2239062585763,-136.77243214242276,42.80276191751576
1513.7004422047155,12329.8165193642,7350.9922785870785,-218.51984309261337,-100.96572847936461,66.81784679451921
1557.1140568635933,12487.402973374192,7670.4063817153055,-221.77503134534513,-448.79418002183223,93.16985250321054
1932.0378539850471,12449.678670495065,7497.806092189852,-218.9895852614235,-363.9611231254233,92.56081123123565
2108.404923465562,12243.834517569363,7403.245383478546,-252.62465323933068,-220.52295573591374,22.728826573216633
1713.1302505401443,12453.84883711103,7700.601014117373,-182.7379871250518,-365.0625223001674,35.69984747574461
1954.3382006448926,12403.061094553743,7755.531045131778,-153.53659203884052,-390.07179782058233,4.433685713574002
