,accX,accY,accZ,gyrX,gyrY,gyrZ
3103.246492985972,1517.5390781562328,10879.462925851689,7535.783567134118,3677.537074148256,4546.683366733524,5644.985971943834
3104.7915831663327,5819.655310621192,11106.132264529055,6232.529058116235,3029.747494989984,6454.464929859703,4444.004008016041
3106.3366733466933,5339.342685371323,10481.579158316523,5280.865731462691,2299.484969939912,7618.755511022003,3382.2625250501787
3107.8817635270543,4264.096192385237,10742.565130260446,5690.196392785376,393.9258517029939,10571.11222444955,-18.178356714137408
3109.426853707415,1169.090180360421,9397.026052104215,7041.034068136309,-537.7635270541359,11322.665330661257,-1487.0460921844042
3110.9719438877755,-4184.008016031967,11877.523046092116,9153.571142284516,-977.340681362718,10013.867735470967,-2039.4889779559026
3112.517034068136,-4864.865731463244,12184.633266533026,9812.288577154512,-452.3607214429212,5947.915831663631,-917.3587174349523
3114.062124248497,-2031.9839679356264,12475.230460921854,8170.084168336631,-249.70741482964922,3339.278557114024,-302.4448897795237
3115.607214428858,-513.1062124248128,12426.845691382754,8023.15030060121,-149.60120240480364,1942.7755511021583,-35.70340681361631
3117.1523046092184,533.4348697394016,12489.138276553103,7520.721442885793,-99.244488977954,1204.294589178368,156.31863727455175
3118.697394789579,2080.6893787574827,12537.210420841684,7216.056112224427,-174.44889779558162,1037.6593186372656,41.05010020041664
3120.24248496994,2659.6072144291174,12629.571142284556,6940.585170340622,-256.70140280562373,1801.8597194390804,-124.46292585172705
3121.7875751503007,4289.995991984,12701.162324649307,6657.947895791582,-420.68537074149026,3788.004008016105,-432.19438877756875
3123.3326653306613,1233.6833667335013,12491.91983967935,7362.70941883768,-525.669338677355,6471.050100200373,-692.0460921843733
3124.877755511022,234.4609218438236,12621.154308617224,7327.022044088175,-549.3326653306558,6905.851703406782,-543.3026052104424
3126.422845691383,-5068.456913828266,13337.298597193838,9264.513026052273,724.3386773549169,2884.7555110209646,2418.070140281148
3127.9679358717435,5601.827655311074,11488.048096192393,4545.507014027869,1175.1262525049983,-377.5430861723157,4094.1803607214238
3129.513026052104,7804.072144287744,10837.170340681472,4749.955911823856,324.8937875752258,3751.0420841679916,1987.509018036264
3131.0581162324647,-1790.629258516843,13186.420841683792,8056.2885771543915,16.819639278505292,5917.332665331027,1443.180360721292
3132.603206412826,-598.5571142279987,12637.154308617548,7700.953907815638,205.12424849698255,4663.753507014126,1865.5250501001392
3134.1482965931864,-2291.310621242388,13851.366733466886,9145.170340681332,391.54308617234346,4118.905811623255,2144.3306613226378
3135.693386773547,7976.4088176345795,10688.02404809625,4938.69338677391,-324.849699398701,6739.88176352674,284.63727454931086
3137.2384769539076,-570.3486973950858,12370.276553106218,8965.010020040158,-448.22044088180155,6453.1503006013645,-542.4689378757557
3138.7835671342687,1052.0480961924732,12367.671342685373,8662.388777555105,-184.79358717432933,5618.266533066091,-607.9238476954024
3140.3286573146293,847.1983967935903,12419.302605210421,8738.26853707415,82.89979959919765,4886.777555110223,-792.8877755511021
3141.87374749499,-31.398797595131327,12439.839679358702,8404.785571142313,289.11222444888426,4071.2224448898382,-759.1963927855782
3143.418837675351,-27.751503005954874,12477.883767535091,7906.4529058115695,394.8216432865802,3288.853707414717,-676.5551102204381
3144.9639278557115,737.2024048096791,12562.989979959922,7698.308617234463,443.88176352705705,2689.92985971941,-676.7114228456921
3146.509018036072,308.6973947895931,12483.711422845692,7820.216432865731,485.1803607214424,2121.1442885771658,-750.5991983967933
3148.0541082164327,-944.8256513024244,12470.813627254502,7873.058116232525,565.4849699398837,1239.3887775552248,-603.8797595190699
3149.599198396794,-2473.963927855817,12601.490981963954,7507.951903807627,524.0200400801555,-141.3727454911823,-204.45090180354646
3151.1442885771544,-3098.7094188376977,12573.194388777558,7415.567134268575,448.60120240480364,-2099.9619238478595,425.8557114229211
3152.689378757515,-3236.184368737482,12628.81763527054,7823.45490981964,403.7494989979946,-4712.937875751456,1527.8657314629104
3154.2344689378756,-3526.076152304693,12553.074148296573,8265.186372745493,522.0821643286504,-5889.160320641222,2280.420841683288
3155.7795591182366,-2791.230460921768,12529.50701402803,8483.631262525101,625.1603206412983,-6037.45891783564,2992.328657314705
3157.3246492985973,8258.020040080737,10008.753507013858,1151.422845690944,-1074.1302605211822,-2640.585170340426,1640.0661322643855
3158.869739478958,30472.460921842598,10432.665330661148,-8284.144288576856,-6041.833667334435,8666.697394788991,-5199.635270540717
3160.4148296593185,12561.098196396724,14391.67935871737,4961.386773545004,-7167.388777555247,17403.707414829434,-9710.56112224442
3161.9599198396795,-8221.57114228587,14592.320641282564,13444.817635270818,-5627.811623246314,15088.1743486969,-8815.533066132084
3163.50501002004,-11175.991983967831,18276.38476953917,9670.3807615229,-4787.761523046098,8765.310621242357,-6217.665330661268
3165.0501002004007,-7243.559118236506,23318.73346693392,6438.62925851701,-8800.875751502945,-3507.8677354706037,-2115.8436873748356
3166.5951903807613,-6456.032064128391,21464.28857715472,6925.507014027986,-9865.995991983851,-9485.100200400126,-401.50901803630904
3168.1402805611224,-3691.01402805571,17693.20240480919,6791.743486973901,-10576.663326653346,-12552.595190380867,1118.6653306613935
3169.685370741483,531.4949899800049,13128.825651302555,6432.9458917835655,-10817.607214428857,-13242.156312625251,1526.9899799599189
3171.2304609218436,2065.9398797595495,10081.875751503216,6674.589178356655,-10457.160320641335,-12384.905811623341,1155.7795591182648
3172.775551102204,1838.2044088176335,7349.002004008333,7307.030060120189,-9521.094188376905,-10517.613226453228,722.3967935872352
3174.3206412825652,932.5931863726782,6345.50701402798,7662.324649298613,-8313.268537074066,-9307.268537074124,369.2845691382554
3175.865731462926,97.28256513026099,5606.725450901804,8074.0521042084165,-7409.060120240481,-9109.995991983968,185.5330661322646
3177.4108216432865,439.182364729415,6273.819639278519,8991.919839679289,-6695.843687374804,-8804.891783567135,51.583166332672135
3178.9559118236475,1653.971943888002,8031.519038076509,10506.036072144554,-5713.845691382604,-9286.51503006023,-747.6853707416567
3180.501002004008,2402.1723446893957,8602.26052104211,10600.104208416844,-5674.565130260527,-8991.284569138255,-1617.6052104209011
3182.0460921843687,2430.581162324648,8373.971943887776,10429.314629258504,-5910.905811623241,-8812.555110220446,-2750.7575150300463
3183.5911823647293,2070.1723446894757,8767.11022044078,10832.633266533114,-6397.919839679307,-8982.424849699299,-3783.4008016031185
3185.1362725450904,1313.2745490981924,8990.557114228432,10887.799599198437,-6937.6553106213,-9872.969939879826,-4434.797595190425
3186.681362725451,1535.8396793587453,8901.803607214431,10862.31663326651,-7313.008016032079,-10333.791583166352,-4761.503006012039
3188.2264529058116,2732.408817635238,8561.050100200408,10371.238476953915,-7383.919839679364,-10090.162324649325,-5192.863727454895
3189.771543086172,4011.751503005882,8366.276553106225,9852.400801603284,-6978.6112224449535,-8480.869739479176,-5677.398797595153
3191.3166332665332,3932.60120240409,8089.170340681165,9775.799599198399,-3771.392785569844,-3580.8697394774263,-4786.240480961262
3192.861723446894,1117.955911823643,7221.6993987975875,9890.853707414837,1960.348697394843,1776.6152304608868,-1475.7254509017494
3194.4068136272545,1813.787575150258,7130.252505009994,9697.763527054107,2981.444889779523,835.0240480962093,-581.0741482966114
3195.951903807615,3142.7895791581504,8077.563126252378,9525.42685370745,3786.0200400800795,1197.9699398796602,-299.8577154308796
3197.496993987976,4653.843687374758,8860.761523046158,9468.625250500969,4535.132264529131,2901.5310621244325,-622.0621242485468
3199.0420841683367,4023.2144288576874,9966.132264529087,9513.010020040081,5181.98196392787,4349.406813627282,-1195.7715430861867
3200.5871743486973,3107.294589178391,10976.12024048092,9493.723446893793,5645.719438877739,5387.645290581111,-1722.2444889779308
3202.132264529058,3399.070140280586,11703.78356713418,8924.384769539149,5803.783567134278,6754.26452905792,-2328.9258517033077
3203.677354709419,2968.2885771542424,12350.685370741536,8682.444889779574,5700.683366733454,8218.0721442887,-3068.7454909820262
3205.2224448897796,2011.7675350701174,12711.230460921855,8618.108216432855,5396.531062124235,9675.196392785612,-3784.5170340681543
3206.76753507014,610.5330661323387,13232.384769539065,8143.246492985982,4685.064128256543,11148.513026052104,-4664.703406813597
3208.312625250501,-644.3046092183431,13402.57314629246,7986.709418837745,4252.462925851767,10835.663326653348,-4863.00801603205
3209.857715430862,-1050.3567134268687,14081.899799599238,7791.446893787579,3758.2344689378347,10536.603206412801,-4914.719438877757
3211.4028056112224,-1648.7294589178364,14615.72745490982,7611.110220440882,3194.7254509018026,9712.745490981963,-4940.77755511022
3212.947895791583,-2054.2444889779254,14394.340681362766,7535.126252505017,2640.8717434870136,8627.93186372754,-4977.707414829654
3214.492985971944,-2137.018036072175,13639.97595190362,7154.132264528991,2386.827655310595,7672.474949899659,-4948.717434869733
3216.0380761523047,-2563.5991983968997,12807.06212424842,6775.951903807669,2317.1583166332857,6354.769539078014,-4753.208416833622
3217.5831663326653,-3288.7454909819717,11663.118236472958,7716.208416833655,2691.028056112219,4215.144288577177,-4023.4208416833753
3219.128256513026,-1037.3707414828677,11735.0140280552,7878.036072144598,2987.8977955912487,3579.521042083945,-3298.9138276554695
3220.673346693387,-5418.501002005129,22012.83366733598,7458.324649299069,1571.8737474946947,2857.1703406807146,-1030.3486973944182
3222.2184368737476,-5263.182364729311,17020.328657314312,9905.434869739165,1424.1683366732773,-1969.308617234652,-14.378757515029065
3223.763527054108,-4748.529058116192,14788.689378757479,8832.38476953899,1250.2585170340458,-4707.436873747448,324.08016032062596
3225.308617234469,-2160.761523046529,12105.098196392859,6020.529058116452,1167.9218436874262,-5818.370741483122,843.83767535069
3226.85370741483,25.378757515078178,11895.519038076178,5329.6753507014655,657.8376753506418,-4146.48096192364,958.1743486974083
3228.3987975951904,-249.70741482969606,12567.166332665332,6288.753507014073,196.71743486972264,-3225.5210420841513,1012.1723446893802
3229.943887775551,-1169.883767535037,12580.224448897796,7229.250501001974,-138.5070140280459,-3275.4869739478836,1069.4188376753482
3231.4889779559117,-777.202404809701,11991.014028056128,7303.703406813685,-324.2765531061932,-3493.3006012024252,1200.5811623246427
3233.0340681362727,-317.9398797596241,11993.995991983997,7071.615230461073,-514.9859719439069,-3207.891783567177,1258.0400801603591
3234.5791583166333,-615.6713426853457,12275.198396793596,7991.166332665332,-635.529058116233,-3616.372745490994,1481.9458917835668
3236.124248496994,-267.3026052104997,12655.855711422684,9740.697394789648,-254.66533066133888,-4652.559118236417,1316.2184368737812
3237.6693386773545,700.1282565130168,16322.989979959417,9538.43687374732,899.1703406810866,-5674.781563126148,33.142284569391904
3239.2144288577156,-6648.681362725849,14461.338677354619,6928.368737475033,2437.8797595191327,-8270.91182364778,-866.340681362637
3240.759519038076,-7607.80761523042,14809.547094188405,7071.078156312615,3519.8416833667525,-13252.444889779637,-412.86172344689476
3242.304609218437,-6418.452905811679,16278.43687374768,8443.983967936001,4399.450901803586,-17575.771543085975,-77.83567134271289
3243.8496993987974,-4773.635270541388,11456.41683366819,6422.372745491244,4377.014028056157,-19751.85170340664,885.0821643284689
3245.3947895791584,-1382.7174348694443,11593.72344689388,6018.188376753455,4799.619238476987,-21584.24649298618,1273.2344689378701
3246.939879759519,3589.4669338677595,12690.637274549103,8064.825651302621,4776.723446893786,-20462.773547094173,1175.5090180360717
3248.4849699398796,4927.086172344414,11202.244488977674,6327.935871743322,4467.883767535066,-18807.579158316854,864.0681362725941
3250.0300601202407,5827.663326653841,10456.833667334795,6503.951903807883,4091.178356713346,-15513.070140279964,661.2224448897141
3251.5751503006013,6998.901803607005,10811.350701402771,6748.3607214427175,3474.5551102203917,-11727.334669338456,225.01002004005204
3253.120240480962,6498.132264529013,9711.142284569141,7164.93787575153,2478.737474949903,-8393.124248497024,207.23046092185268
3254.6653306613225,9144.94589178366,10005.65130260511,6211.559118236299,1876.084168336747,-5159.743486974185,-667.8216432865229
3256.2104208416836,7059.342685370382,12660.905811622713,9147.078156311962,1292.8617234468556,-2690.643286573021,-1116.2164328658223
3257.755511022044,5129.0100200400175,11659.671342685491,7701.0901803608485,1124.845691382763,-1319.0080160319621,-1504.531062124253
3259.300601202405,4185.611222444868,11147.334669338734,7207.110220440929,901.8937875751612,-188.5330661322946,-1534.3066132264526
3260.8456913827654,3263.5350701405296,11457.306613226177,7173.298597194211,836.2124248496684,2368.7314629255143,-1382.164328657343
3262.3907815631264,2784.4649298593067,10912.312625250946,6668.9619238480955,714.7414829659774,3780.148296593381,-1307.5450901803215
3263.935871743487,1937.3707414830023,13098.236472945944,8784.849699398856,722.6833667334568,5003.855711422888,-914.1482965931673
3265.4809619238476,1338.87775551081,12248.04008016031,8112.240480961962,576.0641282565266,6013.959919839614,-421.77755511021314
3267.0260521042082,4018.236472946788,10406.316633266128,6165.843687374243,479.86372745483914,8090.338677354538,-85.91382765544131
3268.5711422845693,1077.178356714072,11566.300601202063,8221.57114228432,745.498997995951,9369.138276553193,829.4889779559599
3270.11623246493,5855.494989979808,11430.829659318597,7866.725450901775,604.5811623246495,10874.941883767571,988.8076152304916
3271.6613226452905,3213.61923847694,10353.402805611258,6678.677354709489,491.94589178357955,11701.991983967919,1903.8076152304234
3273.2064128256516,1120.929859718548,11308.52905811632,6419.7515030063005,340.9238476953378,11056.46492985954,2646.71943887791
3274.751503006012,-7304.53707414943,10937.731462925727,8512.464929859962,-83.78356713432095,9358.927855711194,4595.727454910112
3276.296593186373,-1080.6252505008597,11009.154308617231,6893.611222444917,-379.9899799599225,8283.472945891786,4772.953907815623
3277.8416833667334,715.7675350703139,13262.412825651056,7211.959919839715,-722.597194388748,8813.084168336623,3820.168336673427
3279.386773547094,897.1623246492163,13321.3707414831,7319.983967935696,-901.2545090180338,8488.46693386789,2707.9799599199305
3280.931863727455,-5938.436873748471,12800.993987975935,10561.042084168712,-448.5911823646661,6538.154308617029,3339.248496994112
3282.4769539078156,-837.803607214475,11991.254509018034,8175.831663326659,-342.94789579158123,5939.032064128252,2666.9539078156363
3284.0220440881762,-2771.166332666555,12293.266533066146,8581.186372745564,-39.37675350702693,5734.563126252428,2626.352705410928
3285.5671342685373,3433.747494988038,11688.801603206219,8203.030060120353,-4.100200400834183,6570.753507014087,1549.737474949853
3287.112224448898,7547.222444889136,11823.022044088168,7534.27655310648,36.37875751502361,8037.679358717403,-203.6813627254087
3288.6573146292585,-4137.458917835582,11849.28256513026,6845.995991984008,-173.0981963927834,7052.380761523056,-89.08817635270225
3290.202404809619,-1540.2084168335714,11958.893787575209,7186.93386773557,-86.55511022040082,6162.214428857715,-409.3406813627498
3291.74749498998,5798.396793589391,13233.49899799645,7931.430861723828,-193.48096192380763,6542.989979960024,-1169.6913827657859
3293.2925851703408,-2794.7735470955904,12497.234468937637,5814.220440881965,-430.49298597202915,7446.452905811386,-2118.038076152067
3294.8376753507014,-15617.482965931802,7424.080160320749,5596.6733466934475,-1698.7755511021842,2706.0981963928825,2171.0701402804793
3296.382765531062,3882.653306612827,10545.651302605,8539.559118236755,-1913.2404809618697,1486.57915831649,3327.83366733476
3297.927855711423,1744.945891782787,10010.52505009991,5511.134268536698,-2543.6893787575973,3198.71543086195,2123.0641282563447
3299.4729458917836,-222.1402805610378,12200.328657314618,8686.196392785481,-2880.326653306607,2916.833667334645,2308.7515030059903
3301.0180360721442,4330.6853707415285,12849.250501001938,10437.731462925942,-2702.86372745496,2790.9539078157286,1887.7595190381635
3302.563126252505,2642.4208416835863,12563.90380761572,7432.232464930195,-1520.218436873789,1197.4709418836428,-179.34869739471378
3304.108216432866,-942.8697394783703,9249.034068137049,6457.498997996139,-1738.5851703405815,1680.3507014029747,-24.767535070284794
3305.6533066132265,-405.44288577174484,12533.258517034006,7661.795591182399,-1478.629258517055,2609.4248496994023,-549.7294589178173
3307.198396793587,2318.957915831952,12451.36673346694,7321.290581162279,-578.2625250500696,3494.5130260521587,-1169.394789579183
3308.743486973948,1620.6412825661391,15886.18036072272,10728.016032065163,-228.04809619212392,2977.032064128307,-1203.5951903808818
3310.2885771543088,-3394.8937875743068,14046.693386774656,6803.903807616614,-222.5711422844861,2308.010020040043,-1161.5470941883377
3311.8336673346694,-3246.1963927857214,13444.336673346465,5348.809619238164,38.78156312624742,2205.5290581162353,-1158.9058116232536
3313.37875751503,-2478.1963927854413,13995.583166332686,7041.7154308617755,605.693386773537,1703.1823647295032,-1109.2024048096346
3314.9238476953906,-3992.785571142158,12846.244488978176,6309.242484970018,497.00200400805625,907.1422845692432,-501.8937875752599
3316.4689378757516,-966.3246492985618,12483.118236472941,6147.84769539085,-332.5330661322878,77.94989979960792,253.73547094189553
3318.0140280561122,-1323.8156312625288,12351.943887775551,6891.366733466937,-587.7995991983976,-71.48096192385401,463.8376753507032
3319.559118236473,-1527.1422845691504,12403.911823647284,7327.046092184331,-660.2144288577124,-782.5170340680884,683.0180360721274
3321.104208416834,-1000.8256513025626,12293.322645290522,7632.104208416949,-692.6232464929763,-1468.0581162325561,870.232464929878
3322.6492985971945,-656.7935871743175,12134.124248497006,8251.414829659348,-614.7434869739409,-1965.793587174374,987.7494989980041
3324.194388777555,-355.6633266533063,12222.557114228457,8605.659318637274,-428.8116232464936,-2353.959919839678,1040.6913827655308
3325.7394789579157,-341.88376753508055,12129.010020040092,8726.789579158314,-251.52304609219937,-2696.164328657287,1109.4028056112184
3327.2845691382768,-438.95791583164464,12114.73346693389,8658.244488977964,-56.42084168334168,-3150.012024048147,1140.2204408817756
3328.8296593186374,-332.85771543085684,12192.0,8458.332665330636,121.75150300602263,-3437.1523046092316,1217.5050100200442
3330.374749498998,188.48897795591074,12242.476953907813,7931.038076152308,292.4869739478945,-3820.9699398797566,1287.0040080160325
3331.9198396793586,606.0120240480355,12211.695390781577,7916.9458917835545,303.8436873747528,-3817.813627254521,1242.9659318637327
3333.4649298597196,1125.2264529057938,12279.438877755514,7958.244488977944,337.9739478957945,-3432.0040080159797,1122.0601202404669
3335.0100200400802,946.2765531061996,12331.759519038074,8122.789579158278,350.8597194388767,-3064.1062124248356,1028.4288577154266
3336.555110220441,747.1342685370764,12281.35470941884,7514.741482965939,337.0,-2825.929859719443,956.4569138276565
3338.1002004008014,429.5470941884196,12332.0,7224.769539078181,234.48697394790634,-2862.637274549068,916.5971943887798
3339.6452905811625,81.01002004005022,12365.55511022045,7162.85370741485,122.4408817635126,-3095.819639278575,956.9138276553249
3341.190380761523,419.1743486974319,12396.95390781563,7311.639278557102,5.6773547094126116,-2946.1342685370514,974.1903807615231
3342.7354709418837,854.0921843687465,12416.360721442883,7234.140280561114,-119.56713426853412,-2454.6673346693524,940.4328657314659
3344.2805611222448,236.86573146287992,12369.354709418796,7444.200400801623,-319.88376753509147,-2026.4088176352943,935.2444889779581
3345.8256513026054,-26.01202404812284,12213.7635270541,7466.276553106207,-385.9078156312644,-2361.4649298597706,1002.098196392797
3347.370741482966,-117.47494989984261,12234.789579158314,7885.290581162335,-357.76553106212305,-1823.2965931863691,1139.1723446893848
3348.9158316633266,-1314.2525050099794,12239.623246492982,8085.979959919838,-291.20841683367144,-2551.362725450831,1403.27054108215
3350.460921843687,-33.48296593204577,12314.74949899799,8158.685370741456,-223.99398797597496,-3166.1663326653597,1553.3126252505026
3352.0060120240482,126.22044088199436,12592.248496994445,8125.91583166346,-63.83767535062998,-3105.707414829698,1537.8416833666847
3353.551102204409,967.3026052103942,15765.851703406808,8017.2264529057775,862.957915831676,-3447.519038076154,658.0040080160156
3355.0961923847694,-4278.589178356782,15192.545090180545,7658.108216433187,1603.7014028055873,-4658.098196392679,275.0661322645574
