,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
761,2,1940,11700,8204,-247,-112,135,-1.1968186993512635,-0.20436632310989772,0.17405373563380547
762,5,2052,11808,8360,-234,-27,39,-2.031363182034325,-0.11375733157593995,0.3186246979187139
763,8,1952,11856,8560,-211,45,-48,-2.839512111720206,-0.08729663699047202,0.08202500757251212
764,12,1820,11876,8604,-184,193,-136,2.8621188591599007,0.3971746684161746,-0.5967795963736391
765,16,1672,11860,8468,-153,279,-171,-2.958202124433982,1.1581187367895152,-1.902553276723416
766,19,1516,11896,8272,-134,227,-200,-1.5156143547571712,0.7887803575565018,2.2664337522193683
767,22,1528,11836,8272,-150,211,-258,-1.6567712559153145,0.03512137673522791,1.3290170384794708
768,25,1216,11784,8232,-127,212,-279,-2.303244170918399,-0.2800851795496618,0.18413374107501934
769,28,1012,12000,8308,-147,185,-258,-2.91248228680223,0.19317176278260745,-0.7946953011531248
770,32,836,11852,8244,-172,170,-239,-3.0639853798175984,0.9604672833826176,-1.6144373110881274
771,35,768,11856,8196,-158,125,-203,-1.4907649362677915,1.2548117689327527,2.411992701346633
772,38,688,11912,8008,-205,25,-145,-1.1647337783723635,1.0115034590551228,1.242195475737947
773,41,524,11820,7868,-228,-131,-77,-0.8238836220324816,1.305413368263513,-0.003865919485766219
774,44,508,11844,7924,-261,-162,4,0.9024801325574525,1.2696440178313257,-2.6895553597466737
775,47,696,11976,8080,-287,-155,55,0.8727802892311819,0.9400443300261331,2.513698607311138
776,57,852,11832,8252,-311,-161,197,0.9690338017967577,0.9038517790606947,1.1030426922268
777,60,784,11804,8360,-286,-106,263,1.3413633546282893,0.9445149800832818,-0.517743846137356
778,64,920,11808,8320,-293,-108,311,1.5281299275339382,0.6809264734207322,-2.0473212298747945
779,67,920,11776,8500,-289,-136,328,1.2409585567378911,0.41690790486864154,2.965556152104744
780,70,1140,11756,8568,-253,-78,350,1.086199084585245,0.6692363580940467,1.6492028943214996
