,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
2328,155,2972,12164,7580,-541,671,-149,-1.962289819352709,-0.0853389489011164,1.3702709938803501
2329,158,2860,12104,7816,-514,683,-119,2.4465273855291443,-0.2213408045536215,-0.17408213981870022
2330,161,2604,12068,7964,-489,599,-51,0.9579038971562784,1.1871387824296311,-0.24204136941672502
2331,164,2748,12152,7724,-437,537,-13,-1.8602639515946342,0.29397630896470367,1.4578794719688257
2332,168,2728,12036,7944,-406,511,69,2.8850018687840757,-0.6001454046214628,0.41062178956776785
2333,177,2680,12232,7796,-269,374,246,1.4543697157710214,-0.012418173960287732,-0.8634258985180916
2334,180,2784,12248,7824,-261,251,274,0.7904621131421689,1.079981849971295,-1.333090646937387
2335,183,3360,12128,7764,-238,261,265,-2.5028863835906017,0.8364451084723925,1.2109174474203839
2336,186,3532,12168,7780,-200,276,217,-3.028581344640181,-0.18016632772753646,0.6290127145057954
2337,189,3848,12116,7632,-201,362,165,2.213849777197435,-0.21108227777686006,-0.6543701080408934
2338,193,4248,12128,7704,-182,514,30,2.0978136625522286,1.1302578599930293,-1.6121293329319593
2339,196,4340,12140,7868,-202,659,-100,-1.7925509667495028,0.2500386446822373,1.532090711216521
2340,200,4396,12036,7712,-154,895,-225,2.893380499637293,-0.8213897028461741,-0.5413472247970786
2341,203,4492,12184,7452,-176,1132,-377,2.694211807858244,1.0866324849247424,-2.1514490113618714
2342,207,4408,12192,7260,-201,1517,-515,-1.8288856908270141,-0.4532423927273797,1.2757157825663454
2343,210,4196,12252,7148,-288,1801,-635,2.3455716574882617,0.13927420571621457,-1.3334663970918836
2344,213,4116,12216,6968,-380,2089,-726,-1.6597527195988355,0.4094728807352528,1.6926126680542795
2345,216,4168,12240,6784,-469,2284,-812,2.632780372247894,-0.5537863837164737,-0.8387168556415431
2346,220,3704,12068,6328,-671,2267,-869,-1.5962501804301221,1.185158936137923,1.9259362891249834
2347,223,488,8856,3896,-1414,2344,-204,-3.134233476428806,-0.4887189613612517,0.39864164528852
2348,232,4792,11140,9344,-1628,1619,2174,0.5989667909142271,0.47840122468554647,-1.4516431875383289
2349,235,5932,10992,10000,-1146,1538,2163,-2.7165885795395845,-0.025323397246535016,0.8977359152133184
2350,239,5148,11900,9616,-778,1648,2258,0.8906427391651919,-0.2003980237996233,-1.638509485808845
2351,243,8796,11088,8640,-528,1272,1877,-2.6574525568467653,0.7252567027580655,1.112006413805364
2352,246,88,12152,9136,-474,1230,2410,0.9755929486923293,-1.0133747943429983,-1.3704351162695814
2353,249,6252,11468,7472,-100,822,1790,1.879514563422936,1.3880027778668511,2.9675181570231914
2354,253,196,11648,5992,-109,1386,1346,-2.7801011105041096,-0.9121266489531418,0.5052964354597413
2355,256,2936,13076,9244,115,655,1649,0.46651791984720575,0.3464546968101787,-2.753474654411971
2356,259,-1456,11824,9468,150,97,2524,2.8021337051540205,-0.02419948424217979,0.6552626135979203
2357,262,5128,12976,7024,92,20,1913,0.3842367003817844,-0.49624924623918276,-2.3876505344740337
2358,266,-228,11912,5264,-196,1030,1599,-2.0522792629426,0.9274553215766007,0.2678025958574941
2359,269,-556,12492,7624,50,407,1645,-1.5310333421109878,-1.0367338202947785,2.3287613063451804
2360,272,2708,13316,6972,-136,505,1142,-0.30396745963736366,0.3918472076253086,-1.485977618536659
2361,275,9456,14648,5780,-200,1056,-437,0.46263508608251463,-1.057891408195993,0.7889229214793646
2362,294,3240,12184,6492,-1240,1466,22,-0.02002422956663956,-0.23966719011625118,3.030542764513395
2363,297,3724,12124,7232,-1292,1788,-41,-0.20843153561375377,-0.9806848055175018,-0.7164884530265392
2364,300,4908,12156,7460,-1339,2256,-166,0.3926510547245514,-0.1464695656017948,2.348404935606997
2365,303,-3472,10788,8800,-1101,2865,1094,-1.1219283749461542,-0.14481488610439078,-1.4907874588673147
2366,307,-5088,11412,16432,969,-4646,6601,2.9969671745788413,0.368297115813933,1.8073763500148396
2367,310,12956,12916,5656,1131,-5880,5827,-1.5336167357864245,-0.28802517981279324,-1.6371383311094736
2368,314,12672,11824,4776,507,-2063,3985,-2.519462988291948,0.5929649344988518,1.4020271904223602
2369,317,5244,11664,8728,557,427,3936,-0.6731964634643786,-0.6289113531216142,-2.1993178794723613
2370,320,7424,12296,9880,985,126,4111,-2.7352338813079444,1.0859108770527106,1.3629066057761907
2371,323,3124,12248,10936,1680,-1138,5139,-1.4886927825403817,-0.6647536436643682,-2.5851643693587363
2372,328,1948,11740,8560,1676,-1529,5114,-2.3793508294625068,1.2937949103105504,0.7231052085941169
2373,331,7488,11168,7112,1813,-1556,4981,-1.901188364094549,-0.6635345478240641,-3.0251936408790776
2374,334,3536,11864,8820,1967,-1406,5233,-1.0827089588106988,1.2708400421521597,-0.6647677646138833
