accX,accY,accZ,gyrX,gyrY,gyrZ
1723.638806727726,10892.182962797955,8540.573320052968,294.3689423090614,-709.2346284744044,-241.18622215266157
2422.5492217577653,12930.112121686825,7937.110314290986,-501.47630230998266,1124.2035372659598,-277.78690112287404
885.0728209463232,10543.849375332766,6081.221380686563,-202.4152892866476,-459.28668072835984,572.6887977425307
1919.1874528649114,9673.848303227314,8508.200269568637,-552.60556318166,246.96478207098025,155.3434354702514
2269.98370706793,10459.627843899236,7519.124770097575,-781.5806559300265,4913.257993585398,-651.5566568310227
5761.8535381942465,20601.134138669368,5783.230403501602,2412.4016717623354,-415.90141210374645,2523.266706866401
1054.4757913197516,11918.339236897582,7536.954738466976,2530.75521397101,-6271.025388747301,9357.569846052378
1040.5037562022812,15756.02360633011,4101.12433415816,6164.39583694294,-7852.384157433108,5634.56130716573
6897.2243890340305,13440.328764841104,4647.5691951227445,6584.166151596249,-3398.958999420731,6167.080491593967
5716.594067321749,14777.719222502667,5775.942565931475,2301.2398351332,5428.582011097715,2491.4417209812273
2567.1050066872,14580.76363947469,4001.5841112396497,283.99621900755403,6905.226898298684,-747.3806026865125
1966.6726015364115,15114.212755646788,6102.949653664946,-1198.4645260552795,5004.361012198316,-260.6003741123643
4828.554557493212,18249.3864134661,7693.594964839297,-880.6043085694578,1662.5221824940782,104.70596203133843
2664.14229737414,12996.966665502452,5805.2512896090475,141.2344876325537,405.394656527348,-57.85353047535713
1612.1183409371472,13003.712088625774,5605.766322746144,-410.2328969508014,350.4488897988092,491.41246746824066
4358.50303659331,11870.09163090334,8265.253235458564,-816.0896624007823,-1161.3891620582965,984.2196742480918
4692.132424675156,10924.996479267833,6160.106405284448,-254.50957958050031,-683.0579550378486,-55.67851174637879
2030.7786290258734,12302.055522305063,7309.692576951149,-1206.6154385149455,-1032.7265859751217,286.23345794160355
981.711022606228,9710.295090965627,8417.421479095714,1030.637192505982,-1509.389071123154,1499.8434820475964
396.9336567259751,12164.386498485623,8113.690825815221,773.1750108575757,-6493.371296959842,4141.456463967575
-11183.000416162666,11358.402041332707,8222.537580003016,-3292.87682896894,-102.20103371099032,-6469.480212098002
2421.0840059910975,10798.217392231583,7074.870831903761,-5348.500200070958,-1620.996381028133,-5566.498550362401
4320.586975668303,12048.063405555486,6208.145598452111,-3251.116580688112,-682.9818493885533,-6526.163984197596
6530.64239656729,12724.059049571635,7255.428287685643,-3343.927345983055,7753.535462349996,-11127.61173963774
