accX,accY,accZ,gyrX,gyrY,gyrZ
3391.921679090651,12239.341573692505,5743.384928858079,-370.39314508563285,398.856567094863,79.49434799526688
2014.7133771930519,15308.639351558075,7905.106626277892,621.7614392062087,-718.0713872825693,-205.3870132584942
2144.7254736613186,16022.631122211611,4856.2925602104,-644.3006364228529,-161.58264463530634,76.63436820584133
1820.6079578064962,12859.125823795506,7581.990842901128,-98.35988089155865,-601.8767020227963,-44.14691092972345
4158.562338650052,9993.436276842238,6637.160863076961,-401.17607229336284,-1387.5032650242545,-53.533248121632695
4599.951896712708,13672.908206857508,12042.60456208988,-258.88567011446975,541.511736925725,833.6317800489041
5078.783641093992,11343.972534688099,7578.037194954324,241.9759091549937,-1051.7787404202065,349.1219084963878
2978.5371110595506,5139.078410145047,5578.380499789679,-296.8026960073985,256.5115254570549,352.0719839179769
1646.6114553822747,12920.995999795003,7214.286890474683,106.23175153705557,-1256.3148738818008,1442.4681050121847
4131.72556159974,13958.94490126448,6793.0040857391505,-40.06915572564833,523.4623024547407,103.05733785490634
2295.9549711903014,7380.280269718227,11254.741799518722,1411.0200251035376,-2686.9943001110446,3296.3766330591816
3055.885385379712,13712.998350998267,5682.0668655052905,3172.207055931891,-3131.9777773117494,7914.776810645207
5425.917022038525,13986.415798881635,5682.249607672853,2345.9756297540594,-3061.110034433841,4746.515688227195
5361.891230296298,14208.331610614778,7485.7244896305465,1667.3027091117872,-3045.7306540381655,2963.843610989224
5598.178447897581,11410.268493165322,6537.507890630157,2210.378889216412,-2421.6835658985465,5001.335682330066
5825.223348528293,11415.728754089296,7667.694877912013,3346.496065727221,-1427.4555949474448,4646.823018782263
5123.63665941818,14495.022953658212,9234.696035636594,2626.403338183804,-1347.8050397885088,4082.5508627103777
5032.163394337198,10567.669227854993,7243.35713407028,2259.7311161203993,-1749.2763688533332,3860.5592634429877
3774.2742104972076,10592.211108220517,6749.19912512257,3397.443825494412,-725.7507068072262,3306.3132146712624
8328.977622221024,14287.484633047703,5565.869249430043,1212.2696769842532,-422.2210765011754,1023.1327484458379
3185.8928936000175,7242.208646542836,5937.306705355916,952.4445963780911,20.645514435098242,34.263251306741864
3880.8150335378314,11144.25682720809,3909.0309936467866,81.15325591257375,-506.16300164529105,-676.4417573739271
6536.353863356854,14857.401014391246,5886.865393494107,144.2975353874605,397.4345514088842,-468.6326423308651
5811.9630420762005,14591.29506876946,4758.46899745471,749.4732979725409,-79.30685684350397,267.3535612258812
7422.886187205287,15387.75746338484,2863.6939088742943,109.31589541424725,-368.54446833129043,-298.5947969966495
4865.001925308436,15796.966898796762,5914.286481386681,324.0061969940821,-296.644102574691,128.17201533949435
6654.5684137251665,15180.788671472996,6281.081914801831,143.30225086225664,-680.6278591035646,-622.1487323945837
5382.048392673968,11970.024036843999,5908.286535856602,-390.5741785854184,-302.8424356963329,-336.33575635925774
4301.590509328503,15269.16414419633,3395.0536782667255,-488.07555901538797,-780.0568827712575,-2601.126826657952
6818.9943474832835,13696.404750525193,5045.058131853154,-79.08320097293085,-1619.495215044551,-1805.7984636143638
