accX,accY,accZ,gyrX,gyrY,gyrZ
-538.4123084505642,14242.909036572462,8806.377548057766,-301.02727618099806,130.94458022085126,11.520747967669124
-98.37437579170751,15297.4927400099,6463.609730895725,380.55593263549343,-128.98560047707002,549.017525235597
54.17583008077747,9229.80114613531,4172.104498675541,-5.654868106439324,495.8007200663657,355.00420269250037
-39.70904696493393,13080.36970638711,5815.660538676025,-329.5424132987565,232.251800115277,-314.3437880476033
-297.1444625243712,19235.337373575418,7290.884588659035,-419.9526597382872,-278.2199984463613,1176.7297879038229
663.3303210728656,18493.73079186867,4999.690053634915,449.1782497137932,-220.36615297892237,577.7914911106222
233.28075820882717,14119.615248637407,6126.710338957123,-107.384047803658,-4.679981973907445,-78.97342752664497
429.2249807819605,13941.24181081738,9254.032079875597,-837.882915095528,-877.3964272565108,287.9880999913969
142.8244444404978,10183.182680145896,8436.479689879707,-555.4715686739205,446.01135600145244,590.1724020463988
-88.64709709205253,17697.421737951263,9795.339150682177,-573.4004157890397,1230.1013955872759,-292.384012326885
-211.62940670041658,11190.729144893641,6115.405024860297,-623.7014608680015,695.4059527206887,-128.00466444392754
-469.1302591415349,14619.100951046243,3358.82065852975,930.6783160163519,-551.9706334609405,2303.52602521871
639.6302465322889,16500.946605236997,5215.700179541405,1075.039120192149,-742.8856172868931,3623.477562074884
6596.249886339869,12888.371588069302,7170.640211075883,1003.2183492595179,1029.2857219532393,3487.301575474507
2952.1296284848277,9673.6211799391,5927.608218861239,341.1868785085667,-1596.5859315121618,3938.7684735738503
2839.5448957550097,9745.400020996634,6059.1461079221035,1397.9388551168847,-1338.485097272925,3167.0148580218806
1686.702845056601,11307.707328749833,5425.4350912372865,746.558726396893,849.3535889973049,1605.0567509751863
679.8362737500394,9076.034210247197,3757.179967779722,1502.2971461499255,-1162.147913825137,2527.481520937356
2364.102302430735,14715.350960618654,6420.740525429585,1287.0266304219215,-648.7143531244808,3295.891391671236
1803.9922354536782,20044.4936440155,7686.6405322124265,64.09169576034623,1825.4048181318467,1873.421409347568
7508.226500449433,13729.921376580496,3035.013251147342,32.81272365685243,740.3848415228938,-209.5742582924422
1810.0908990077164,13631.437938174213,5186.665350796104,-696.3319840096176,-2888.2186236731955,-3396.7097782005812
1201.4036576516276,12437.69342237826,7053.174361092264,775.4862561598965,-2533.4332362064315,-2543.208818524354
1374.922094985425,15457.66398414067,5169.367989692077,-447.7959579343265,-968.2454439111536,-897.4802897950497
1259.174857206313,13251.209380337285,7064.036603739469,-27.139903122844103,269.86818303808724,505.82344355753173
1187.6137536724934,13672.747468476658,5353.632946575512,-506.090258660224,103.08612539426775,45.29125768950942
2054.8376231069365,9394.865015420375,6856.230632467018,-539.0172717300339,501.8148451347211,102.53312830322105
-5297.883969021475,13075.450810208536,4869.280666268193,1379.9440352922054,-1666.4596410776276,2169.168487838521
4022.452507583137,14463.534018972796,7670.786751813097,1387.5696747474394,-1291.2978684234795,2263.3422967827387
-1445.4656387999262,11803.406910357771,5982.582854575523,1680.3056211695284,-1524.1194570581242,3162.5854078505763
1888.6991871290206,10711.299481576954,4340.196278651887,2327.595880582423,-941.9405750438013,2740.024854803931
3761.337655069152,14826.998425595184,4753.43939626469,1333.089365812554,-266.219250860904,3467.5903125931577
4059.286013383019,19392.72963282397,4434.120258970914,1161.4853088882783,330.2640239224239,1784.6417401993556
-537.692608048194,15213.308455481456,4940.670306282954,357.5671881612266,2178.464168915495,2279.7067872281937
5399.621204564145,12503.911668502322,7586.28425882075,413.7369169806881,1419.2368415007707,1102.743773945598
2894.0447857718686,12889.390565521133,4717.684459778151,-169.1539319592889,529.0935906670148,959.3549484677393
2843.878892282172,13604.216181263337,3028.8810682149906,-660.5084616759024,-255.87592389335987,81.17825579838147
4459.881346504243,12753.320403149597,3544.486347200512,-424.1884209161466,768.4622553086449,-3570.7966596929755
1693.22227195599,12263.424624323214,3517.141946056305,-588.8227051797803,-2336.916434404562,-2677.498046937193
1637.8065877429835,16546.661610703566,6007.038075334082,-579.5760359377718,-2576.2670144892277,-3086.4622317810786
3317.4422152941925,15877.238113413563,4739.590953822056,-945.1103407373315,-4376.960109131778,-3909.023743480844
1339.229834616678,16026.40321077962,4775.895019782397,-774.2574577180233,-7484.39149542317,-6214.483564374974
2447.4194838437106,8224.561012789134,5321.270277790714,-1385.7802694128466,-7614.468260433832,-4524.37532987106
3102.0659168511593,13719.074848307755,5536.597642009631,-1901.7531649413336,-3344.929739582376,-4691.03452642136
3980.9336844829813,12565.650789160065,5017.913338464394,-1024.7085490759673,-5299.449754257479,-4043.0529935554014
4916.427460906651,15107.331959186344,4867.4021029382,-1447.05600392658,-3620.7609715192275,-2560.045318944167
2278.031065916526,14117.191727138843,6542.971057549867,-496.48110533717863,-2323.607425193577,-3947.311017710498
2772.985185132473,15063.952914937541,5500.840342864133,-1566.9327370361798,-2085.2890099511756,-2058.750251231756
1411.1929869990645,14821.487341313468,4988.587897240921,-603.2690878666335,-1191.0198587545294,-891.2245481377631
1853.8949187555231,14773.340097868604,4230.296616276531,440.89508117769503,-1191.872333114482,-730.923872786406
2733.236140457036,14213.999012871982,2957.5299415655877,-393.0830242673187,-976.561667678221,-62.38690595792113
1638.1630545903593,14849.734939050733,3451.949545420182,370.9236342204197,46.020942328463384,-236.9829274680475
961.183940021509,15986.408518016387,5430.40804042264,171.84564923935415,-377.0277433757039,-50.2764024617187
2911.02288506184,9077.37572072234,5315.821677918313,-217.77164569050925,-789.6790969169267,895.6293682576064
3135.9280190588047,12176.845160888033,4580.7771138985045,231.45409122929794,-396.4929026535819,194.20957414092086
2785.456650543529,12904.344416533277,4412.049922841863,-527.880468233993,370.600172912755,-819.5521741271355
1783.6271212783734,11415.551895668497,5108.545001921488,795.9854024980212,-473.6926292835956,382.6245561515668
2188.2010543686783,17381.48774123024,5788.29335390961,-807.1861830384308,-328.99214708963746,649.7900644654183
3147.129874413215,14477.223792578468,5792.169342523441,34.136216910605924,-469.34616770434656,568.8451568506696
3495.3928568313427,12856.8051082501,6913.6313046740415,-907.2878390261417,337.0505091081268,817.9651950444318
