,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
3612,157,-844,12180,7776,-331,-2378,1502,-1.5861103745764298,-0.7285158886833375,0.2581451506229198
3613,161,-880,12448,7764,-353,-2542,1562,3.0863305113740513,0.8128381096202901,2.83640305467696
3614,165,-852,12364,7868,-329,-2705,1642,-2.2928832812667,-1.1406682004760493,-0.6587210040831372
3615,168,-600,12360,8000,-336,-2850,1679,-2.376426753027399,0.9440077809778027,1.8551144734439158
3616,171,-428,12384,8028,-317,-2896,1695,2.924902979450349,-0.9671164924201039,-1.9054212754123017
3617,175,-200,12252,8040,-268,-2867,1727,-1.742174915745739,0.6388499101692722,1.1011564694362543
3618,178,-448,12244,8052,-213,-2905,1773,2.6659218336705846,-0.47065423427090924,-2.364611075009425
3619,181,-536,12284,7748,-174,-3179,1765,-1.6275842803077114,0.1852367081025737,0.7006251994922206
3620,185,-880,12120,7856,-171,-3433,1881,2.609798963859717,-0.008613910506550235,-2.65050142847478
3621,188,-1132,12152,7616,-131,-3760,1933,-1.6688086179492474,-0.22695987255220973,0.4127843204580445
3622,191,-1544,12128,7668,-146,-4202,2134,2.6619244331244003,0.37141092842143586,-2.9084067876799335
3623,221,-3468,13548,6440,-907,1269,-2862,-0.47835635250009484,-0.047577477854876406,-0.33574124294564356
3624,225,-28,11888,7880,-881,-290,-2649,-2.4926289020981174,0.07602808232590799,-2.7473213568376185
3625,228,-6076,12004,7576,-1069,-1375,-1620,0.869200198691942,0.2886168980161922,-0.5665789530822152
3626,232,4720,11400,6616,-953,-362,-2549,2.858601441459977,-1.0016646474217528,3.0441119036530933
3627,235,-1116,12252,6488,-1340,1870,-3212,0.4890215644066481,0.9818013115758643,-1.5312832625423847
3628,238,-2904,11888,7184,-1483,1858,-3382,-2.3544709817164753,-1.3316081000318394,-2.3379242611545066
3629,242,-2928,13020,6360,-1741,1960,-3925,1.3781833535528922,1.0261750809016887,-2.2913187614374535
3630,246,644,12620,4632,-2067,4400,-5552,-0.8325221545443744,-1.1902011044358896,-0.5093291158544012
3631,249,-204,12804,6736,-2267,6166,-5976,1.5956712819544208,0.873306834633665,-2.771323293052162
3632,253,9500,12372,6400,-2263,8670,-7449,-0.6989880542285484,-0.9573781720127283,-0.2803631888865837
3633,256,3200,12852,4912,-2436,13679,-9778,1.648948219989115,0.7880124367935581,-3.0448879978514536
3634,260,756,13488,6184,-2050,14471,-10577,-0.6304741371059495,-0.8321835952049712,-0.23840079701175662
3635,263,-1508,12016,6336,-1943,15228,-11289,1.742096858630847,0.7051199336064089,3.138405528869877
3636,270,3660,10916,6428,-1740,12869,-11307,-0.4846733369406213,-0.741522835876682,-0.28067660396699107
3637,274,5936,11852,4528,-1930,17849,-13087,1.6450913183962481,0.6166374587967778,3.027520202535091
3638,277,-1988,11156,8616,-1950,17385,-12730,-0.516132167370511,-0.6601502272402339,-0.3401200736043349
3639,281,720,11868,7252,-1752,17380,-13537,1.7534520032803802,0.5509783493353092,2.952430100856644
3640,284,-10468,11500,8320,-1705,16968,-11980,-0.6306644798866028,-0.5660413363722745,-0.390004082649813
3641,289,-4428,11360,8224,-1397,14364,-11450,1.9036542135866028,0.46754283989902956,2.8988672101771056
3642,292,-10928,12208,8560,-1856,12397,-8892,-0.7849554064125062,-0.45695897225086934,-0.5230268303938534
3643,295,-5684,11524,8400,-1812,9096,-7515,2.046529888671614,0.3239983916378554,2.9293671081209056
3644,299,-4376,11204,8532,-1852,7730,-6068,-0.8340776742703447,-0.26997136169669755,-0.6121462563349084
3645,302,-904,9552,9288,-1919,5361,-5380,2.304754587976631,0.13485509052324673,3.033321105511788
3646,306,-3204,9964,7900,-2230,4584,-4244,-0.8477061567014595,0.032107399171246595,-0.791607087777091
3647,309,-5552,12532,8392,-2300,2133,-2527,2.665784332780539,-0.07833008935210704,-2.6942163446213727
3648,312,-3844,12664,10072,-2517,127,-1216,0.048886602977358695,-0.18196538172617516,-1.8025073831189211
3649,321,6428,10964,9608,-2096,-4188,758,0.17539160210764893,1.10983493604646,1.537202187651109
3650,325,-5148,11640,10900,-2059,-7315,3240,0.6590866119847687,-0.5912684397556361,-1.603612190419503
3651,328,2532,13084,8708,-1900,-5819,3175,-0.037829024692171566,1.076752891006562,2.0287494900323053
3652,333,1480,11424,11160,-1552,-12917,5284,0.7833207943779242,-0.8445588324589293,-1.1505936123351224
3653,336,4136,12248,10540,-1311,-10046,4039,-0.29179321303605915,1.005596336784931,2.3305418476837545
3654,339,2612,12076,10176,-811,-10041,3660,0.9741394781729242,-0.8270983682858848,-0.832128700031925
3655,343,3592,12044,9248,-584,-9117,3036,-0.5092638551785591,0.8451821906321497,2.548818411724909
3656,346,3360,12128,8836,-344,-8586,2461,1.0914249610986482,-0.709624681271274,-0.5589489879614575
3657,350,3064,12328,8944,-140,-7843,1983,-0.6811454106163175,0.6338765094783194,2.718937789370551
3658,353,3092,12428,8652,45,-7110,1504,1.1604215116107108,-0.52949867712368,-0.30958858595828465
3659,356,2796,12564,8380,217,-6481,1058,-0.8501476419761519,0.3633811809668656,2.8627679486807702
3660,359,3236,12168,7468,242,-5485,618,1.1305824843168186,-0.25675370398236114,-0.09634043750438699
3661,363,3260,12044,7340,145,-4165,148,-1.0656855125887619,0.008341497392014788,3.095443712776733
3662,366,2520,12028,7396,94,-2800,-234,0.8672076366835705,0.2514783055341072,0.21303083257390587
3663,376,1356,11820,8228,68,123,-986,1.6222471497805342,-0.5078226992908749,2.347986715433602
3664,379,1132,11780,8652,137,1150,-1217,0.38147307384409757,0.9951485607473192,-1.3223075618270959
3665,382,824,11796,8780,226,1997,-1449,0.3532369444706591,-0.7993455464667866,1.1650202385539252
3666,385,92,11840,8904,377,2497,-1613,1.2661816971032425,0.8784320624403956,-2.602143724296627
3667,389,-380,11868,8816,465,2848,-1732,-0.20495982145788189,-0.47162380435479295,0.48992030941257003
3668,392,-856,11820,8872,592,3069,-1799,1.4916769123856044,0.4768103187942161,-3.1399271586273194
3669,395,-1220,11968,8624,663,3271,-1816,-0.44067171926018467,-0.05709137435828134,0.1401564414626037
3670,399,-1512,11960,8404,724,3256,-1818,1.4855445638269522,0.054301315299008314,2.8136388255201217
3671,402,-2416,11940,8056,725,2848,-1776,-0.40368409662593857,0.4353673333470675,-0.1582854857628733
3672,405,-2752,11900,7876,731,2516,-1680,1.3271844023108095,-0.37811641601829066,2.359507646096042
3673,409,-3088,12000,7464,656,2209,-1502,-0.1797158450067473,0.9794260279390926,-0.7113280766949873
3674,412,-3456,12012,7212,578,2011,-1307,0.6662398284428229,-0.7001954436063359,1.5678426365527791
3675,415,-3572,11892,7092,457,1941,-1068,0.9724689165236569,1.0524656309298404,-2.368747093070061
3676,420,-3984,12060,6956,332,1633,-802,-0.28204529914523285,-0.44319441925382536,0.46188023365451475
3677,429,-3920,12060,6476,-146,214,-143,-0.12440502602450298,-1.1454887458193996,1.3679984153046914
3678,432,-4080,12144,6424,-329,-334,130,-1.5691717060906776,-0.12237771173484925,0.9295143362875127
3679,435,-3896,12204,6416,-556,-920,376,2.728295048224437,0.374415509984229,2.7460699070774752
3680,438,-3236,12112,6532,-764,-1186,565,-0.39632225203327315,-1.3192644500583817,1.2186788361403136
3681,442,-2484,11964,6888,-923,-1324,712,-2.2548697427681446,0.5787266528015615,1.6538888614890805
3682,445,-2424,12036,7280,-1018,-1471,824,2.1013101961625975,-0.8072276169357012,-3.094221173946482
3683,448,-2112,11988,7580,-1084,-1558,867,-1.526227091603398,-0.012426902502998034,1.0233596253976742
3684,452,-1980,11988,7612,-1152,-1722,952,2.522667362031511,-0.03443088816117405,3.0271703927280504
3685,455,-1636,11952,7300,-1207,-1969,952,-1.293781726922495,-0.7408747736865262,0.7192909829856283
3686,460,-1804,11980,7628,-1248,-2298,955,2.924452634119838,0.5636243181628002,2.592540703551387
3687,463,-1592,11936,7952,-1286,-2492,936,-1.0678053504864493,-1.3988700582811338,0.6764693571535633
3688,466,-1432,11900,8448,-1267,-2712,911,-2.6362325850402066,0.762185873736742,1.8190332216026026
3689,470,-1132,11904,8872,-1160,-2923,859,2.0908494475766313,-1.119943530967556,-2.6238467488215154
3690,473,-720,11752,9476,-973,-2980,747,-2.037033992220969,0.5309201524446535,1.081159284207064
3691,482,-340,11676,9656,-376,-2147,422,2.187018905843763,-0.30741260453528707,-2.6299434848818697
3692,485,-292,11704,9264,-190,-1946,295,-1.8840772654659423,-0.22908436468506851,0.45320562019341193
3693,488,-348,11772,9288,10,-1789,177,2.2117084603997923,0.7286842602513874,-2.960756358690677
3694,492,-620,11716,9092,115,-1792,47,-2.780520355792644,-0.9783762950266174,-0.61880537927704
3695,495,-736,11872,8704,234,-1780,-21,-2.3618446432381415,1.1433086968208288,1.233396251403851
3696,498,-616,11804,8648,336,-1729,-150,2.1241860861335002,-0.4680910744989234,-1.9932396700268882
3697,502,-360,11848,8616,408,-1548,-252,-2.169946270107076,0.20519836116410808,0.35398142336609917
3698,506,-352,11772,8196,437,-1235,-375,1.4718638222736378,0.669154494191891,-2.3646852100025733
3699,509,-552,11844,8132,451,-897,-460,2.8268819202676756,-0.5957858108083582,-0.756210838673048
3700,512,-700,12032,7752,452,-609,-527,-2.2544313059517056,0.9775115555745509,0.11102214177749013
3701,516,-712,11948,7504,404,-335,-581,0.6721588300143065,0.2637395995259228,-1.9338925358275927
3702,519,-636,11936,7568,335,58,-604,1.7846589915454383,-0.21210266730894542,-0.426345897937864
3703,522,-456,11956,7176,262,452,-735,1.0163324064049437,1.2032686851833487,1.721775663503138
3704,525,-508,12012,7216,154,845,-783,-0.1821191411383213,-0.47648877839089265,-2.232434362027981
3705,534,-1100,12140,7436,-92,1509,-891,1.3356079745406149,0.0075904917141197325,0.5620401121777207
3706,537,-1336,11896,7508,-140,1606,-912,-0.23629721246696767,0.2743684049564175,-3.0682920432639538
3707,541,-1104,11928,7880,-168,1763,-908,1.017771951610272,-0.7085559932888921,-0.2752973520386848
3708,545,-880,11952,7812,-186,1927,-938,0.32603543036925503,0.7059496289474911,2.207500805810853
3709,548,-1392,12200,7748,-185,1967,-980,0.1307660322705832,-0.832098771561491,-1.5925589809051237
3710,552,-1176,11660,8392,-152,2156,-962,0.986416875143109,0.5344643283414101,1.118525994129347
3711,555,-724,11920,8272,-73,2501,-1054,-0.34423594960499376,-0.3449070652194495,-2.382701961101399
3712,558,-1760,12012,8344,3,2512,-1059,1.201370800698837,0.0862249327386005,0.4872265690762219
3713,562,-1476,11928,8500,55,2596,-997,-0.4549765157773459,0.20865441250564518,-2.8712868499489743
3714,565,-1108,12028,8664,157,2866,-1033,1.054528746671394,-0.3631730791484608,-0.05375381759244631
3715,568,-2524,13912,9152,554,2751,-772,-0.5225803615641679,0.8780949015804597,3.114550538354518
3716,571,-10928,13500,8044,1590,-1473,973,2.7233683439502894,-0.14146548523847935,1.6267947152621938
3717,575,-5972,15112,8308,1963,-3257,1905,-1.3814786077261099,0.3847701707564452,-2.510763914324128
3718,578,-7332,12368,5684,2387,-8571,3884,2.3526227599985234,-0.1338188421575022,1.0889430375675666
3719,588,-84,11900,6212,2289,-10111,4643,-1.4261412420143187,0.1755658824410138,-2.4710259251580355
3720,591,-472,14472,6956,2161,-9710,4968,2.39446212415097,0.04374254162910516,1.0083804532489913
3721,595,-1452,11720,5472,2195,-10807,5550,-1.4531386063850205,0.002315534581598859,-2.497132361871755
3722,598,-6104,16672,8788,2459,-11220,6480,2.4664203247590772,0.2137071980233458,0.962971338894589
3723,602,-4640,15080,7408,2619,-13414,7430,-1.5144936785464718,-0.135340197907308,-2.519383899514201
3724,605,-808,11312,5528,2866,-16190,7899,2.360742447122372,0.3020517733876365,0.9028911657618328
3725,608,952,9752,4852,2839,-17957,8439,-1.5611476586553412,-0.2407693035138971,-2.5316466416153705
3726,612,8760,14688,8064,2522,-12772,7014,2.4635107797223266,0.4514849267884958,0.9071988163794452
3727,615,-10216,14400,7672,3574,-17724,9622,-1.6101204409119478,-0.33729570164819667,-2.598177106436375
3728,618,-5992,12540,6516,3977,-21519,10861,2.4173674781974688,0.5168925265176393,0.8480068265267144
3729,622,3484,10660,5536,4035,-22021,10826,-1.6588733026756393,-0.40565364506048274,-2.6393632751652403
3730,625,3556,13076,7200,3877,-20148,10493,2.4639638423373436,0.6060449246688313,0.8188051490627486
3731,630,488,12312,8296,4354,-19746,10802,-1.6763743379377427,-0.4600140007058982,-2.7375241265823695
3732,633,-3572,12660,8460,4935,-21887,11796,2.4518799690378987,0.6845057250196744,0.791610830080275
3733,662,6796,11880,10736,5999,-7354,7738,-1.449376265548502,-0.34355003032690234,2.7929342507421198
3734,665,7512,10188,9800,6161,-5262,6529,2.201985117041524,0.8907970982905339,1.1646618386699035
3735,669,4072,12084,10072,6104,-3928,5242,-1.642189379248903,-0.288827880101139,2.4764449854545467
3736,673,5936,12680,8772,5858,-2093,4127,1.5529670596071334,0.9617448501236548,1.9296260190776608
3737,677,3272,11424,7596,5871,-1206,3603,-1.8542676177612336,-0.1710919801836269,2.1313734452497552
3738,680,-516,12688,9564,5941,-971,3377,1.0654542641407494,0.888802513144217,2.2551769727857365
3739,683,416,12472,8516,5803,-770,3321,-2.115446771858523,-0.13361401596413472,1.9356137635316313
3740,686,7044,8516,4212,5126,665,2453,0.71281507007241,0.41458265907772857,2.688556094930242
3741,690,2784,12648,6280,5447,1204,2697,-2.3624157997928164,0.06928097959705765,1.7245475496985232
3742,693,3568,14388,9276,4493,2979,1521,0.7800582895678178,-0.3891356471397014,2.9424349818942503
3743,696,-552,12248,8564,4351,3178,1295,-2.6120105185720184,0.36384312711021194,1.8195009781454505
3744,700,3072,11592,6732,3515,3804,593,0.7281299653529697,-0.9743841215201371,2.969761952031225
3745,703,-2576,12888,8764,3567,3623,947,-3.063185281465618,0.4177475092185666,2.0163013712573545
3746,706,5600,8932,4276,2553,3966,-82,-1.6499068693732222,-1.442877717975843,0.48705618235608045
3747,713,812,10412,3932,1926,4580,-121,2.7528371193923693,0.6985997587834188,2.5259945703913047
3748,717,2340,12868,8688,962,6615,-1203,-2.106112429899755,-0.8173445788360375,-0.2019428473490134
3749,721,3144,11336,6552,168,7015,-1807,2.5515520333422264,0.6833288075697745,3.025712056047395
3750,724,-1956,12284,7864,134,6826,-1576,-2.0052342775455125,-0.5976370632609704,0.038701319448838006
3751,727,-3936,12264,7088,-22,5744,-1080,2.316683384381574,0.4569814564786176,-2.9836614236319154
3752,731,-3808,12584,6984,-201,4370,-540,-2.050149736483654,-0.21628125607052653,0.22011457248915453
3753,734,-2780,12884,6944,-223,3149,-102,2.0845195212040846,-0.00011873241922416386,-2.64451483598746
3754,737,-1188,12868,6612,-336,2246,198,-2.263201977986244,0.5287841693653685,0.5089190784920963
3755,741,-936,12812,6644,-387,1510,435,2.2794834638332335,-0.7147565029837891,-1.6926942754320786
3756,744,-1024,12744,6904,-413,834,663,1.1996440532694195,0.9459692815214803,-3.0770229758256775
3757,747,-632,12808,7024,-424,189,888,2.4785429488753192,0.2902641706323735,0.3593072274359362
3758,750,156,12752,7028,-384,-292,1049,0.6679490822662333,-0.6000701630628681,-1.6367493752987623
3759,753,1240,12912,7348,-375,-583,1082,0.3299437700283374,1.1393837733155312,2.8811443004372643
3760,758,1424,12804,7592,-339,-749,1065,1.789356365804251,-0.2806136675702116,0.022469928307534977
3761,767,1684,12792,7852,-89,-1169,985,-0.3960072710515416,-0.2454627433993173,-2.726481246182212
3762,770,2000,12784,7692,18,-1204,955,1.5141524236504205,0.7658482544781446,0.854594436617342
3763,773,2352,12796,7984,108,-1232,845,0.5688608628849166,-1.2415328090040592,-1.2927495494424663
3764,776,2364,12756,7984,231,-1254,718,-0.25918024214724383,0.6436862115638975,2.6971431008733164
3765,780,2532,12664,7968,345,-1150,617,1.6886539314272733,-0.28862471959140423,0.474185409067787
3766,783,2812,12636,8000,488,-974,488,-0.9017109016476539,-0.7530372575461822,3.087648286288235
3767,786,2944,12740,8080,618,-596,313,0.5085292386509273,0.23277239356973248,1.9995398786988712
3768,789,3076,12636,7752,765,-193,185,2.4907688746829075,-0.1531330970740793,1.580822557133392
3769,793,3068,12644,7740,853,214,20,-1.826355703761333,-0.33275476973785334,1.1832850879313463
3770,796,2656,12696,7544,901,500,-114,0.8742490455300447,-0.9756343969540571,2.067425214573467
3771,799,2416,12848,7264,946,694,-197,2.982872310664341,0.2029265524100408,1.9695465188132513
3772,803,2348,12860,7176,989,971,-315,-1.4286883164574746,-0.5842320074583939,0.644261996784583
3773,806,1840,12928,7120,976,1251,-344,2.094446501800058,-0.39023055233111903,2.7182879783361185
3774,810,1684,13068,6608,890,1396,-339,-2.165219102800968,0.3325088353599364,0.9175381549362753
3775,813,1336,13144,6268,791,1487,-315,1.7888558661418708,-1.3494323290998003,-3.1366982289307885
3776,822,2056,13256,5652,302,2185,-332,2.6157863144547413,1.2085253768676536,2.218136175816402
3777,825,1596,13180,5768,80,2498,-351,-1.8064152786359327,-0.914112055296611,-0.32650716737422814
3778,828,1368,13192,5364,-135,2787,-312,1.8552233135297744,0.5889449149149055,3.06635492683007
3779,832,736,13320,5488,-393,3045,-232,-1.774109195048864,-0.20716791982571162,-0.2545920318579682
3780,835,1308,13204,5624,-608,3383,-221,1.8602018885313139,0.0034778521505693482,-2.9808978913310225
3781,838,2120,13624,6020,-951,3704,-438,-1.5468618250252628,0.3321650271990669,-0.29997116618208336
3782,841,1900,13268,6988,-1012,3991,-474,2.0170555052996764,-0.47555030683349425,-2.8625991369408257
3783,846,18744,12100,1028,-2369,6508,-3144,-0.7607987001828642,0.49626878088355636,-0.45603899613069465
3784,849,32076,10024,-2424,-4852,14224,-9276,2.2613709553327506,-0.5918343539784328,-2.9496491556825104
3785,853,13668,12420,9336,-5014,20417,-12430,-0.8716165805968985,0.6331928147836264,-0.3153067540891202
3786,856,-608,13220,9760,-5121,20857,-12225,2.259074862986032,-0.6783094276952186,-2.9283653973985206
3787,859,-2708,15028,8544,-5519,21772,-11543,-0.9036026017427958,0.7252814333301808,-0.3663927370495417
3788,863,-4860,21416,4600,-6848,20936,-10511,2.3636287438777748,-0.732290841004647,-2.7348377773244295
3789,866,-8760,23268,4932,-9185,18329,-8318,-0.66548883153923,0.7315412849847963,-0.7789751057568448
3790,876,-1056,19960,5320,-13454,12967,-5340,2.7988729085298982,-0.4306650921839126,-1.9899372989058017
3791,879,-284,17532,5532,-13958,11689,-5082,-0.4484410749397663,0.7002729210013934,-0.9641120540411359
3792,882,-1172,14276,6068,-13779,10371,-4769,2.9448698028006737,-0.38955969024195924,-1.8791110877851136
3793,887,-2472,11784,6288,-13074,9203,-4299,-0.2726775602113147,0.7052414913777133,-1.0854867298716162
3794,890,-4208,8532,5812,-12073,8206,-3673,3.0785434771490805,-0.40480748101869196,-1.7692700082188797
3795,894,-5128,7284,5288,-11150,7243,-2980,-0.07016096678480946,0.7203324906398306,-1.2501907282746614
3796,897,-6192,6032,5260,-10357,5819,-2169,-3.0308898563042996,-0.3095186565915147,-1.598553944710049
3797,901,-6276,5536,5668,-9592,4430,-1308,0.19972812448875893,0.5802803842054752,-1.483418394375109
3798,904,-5436,5172,6128,-8922,3329,-554,-2.8419535686254473,-0.13966816992542191,-1.4220940920762806
3799,907,-4164,5576,6904,-8400,2709,8,0.45735379025079664,0.4412196280304679,-1.653328129422227
3800,911,-2656,6248,8492,-7912,2365,255,-2.6228223127072483,-0.04615976976729227,-1.3230676449484697
3801,914,-1840,6956,9420,-7447,2235,361,0.727186108287953,0.3777535424788443,-1.7413232212212815
3802,917,-724,8012,10176,-7002,2257,346,-2.3617348626971837,-0.019115645331474244,-1.241453541387202
3803,926,-88,8840,11972,-5929,1109,1,0.9801044856414827,0.21727026415526415,-1.526478365269244
3804,930,484,8980,12148,-5558,929,-190,-2.00573260890433,-0.004856573815077592,-1.271149400341306
3805,933,788,9120,12328,-5230,857,-459,1.36333035109658,0.2625773304965247,-1.5241884658446512
3806,937,1380,9172,12268,-4817,930,-754,-1.5973119181639028,-0.08819116360790565,-1.186021421657471
3807,940,1376,8968,12264,-4400,1010,-1086,1.8393829018972414,0.33743216304980583,-1.6805951688031284
3808,943,1448,8928,11640,-3892,1095,-1403,-1.122588933270533,-0.12831451744573966,-0.9562626498581976
3809,947,840,9080,11264,-3477,919,-1770,2.4239190783825753,0.34808785969658274,-1.8881147514426377
3810,950,312,9304,10548,-3135,791,-1936,-0.6116038228310154,-0.009880283186208347,-0.754451444853029
3811,953,24,9488,10024,-2838,712,-2026,2.944672526326576,0.08854294058379972,-2.0333115618674245
3812,957,112,9732,9556,-2610,502,-2059,-0.08177319304193116,0.24908921884468901,-0.6719752865484705
3813,960,-80,10044,9152,-2485,274,-2095,-2.7733751860389226,-0.1940582480925373,-2.0011238453742686
3814,963,-540,10016,8904,-2301,-291,-2048,0.6300003049893115,0.4058359505972454,-0.6600754377057281
3815,966,-280,10292,8964,-1958,-436,-1992,-2.1745997124856458,-0.6120139646950172,-1.936456649990909
3816,970,-108,10640,9032,-1482,-308,-1841,1.397919691864159,0.9794833532814674,-1.0923651172856417
3817,980,-1116,11924,8700,-27,52,-1457,0.809408255753463,-0.7932671458707488,0.982208328620388
3818,983,-728,12448,8488,453,385,-1325,2.61300369169161,0.6040201229706776,2.9067557546758467
3819,986,-568,12932,8552,817,913,-1227,-0.46656116199122466,0.07643962786477031,0.7203035858829072
3820,990,-692,13076,8408,1128,1220,-1070,1.802457471191587,-0.05892279262925087,2.5533600930806712
3821,993,-768,12932,8452,1350,1513,-828,-1.3752125899756926,0.6302905189010759,0.8068278131051462
3822,996,-1384,12648,8540,1505,1375,-517,0.8890296067193774,-0.33893222255176747,2.007661681750137
3823,1000,-1244,12328,8272,1633,1285,-191,-2.6672055323362303,0.8222487171867596,1.362016089147952
3824,1003,-796,12248,8056,1668,1584,10,-0.1475691678718557,-0.6374887588058425,1.591016422997576
3825,1006,-904,12580,7768,1623,1792,162,2.271314918721187,0.9004570590750764,2.1957049929612995
3826,1009,-956,12408,7460,1581,2001,279,-1.099209348685249,-0.4756877027596597,0.9298973391240472
3827,1014,-1080,12052,7228,1567,1889,395,1.5011453002581234,0.3937885273131797,2.477124884607527
3828,1017,-1576,11400,7636,1630,1334,527,-1.861634004697407,0.06307005398819675,1.0684872116197472
3829,1020,-1940,11948,7404,1658,1029,743,0.5971702663589715,0.05402367137184626,2.334252424483922
3830,1024,-2428,12260,7148,1533,663,961,-2.9117014824250393,0.32781719395212944,1.082150124474527
3831,1033,-464,12876,7380,886,-119,1207,-0.9199136274204532,-0.23680799048241993,2.75555475815196
3832,1036,-204,13308,7904,658,-14,1170,-2.2710251628382725,1.4727225458859596,-0.35891527598748885
3833,1039,108,13412,7952,440,49,966,-2.2748162019835036,-0.3565217035049251,1.2088710318092049
3834,1042,-176,13228,8392,307,158,765,-0.37383039648411187,-0.23239543310465188,-3.1140388350424306
3835,1046,52,12816,8464,267,383,520,-0.19118767938106015,1.0386163722462591,-1.7133821169718473
3836,1049,892,12364,8540,254,794,231,-0.9441210276581562,-0.057575897782245186,0.5073712778925216
3837,1052,1124,12420,8544,210,1275,-39,0.8866633788706162,-0.3694621212070533,2.9372410400561972
3838,1055,620,12328,8524,158,1518,-221,-0.2688952744526745,0.8997355375914536,-0.7317400945533775
3839,1059,12,12060,8564,152,1517,-323,-0.06649050399191332,-0.7602098562193753,1.4252117057513853
3840,1063,60,11628,8472,155,1511,-446,1.1406968184985304,0.5491885201038165,-2.507538670401625
3841,1066,532,11448,8576,242,1808,-663,-0.48874715689409576,-0.004837062754211866,0.45396246563297044
3842,1069,844,11224,8576,336,2329,-941,1.2277314290887027,-0.12713976596212098,3.134630921533737
3843,1072,960,11196,8544,515,2692,-1228,-0.3758135688208158,0.6075831409316846,0.003973208803539981
3844,1076,552,11312,8648,632,3008,-1436,0.9705099945542663,-0.5004006554303417,2.5937714240285823
3845,1079,52,11432,8688,786,3174,-1584,0.0003286394977168721,1.0151258633221731,-0.6113213843176959
3846,1137,-80,10880,8232,4837,6626,-2152,0.4280139392318032,0.16055123054846193,2.1330197437256073
3847,1140,-11812,26032,-3260,2336,6229,-637,-0.24330280654218275,0.5640631529155936,-0.9210524232101152
3848,1145,-9088,20336,10756,798,1368,583,-0.5782719874728468,0.4971243620358499,1.7976083269248337
3849,1148,-1320,15684,8540,996,169,590,2.68774581102953,1.351841251066025,0.6070911272694632
3850,1151,552,13312,7684,715,-491,156,3.080282805648813,0.5370975522482484,2.2412436116433168
3851,1154,116,11780,7912,842,-804,-48,-2.846086438149597,0.9626605061429147,-2.003432739032386
3852,1158,-1776,11472,7116,792,-577,-9,2.8478684639984087,1.0453607151381759,0.664475859838685
3853,1161,-1460,11704,7420,769,-67,101,-1.8207128360828457,0.9240686355106924,1.0881738508424141
3854,1164,-460,12648,7524,678,292,37,-0.28685279530098967,0.3778581458597994,1.5880178574182613
3855,1167,-436,12656,8084,650,326,-80,1.1323172600652918,0.5292752024539225,2.4341498746322694
3856,1171,-892,12656,8292,656,197,-196,2.6208958414403694,1.1137671454100928,2.86435415549928
3857,1174,-2112,12280,8352,713,-180,-169,2.721082933245346,1.364537205562907,-1.5718813011282207
3858,1177,-1848,11988,8016,767,-467,-92,2.5603021254782883,0.7502515386352393,0.6289249824783905
3859,1180,-644,11932,8104,799,-133,-164,-1.9519308111938303,1.16122655254153,0.9084313513997186
3860,1188,-652,12104,8028,842,740,-359,-0.014190374762447215,-0.22199052143229056,1.10402280955195
3861,1192,-1420,12392,8052,832,874,-343,1.6941185786400808,0.6040052652599592,2.4670003841094466
3862,1195,-1712,12428,7832,845,906,-317,-1.033136107819101,0.6193377652729986,0.4299289602793288
3863,1198,-1476,12268,7472,839,1018,-295,0.6826761370566662,-0.27911737801776043,1.8915639737076146
3864,1202,-1932,12268,7400,756,1138,-238,1.5337356221762612,1.451516202501895,3.1413235926109757
3865,1205,-2788,12308,7200,711,1141,-94,-0.6293736097696035,-0.18379931336713642,0.8094393293042917
3866,1208,-2832,12184,7056,616,890,77,0.9484740624106265,0.35062141454359635,2.429953633175509
3867,1211,-2920,12256,7020,524,574,226,-2.3265239216762668,1.0084018646343154,0.6128252232182608
3868,1215,-2924,12348,7088,425,192,374,-1.4928181131597398,0.11619601882277267,1.5128673770676635
3869,1218,-3460,14912,8564,903,-406,646,1.092537254759253,1.3496005212586843,0.9416234832406681
3870,1221,-6664,13112,5568,1382,-2217,971,-2.992050619748033,-0.685735367208308,1.3178031987260053
3871,1225,-4768,12608,5848,1558,-2958,1353,-1.1728266781118628,1.1007130259701834,2.9763652617454452
3872,1229,-1776,13200,6864,1466,-3541,1456,2.662282864590268,-0.5689342789690351,0.7331608260073834
3873,1232,-1292,14632,7784,1736,-3826,1300,-1.339508636662445,0.7047551424500454,2.8210076751389903
3874,1241,-1976,13304,7352,1752,-3871,1642,2.485497303058811,-0.20038316690014266,0.4131214869657269
3875,1245,-2640,14952,8468,1432,-3704,1790,-1.4233042893262142,0.23086410479082492,2.830279457484674
3876,1248,-1836,12540,6488,1403,-3859,1810,2.3133722119053077,0.1848303702374192,0.22238410255158556
3877,1252,-1524,16536,8948,1576,-4082,1781,-1.6075120431887284,-0.1280114763515225,2.6451469173334745
3878,1255,-5284,11944,5956,1459,-5680,1920,2.140137793167798,0.43375780972913275,-0.07681415851001103
3879,1258,-4072,13568,5816,2012,-6464,1932,-1.8071096306540375,-0.3385616573362435,2.4269487840602637
3880,1262,-5152,14716,7196,2062,-6675,2448,2.2412762477291697,0.7203600094027452,-0.20022923694651013
3881,1265,-3120,12848,5844,1935,-8278,2384,-2.019604524444875,-0.580603242738119,2.391706293361317
3882,1270,-668,15076,7488,2456,-8447,2137,2.084444994640955,0.9496919162510096,-0.1475534476642694
