time,accX,accY,accZ,gyrX,gyrY,gyrZ
637,3464,13304,7204,3085,-3309,3622
640,5208,12328,4732,2680,-3675,3309
643,4960,13396,6680,2956,-3246,3421
646,4680,13336,6452,3092,-3592,3435
650,4920,13328,6528,3131,-3682,3379
653,5628,13032,5548,2965,-3661,3182
656,5904,13108,5420,2658,-3435,2862
660,4108,13148,6944,3278,-3117,3115
664,5064,12848,4292,2746,-3856,2956
667,4708,14148,7108,3006,-3458,3023
671,3952,13112,5172,2816,-3924,3060
674,3892,13708,6024,2901,-3907,3136
677,4816,13028,5024,2839,-4183,3072
688,5364,12712,5428,2445,-3908,2599
692,5816,13276,5148,1874,-3954,2264
695,4536,12928,6104,2369,-3658,2342
698,6420,13488,4524,1879,-4023,1942
702,6096,13480,6436,1830,-3473,1830
706,6536,13084,5400,1553,-3406,1558
709,6372,13036,5876,1783,-2871,1296
713,6240,12916,5464,1640,-3073,1087
716,6092,13836,6412,1727,-2789,894
719,5464,13820,5652,1922,-3031,731
723,5412,12800,4720,1764,-3187,668
726,6852,15712,7844,2237,-3085,440
729,4872,13480,5228,1934,-3356,443
733,6476,16248,7916,2078,-3051,272
741,4512,14212,5852,2210,-3176,315
745,5160,12516,3432,1803,-3304,288
749,4988,12540,3808,1934,-2887,280
752,5312,12432,3848,1835,-2923,236
756,6308,13752,5144,1718,-2502,179
759,5056,11972,3548,1711,-2493,193
762,5552,13624,4484,1614,-2702,127
766,5860,14380,5772,1495,-2618,81
769,4504,13512,5312,1579,-2690,177
772,5236,13484,4532,1336,-2987,193
775,4844,12448,4060,1179,-2638,188
779,6192,12952,5340,1210,-2599,49
782,5872,13420,5940,1284,-2555,53
785,5312,12812,4308,1041,-2566,10
788,6048,13648,5588,1166,-2770,-176
798,6764,14012,4900,1185,-2706,-787
802,6060,12896,4648,1081,-2770,-847
805,5628,11820,3684,1028,-2677,-1053
808,6572,13836,5692,1051,-2579,-1182
812,6280,14148,5640,1195,-2585,-1510
815,5940,14136,5208,919,-2576,-1276
818,5864,13032,4648,959,-2466,-1588
822,6852,14420,5316,833,-2525,-1616
825,4608,13112,4952,699,-2287,-1451
828,5092,13248,4704,740,-2223,-1634
832,5160,12056,3904,642,-1906,-1641
836,7696,15056,5808,626,-2079,-1762
839,5692,12760,4084,424,-1555,-1671
848,5660,14100,5044,270,-1606,-1685
852,4680,13716,4948,222,-1448,-1614
855,6272,14720,5260,118,-1827,-1672
858,4464,13656,4648,105,-1802,-1569
862,5544,14036,4668,99,-1860,-1756
865,4212,13620,5008,-26,-1941,-1627
868,4992,13560,4572,-113,-2006,-1800
872,4436,12748,4056,-160,-2065,-1707
876,5480,12756,4496,-83,-2191,-1791
879,6016,13452,4724,-197,-2070,-1942
883,6304,13584,5016,-210,-1704,-2097
886,4420,12696,4720,-261,-1717,-1893
890,5388,13096,4180,-478,-1816,-2108
893,6996,14136,4860,-535,-1763,-2378
916,5076,12816,4896,-868,-1067,-2522
920,5528,13428,5444,-833,-1146,-2472
923,6408,14156,5092,-964,-963,-2555
927,6948,14160,4648,-1068,-952,-2798
930,6484,13524,4716,-1044,-654,-2937
933,4916,13640,5436,-1114,-971,-2739
937,7116,14088,4144,-1241,-1063,-3121
940,5580,13056,4356,-1341,-708,-3114
944,6044,13892,5024,-1264,-878,-2901
947,5584,13728,4840,-1318,-996,-2963
950,4900,13516,5012,-1428,-1124,-2968
954,5724,13932,4656,-1498,-881,-2962
957,5836,13452,4484,-1527,-932,-3194
962,5680,13336,4332,-1642,-736,-3367
971,5604,13680,4856,-1521,-768,-3233
974,5680,13436,5180,-1498,-536,-3174
977,4976,13056,5084,-1479,-388,-3155
981,5076,12780,4912,-1456,-299,-3035
984,5316,13672,5540,-1355,-430,-2933
988,5368,13640,5056,-1423,-350,-2867
991,4172,13292,5604,-1196,-350,-2523
