,time,accX,accY,accZ,gyrX,gyrY,gyrZ
4646,574,-1188,12300,7880,-431,252,112
4647,578,-1060,12344,7840,-356,276,111
4648,581,-920,12364,7932,-316,295,121
4649,584,-924,12360,7760,-255,281,112
4650,587,-988,12372,7720,-208,256,129
4651,590,-1308,12356,7652,-150,107,124
4652,594,-1680,12428,7640,-179,-138,146
4653,597,-1480,12476,7560,-133,-397,212
4654,600,-1248,12520,7520,-127,-465,239
4655,605,-1000,12412,7476,-127,-394,236
4656,608,-880,12492,7604,-150,-342,221
4657,611,-780,12512,7636,-120,-228,236
4658,620,-1004,12400,7364,-137,-46,178
4659,623,-1120,12392,7152,-158,-62,219
4660,627,-872,12460,6936,-206,-20,227
4661,630,-828,12480,7036,-271,115,223
4662,633,-1364,12504,7048,-309,145,241
4663,636,-1508,12480,7144,-335,-31,290
4664,639,-1324,12496,7284,-399,-127,323
4665,643,-1252,12484,7332,-389,-234,338
4666,647,-1096,12392,7584,-392,-352,348
4667,650,-816,12444,7688,-378,-379,356
4668,654,-772,12340,7796,-298,-425,328
4669,657,-720,12376,7752,-268,-370,299
4670,660,-772,12492,7748,-245,-323,257
4671,663,-816,12432,7724,-206,-377,224
4672,667,-780,12532,7832,-176,-429,199
4673,676,-748,12336,7604,-99,-467,126
4674,679,-904,12404,7592,-100,-500,127
4675,682,-876,12380,7484,-78,-541,125
4676,685,-1064,12320,7356,-91,-548,139
4677,689,-1260,12500,7200,-106,-681,144
4678,693,-1320,12488,7412,-136,-923,181
4679,696,-1508,12692,7452,-158,-1221,265
4680,699,-2872,12716,7880,-63,-1245,822
4681,703,-4220,13916,8112,101,-1977,1518
4682,706,-12716,14924,9460,546,-3323,4801
4683,709,-7376,13064,8528,674,-6774,5850
4684,713,-2432,12548,7472,462,-6919,6391
4685,716,2540,11800,7500,666,-6715,6026
4686,719,6636,11708,5996,441,-5358,3494
4687,728,-124,12324,6440,837,-4796,3962
4688,733,-4604,14340,8820,1207,-4739,5322
4689,736,-1500,13360,7156,1194,-6418,5138
4690,739,-1464,13324,7436,1317,-6262,5342
4691,743,2984,11672,5444,1049,-6409,4407
4692,746,-944,14816,8916,1501,-5181,4776
4693,749,1944,12368,6760,1301,-5728,3958
4694,753,32,13704,9524,1609,-4809,4185
4695,756,-472,12480,8420,1846,-5039,4525
4696,759,1668,12912,7600,1775,-5174,4302
4697,763,696,11988,7416,2035,-4584,4515
4698,766,-1228,12724,8636,2504,-4686,5284
4699,769,-1060,13548,8744,2603,-4983,5549
4700,774,-1232,13872,9336,2709,-5288,6015
4701,783,968,12132,5888,2530,-6695,6491
4702,786,-1404,13384,6916,2489,-6647,6821
4703,789,-768,12936,7372,2962,-7159,7182
4704,793,-1480,13140,7356,2689,-7688,7389
4705,796,-1524,12288,7428,2980,-7884,7775
4706,799,-1812,12296,7356,3170,-8395,8467
4707,803,-1932,12360,9172,3570,-9333,9003
4708,806,1972,12336,6896,3426,-10101,8590
4709,809,100,13080,8796,3479,-9265,8423
4710,813,3548,12340,6568,3254,-9301,7807
4711,817,608,11848,7472,3564,-8187,8159
4712,820,2388,11780,5880,3377,-8311,7824
4713,824,1916,12096,7812,3571,-7789,7780
4714,833,4216,11672,5056,2643,-5945,6433
4715,836,1120,12992,8536,3044,-5306,6913
4716,839,2320,12652,5756,2625,-5561,6402
4717,843,4228,12124,5940,2548,-5081,6416
4718,846,3500,13276,6376,2451,-4830,6212
4719,849,1272,12016,5728,2335,-4651,6420
