,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
4012,1360,852,13428,6324,1191,-182,-708,1.0724305781384633,-0.01505898507877437,1.789608673128558
4013,1364,324,13092,6564,1151,-607,-726,-2.8588293970587886,-0.044656305129714934,3.0786808405423685
4014,1367,548,12840,6684,1074,-497,-703,-0.1821539522418426,0.709222752991001,1.9777898763462425
4015,1370,924,12760,6336,1036,-183,-707,1.880567809655666,-0.25788303231366716,2.602570248950268
4016,1374,1132,12888,6356,957,157,-733,-2.2194222605260427,0.9498073061956728,2.552657511727463
4017,1377,1408,13188,6428,858,482,-837,0.10308473433403595,-0.44258891524449145,1.8031868107161084
4018,1380,1328,13324,6144,754,638,-927,2.3610477381349564,0.18835286714343075,-2.764420644949319
4019,1383,1008,13240,6268,605,961,-959,-0.9272987060955281,0.47251792080832733,1.2275520278402445
4020,1387,504,13256,6696,531,1243,-952,1.5300450658702633,-0.8792101434719477,-2.9573556479296554
4021,1391,524,13092,6772,476,1216,-957,-3.1174716630252703,1.4122687919104044,3.117450897400038
4022,1394,896,13172,6644,499,1450,-962,-0.43630083228532646,-0.8106257775285727,1.5971134177437494
4023,1397,912,13616,7408,649,1729,-936,2.0572932405799453,0.5165031728052722,-2.5072147801551172
4024,1401,608,14232,7572,1142,1978,-811,-1.0002199761838777,-0.0010868539135435121,1.6081103804555446
4025,1404,-16,14052,6480,1371,1514,-727,1.69519581492172,-0.2306494278845953,-2.9631346643894307
4026,1413,-1060,14920,7872,2258,-389,163,-1.785662877642137,-0.386327539704186,-2.6215076247586553
4027,1416,-700,13504,5664,2392,-760,434,0.8934055122332137,0.18444359838256688,-3.0096902386984965
4028,1419,-1264,13300,6204,2517,-1482,737,-2.4977606496750475,-0.9198905005502017,-2.6568083664933626
4029,1423,-416,13904,6748,2246,-2082,803,0.18236169804973434,0.6170374891095847,-2.72039180270388
4030,1426,1716,12632,5988,2193,-1997,667,2.797905284409295,-0.8044129488713794,3.0180585306450998
4031,1429,-296,13836,7660,2377,-1869,873,-0.41923455264700327,0.258984575990649,-2.2403270966421465
4032,1434,-704,15480,9276,2610,-1957,1140,2.2516819248109687,-0.3661719489335158,2.753841885571118
4033,1437,-708,14160,7520,2503,-2687,1298,-0.963449505873008,0.08250847693538191,-1.8245504672656339
4034,1441,-1064,14368,7272,2850,-3424,1715,1.9464572453712317,0.010169396543895473,2.6100324654114964
4035,1444,-808,14948,7504,3056,-3587,1937,-1.1728857116612985,-0.27709895643365307,-1.8233948435418923
4036,1447,816,14272,7260,3415,-4468,2102,1.6587006942870306,0.2677067465560616,2.592954896003785
4037,1451,1132,15244,8560,3543,-5152,2084,-1.4106886196405588,-0.504054590466783,-1.774167719820301
4038,1454,-208,14016,7040,3943,-5366,2629,1.5306956892717327,0.5454962634053184,2.7563725892444486
4039,1478,-1984,12968,7832,5313,-8567,4542,-1.4211242755822662,-0.774219226694455,-1.670460467267799
4040,1481,-484,14140,7380,5572,-9184,4904,1.3976314546390014,0.6885680192194584,2.846325229237201
4041,1485,-4,13580,5012,5294,-10092,4923,-1.4953317171388762,-0.9237671625995787,-1.5907560871610087
4042,1488,352,13828,6972,5496,-10414,5233,1.2541454695006646,0.8066441028408456,2.983734765102302
4043,1491,1128,12532,5620,4978,-9926,4723,-1.6457414296531538,-1.0562999866746439,-1.6458059228682473
4044,1495,-668,14132,7780,5372,-10456,5561,1.0964949631382614,0.924539519214586,-3.0843954802010045
4045,1498,-512,13388,6924,5619,-12122,6191,-1.763769000152799,-1.1971313125433667,-1.6804623419235905
4046,1502,-844,13348,6680,5663,-12660,6549,0.9104974794918644,1.0129846547342678,-2.910234341898957
4047,1505,1376,12664,5136,5757,-13712,6775,-1.9906080612481285,-1.3002052561191317,-1.8363655882493077
4048,1508,-3396,14044,7148,6431,-13803,7708,0.7010211432723067,1.0095653408435987,-2.6132137657271546
4049,1512,3280,12096,3992,5736,-13670,7091,-2.328029931111275,-1.3972085937515266,-2.081616094863073
4050,1515,-1160,13520,7872,5751,-13302,7143,0.4786335387937559,1.0078448021073745,-2.373393365407688
4051,1520,560,13016,5868,5814,-14420,7278,-3.0619368817230517,-1.4328710276725873,-2.735487926374351
4052,1529,2056,11776,5064,5575,-14306,7644,0.27172151191413557,1.0233341375964142,-2.1279470372007774
4053,1532,3088,12992,6516,5386,-13628,7238,2.707102824367435,-1.3529472429356078,3.0711112291408544
4054,1536,2728,12636,5256,5130,-13807,7015,0.016202880725341526,1.0179478073474204,-1.9138853271515366
4055,1539,0,12852,6548,5531,-13761,7408,2.573506462210371,-1.2203606417685169,2.92991392101903
4056,1542,4920,13168,3976,5331,-13910,7111,-0.21584961115781517,0.9796180834539193,-1.731503291440555
4057,1546,3640,13488,5400,5045,-12589,6937,2.4780440080513197,-1.0865260590566947,2.8111939430151054
4058,1549,3096,14796,4916,5137,-13204,6875,-0.4165105920979781,0.9072209467271476,-1.589367335420845
4059,1553,1076,13732,5408,5333,-13314,7248,2.405598371545323,-0.9589211813390321,2.737434312721198
4060,1556,6016,13440,4544,5056,-12652,6769,-0.5485573927363768,0.8081125886820212,-1.489446592270571
4061,1559,-596,12196,5976,5201,-12734,7128,2.3517214552743924,-0.825852735443961,2.6820101602616213
4062,1564,8216,13004,3652,4269,-10533,6004,-0.6477325627013828,0.6841765456787311,-1.3948421806262856
4063,1567,2200,12200,5800,4235,-10014,5883,2.3056672666850475,-0.6643670656717692,2.6606603052785567
4064,1571,3056,13188,6612,4238,-9697,5819,-0.7165898492461378,0.5252455272410225,-1.3469698831045296
4065,1574,4372,13264,5876,4269,-9549,5776,2.2431006553142816,-0.5031410730372278,2.6455705983323647
4066,1583,6848,12976,2912,3352,-7467,4691,-0.7817129511240101,0.3412117490081345,-1.2862601906286422
4067,1586,3480,14136,6264,3707,-7700,4875,2.183995674957491,-0.30073558775094983,2.6780056802696386
4068,1590,5448,12664,2200,3456,-7734,4606,-0.9240827470369875,0.17413183347452107,-1.2159239666826862
4069,1593,4412,13080,5264,3388,-6286,4251,2.2104584985858704,-0.0427750263389301,2.7697007493576185
4070,1596,4888,14164,4732,3427,-6383,4237,-1.0382418253908365,-0.04228774775380575,-1.2174887591003887
4071,1600,9484,13064,1356,2615,-5900,3417,2.0105803753875566,0.15642766925280674,2.6648150837282163
4072,1604,1508,13408,5616,2884,-5414,3568,-1.0704026042452774,-0.34130844582005654,-1.3345628036378443
4073,1607,2652,12888,5304,2840,-5349,3463,1.861675216794262,0.40858950083329776,2.7232978109169044
4074,1611,6044,12324,4696,2434,-4449,2946,-1.218680322138864,-0.6344555993370502,-1.4050693904733371
4075,1614,3612,13084,4948,2711,-5308,3231,1.6215058913397935,0.6681160971938471,2.807185395271191
4076,1618,5552,12668,4804,2356,-4174,2744,-1.4633835805209685,-0.9300327222575493,-1.6343615983489208
4077,1621,2112,13016,7488,2479,-3452,2654,1.1747026350776035,0.8494660458336278,-2.9286750786676192
4078,1624,3424,13136,6056,2480,-3473,2818,-2.126990425697913,-1.1915513975044054,-2.203995527028553
4079,1633,940,14184,7768,2578,-2946,2587,0.5749223955318263,0.765813218609917,-2.330107291230581
4080,1637,4600,12876,2924,2414,-3031,2701,2.964978353286537,-1.1623621126076615,3.042743339690278
4081,1640,7728,13256,2684,1817,-2424,1959,-0.04934835313655908,0.6122926703313555,-1.870213597707382
4082,1643,2860,13516,3980,1722,-2014,1952,2.519309311761898,-0.6100242188153604,2.709105715609749
4083,1648,-1228,12356,6580,1880,-2792,2238,-0.632207346401175,0.32123246618233453,-1.5201410616929323
4084,1651,-404,12864,7660,1823,-1733,2210,2.5922117875479174,0.09087332096867819,2.750973546702503
4085,1654,5572,13932,5072,1616,-1549,2067,-0.9490154310734791,-0.23034723200476614,-1.5620910144334157
4086,1658,2484,13964,7192,1470,-1174,1929,2.286882201892427,0.7648313785061367,2.865581336435524
4087,1661,7420,13984,2540,1140,-1180,1608,-1.6986987124112511,-0.762590624096336,-1.9275967247117962
4088,1665,-1968,13084,9144,1846,-2143,2320,1.2439967395445597,1.1727053471001452,-2.822456275327728
4089,1668,7796,14048,2976,1313,-1918,1855,-2.6690116646640876,-0.9940018286806566,-2.663178731330334
4090,1671,12532,14096,224,-309,501,124,1.3701879404981627,-0.21954323195901035,1.984282715922255
4091,1675,2020,13652,6316,-87,54,299,1.0973313525070099,0.3439414101238673,1.06762522917118
4092,1678,2820,13556,6096,141,-603,444,1.0566379215789463,-0.7821932872385815,-0.6488098876786643
