,accX,accY,accZ,gyrX,gyrY,gyrZ
3108.6452905811625,3696.096192384899,12787.975951903949,6317.579158316501,1755.6152304608381,278.4809619235398,4870.104208416713
3110.224448897796,6234.284569138283,13663.366733466828,5404.937875751726,1268.0721442885188,-99.81162324629986,3545.587174348504
3111.8036072144287,4889.867735471267,13169.066132264557,5906.70140280568,999.9258517034214,859.8336673346039,2482.304609218527
3113.382765531062,5238.7735470938715,13456.68937875752,6245.651302605293,768.7875751503448,67.6252505010516,1621.4669338678518
3114.9619238476953,8203.42284569121,14120.737474949827,4514.829659318784,135.70541082169075,238.95991983963904,-143.51102204395283
3116.5410821643286,2936.472945892043,13103.759519038102,5888.609218436786,-242.8416833667302,907.8577154308969,-780.4228456914038
3118.120240480962,1372.6973947895676,12688.809619238476,6424.577154308612,-323.0821643286572,-633.6212424849646,-337.67334669338925
3119.699398797595,3149.955911823692,12628.88176352705,7174.460921843705,-295.33066132264366,-1052.2585170340703,-113.14629258516788
3121.2785571142285,4031.166332665358,12495.799599198399,7613.883767535081,-93.11623246491945,-849.5651302605165,-44.33466933868294
3122.857715430862,3752.785571142209,12653.234468937895,7214.52505010013,214.2825651302901,-1026.5751503006322,-65.26452905811175
3124.436873747495,3529.394789579186,12757.8276553106,6515.735470941821,240.64128256512595,-1161.719438877747,-10.234468937863312
3126.0160320641285,3840.424849699457,12608.128256513028,6125.2184368737635,151.35871743486132,-910.5110220440292,92.89779559119415
3127.5951903807613,4173.899799599178,12599.334669338683,6311.895791583129,109.02404809619338,-522.5090180361099,163.4749498997944
3129.1743486973946,4152.985971943908,12788.0,6552.1042084168585,55.9899799599234,-236.6392785571652,131.5430861723371
3130.753507014028,3637.1062124249092,12878.420841683354,6341.635270541094,-8.963927855704696,188.71543086170095,236.0480961923754
3132.3326653306613,2965.3787575150345,12898.733466933874,5853.498997996008,-170.60521042083565,176.01603206412983,435.58316633265713
3133.9118236472946,2755.8717434869777,12828.352705410822,5943.310621242479,-352.360721442883,80.67134268537257,680.3927855711386
3135.490981963928,-528.1202404811193,11859.366733466893,6780.545090180396,-378.78957915831324,-77.36873747495156,1640.5310621242852
3137.070140280561,1396.440881764307,12267.647294589318,7291.11823647275,-37.59519038076405,-2032.919839679344,3380.5330661322173
3138.6492985971945,10613.30661322621,14631.703406813707,5861.667334669553,-182.3807615230653,-225.3366733464136,1993.903807615101
3140.228456913828,3905.1062124245855,13130.172344689377,5263.078156312793,-466.90581162325816,529.8997995990217,1100.6432865731654
3141.807615230461,4236.921843687782,12994.78156312622,5948.320641282531,-670.1783567134635,-835.721442885897,1143.9278557114103
3143.386773547094,5290.637274549052,12878.452905811624,6608.480961923742,-766.6793587174361,-665.0140280561627,957.4468937876136
3144.9659318637273,5169.130260521086,12906.909819639273,6997.274549098183,-721.4649298597265,-574.9218436873648,730.9859719439069
3146.5450901803606,4885.474949899806,13291.43086172338,6592.5210420842195,-759.955911823633,-1022.9779559117869,513.1382765531216
3148.124248496994,4736.729458917809,14066.701402805484,6332.649298597111,-977.3086172344747,-1613.312625250458,326.4809619238581
3149.703406813627,6503.831663326593,16032.993987975933,7124.232464929868,-591.7635270541214,-2184.1963927855686,-231.00200400799804
3151.2825651302605,10957.418837675403,17562.51703406817,3077.322645290513,-1472.619238476981,-2558.100200400797,-3236.3366733467437
3152.861723446894,5819.302605209894,21164.264529058262,584.1442885772012,-6173.585170340922,-1504.1282565129677,-7604.252505010162
3154.440881763527,2006.5330661322423,20653.531062124166,986.79759519039,-8673.521042084296,-3322.368737475122,-7555.745490981929
3156.0200400801605,3106.4128256513504,18902.669338677166,1478.66132264537,-10403.50901803618,-4917.991983967906,-6978.106212424798
3157.599198396794,3350.4929859719214,16154.020040079671,2582.4208416835554,-11318.525050100267,-4455.955911823561,-6548.124248496964
3159.178356713427,2807.478957915617,12973.835671342233,3594.685370741674,-11487.162324649238,-3540.3206412823674,-6247.4348697393925
3160.75751503006,586.3006012027399,10052.472945892092,4967.094188376592,-10912.392785571225,-2572.1442885772194,-5400.801603206537
3162.3366733466933,-438.35671342691603,8410.861723446988,6404.1523046091115,-9841.501002004115,-2747.7114228456644,-4098.791583166429
3163.9158316633266,221.36272545087195,7952.969939879757,7315.679358717403,-8568.31462925858,-3341.420841683326,-3115.020040080203
3165.49498997996,3368.160320641209,8598.42885771539,8190.116232464916,-7227.196392785614,-2827.2324649298876,-3153.655310621225
3167.074148296593,4043.3266533066053,9639.126252505012,8832.336673346697,-6150.116232464927,-2334.356713426856,-3640.6332665330665
3168.6533066132265,2816.4889779558944,9796.641282565128,9589.482965931884,-5447.559118236449,-3015.370741482997,-3618.0561122244435
3170.23246492986,3580.67334669346,9591.735470941869,10349.474949899814,-4689.00400801598,-3650.396793587197,-3661.050100200421
3171.811623246493,4488.649298597251,9410.316633266522,10382.08416833666,-3906.1462925851065,-3858.4068136272595,-4159.823647294648
3173.3907815631264,4772.8737474949885,9170.388777555127,10551.17434869738,-3198.102204408735,-3617.212424849655,-4787.69138276561
3174.9699398797593,4686.525050100219,9095.967935871773,10422.404809619256,-2564.2424849700237,-3338.1182364729766,-5422.336673346606
3176.5490981963926,4343.28657314631,9539.070140280535,10401.338677354697,-1876.1422845692164,-3530.8997995991585,-6134.919839679273
3178.128256513026,4971.366733466712,9785.154308617166,10386.476953907775,-1074.1082164329855,-3779.2925851703803,-7063.51503005998
3179.7074148296592,6535.334669338661,10346.84569138275,10565.93987975953,-79.28657314632073,-3066.0100200401384,-8175.4428857715175
3181.2865731462925,6030.909819639306,10525.218436873743,10650.805611222448,529.7274549098038,-1987.4388777555332,-8418.080160320646
3182.865731462926,5132.505010020041,10584.537074148297,10649.55511022044,1100.0521042084165,-1207.1342685370746,-8120.132264529058
3184.444889779559,4195.206412825617,10447.070140280557,10018.989979959908,1554.2424849699528,-214.6252505009761,-7433.751503005988
3186.0240480961925,3136.609218436817,10193.306613226443,9586.188376753471,1965.5791583166538,512.1883767535151,-6537.533066132215
3187.603206412826,2432.3767535069965,10139.494989979972,8944.304609218383,2315.657314629286,604.0160320641289,-5696.635270541017
3189.182364729459,2731.9759519038,10482.613226452928,8200.913827655253,2617.625250501028,757.9599198396959,-5082.8737474949485
3190.7615230460924,2735.599198396805,10931.254509018137,7689.26653306606,2794.1142284569305,862.9378757515115,-4788.1482965931555
3192.3406813627253,3109.0100200400884,11854.565130260387,7285.314629258552,2809.4268537074295,1051.0821643286126,-4549.280561122288
3193.9198396793586,2844.521042084205,12390.228456913817,7164.0,2724.8857715430913,1087.5010020040268,-4289.2184368737635
3195.498997995992,2823.8637274548964,12913.811623246474,6852.216432865753,2660.068136272552,779.6292585170468,-4283.937875751497
3197.078156312625,3023.4388777555087,13049.819639278545,6376.937875751502,2459.3687374749607,686.4689378757512,-4414.066132264523
3198.6573146292585,3014.0440881763534,13194.26853707415,6303.863727454911,2152.082164328659,695.2865731462925,-4606.450901803606
3200.236472945892,2525.731462925847,12869.59519038076,6591.430861723451,1866.39278557114,527.8677354709343,-4627.939879759517
3201.815631262525,2819.5030060120625,12858.837675350704,6758.3006012024125,1753.196392785565,282.8056112224367,-4545.771543086168
3203.3947895791584,3117.3707414829714,12815.158316633268,6903.791583166338,1637.6292585170286,275.4749498998026,-4587.63326653307
3204.9739478957918,3342.6853707415175,13030.372745491019,7052.665330661344,1536.9799599198268,456.5450901803897,-4615.765531062126
3206.553106212425,2608.1523046090497,13159.735470941907,7087.647294589209,1230.5551102203826,702.3587174348772,-4131.348697394662
3208.132264529058,2046.8376753507328,13003.535070140293,7186.156312625206,991.7995991984089,542.695390781605,-3423.7034068137195
3209.7114228456912,1853.9318637274664,12839.863727454933,7335.623246492996,898.8717434869823,232.5010020040345,-2681.3426853708124
3211.2905811623245,2396.336673346661,12738.765531062101,7058.396793587197,677.1923847695662,246.5871743486814,-2080.7835671343046
3212.869739478958,2591.1262525050115,13100.737474949885,6685.346693386789,231.72945891785457,510.42284569137155,-1635.7414829659465
3214.448897795591,2558.773547094188,13148.569138276553,6849.298597194387,-202.4549098196362,610.7955911823647,-1344.1102204408835
3216.0280561122245,2701.4589178356728,12871.91983967935,7119.887775551102,-383.410821643286,665.823647294591,-1171.8857715430831
3217.607214428858,2613.5551102204245,12526.420841683359,6899.831663326628,-361.7855711422844,834.655310621255,-1034.2464929859684
3219.186372745491,2346.7094188376796,12438.853707414819,6710.925851703389,-377.0501002004021,978.9959919839748,-936.494989979954
3220.7655310621244,2764.8897795592,11926.116232464838,7429.146292585348,271.591182364868,1476.3667334670286,-1408.671342685479
3222.3446893787577,2459.5751503006177,11659.863727454907,7899.374749499108,795.6152304609814,1529.0761523045985,-1738.23046092186
3223.9238476953906,2888.9298597193556,11563.310621242505,8366.252505009994,1306.498997995921,1474.6753507014073,-1978.4649298596778
3225.503006012024,3382.0120240480956,11688.625250500969,8452.072144288573,1740.7695390781155,1660.0861723446583,-2428.338677354665
3227.082164328657,3177.9799599198705,11745.971943887773,8399.615230460917,2121.611222444868,1917.5711422845516,-2820.763527054093
3228.6613226452905,2551.0781563126657,11728.32064128257,8474.388777555107,2409.747494989968,2161.1663326653197,-2884.7875751503066
3230.240480961924,1661.779559118244,11376.817635270549,8850.933867735468,2779.9679358717367,2241.24448897796,-2376.402805611233
3231.819639278557,1574.4208416833699,11043.807615230458,8795.022044088173,3227.072144288583,2027.7414829659297,-1695.3426853707329
3233.3987975951904,2285.8036072144605,11269.35470941885,8686.66933867734,3610.200400801614,1997.332665330665,-1264.0200400801486
3234.9779559118238,2357.1142284568887,12162.62925851712,8137.346693386728,3874.296593186391,2076.9639278557165,-876.2605210420534
3236.557114228457,1881.8356713426474,12134.228456913828,7861.539078156333,3973.6833667334795,1954.9338677354426,-428.5090180360239
3238.1362725450904,1992.7054108216907,12178.060120240745,7692.056112224327,4160.354709418857,1749.6893787574986,-78.82965931861236
3239.7154308617237,3593.6593186377468,16517.098196393865,5551.711422845146,3826.4729458916418,1643.659318637263,-376.3647294590555
3241.2945891783565,3605.090180361003,18516.056112224847,4750.172344689359,2784.332665330752,2505.8376753506964,-1038.0801603206128
3242.87374749499,2241.755511022069,15693.643286573308,4985.779559118215,1993.086172344747,1887.4168336674247,-1206.929859719432
3244.452905811623,512.2244488978758,13623.935871743553,4881.234468937848,1528.0601202404969,848.9739478958381,-1141.4769539078297
3246.0320641282565,-472.7054108216762,12977.026052104207,5261.71543086173,1206.8757515030125,-2.474949899798048,-766.7214428857792
3247.61122244489,794.7254509018094,13164.472945891786,5204.024048096195,871.6392785571115,37.95991983968088,-432.0901803607194
3249.190380761523,1436.9539078156304,13406.292585170337,5531.743486973986,503.3146292585002,104.36873747492928,-265.34068136272117
3250.7695390781564,1485.563126252513,13141.763527054081,6498.316633266586,243.37875751502816,-305.2745490982106,-152.21042084167675
3252.3486973947897,1688.3607214428012,12962.76553106215,7024.665330661404,335.3907815631551,-197.46893787569934,58.48496993993149
3253.927855711423,-666.476953908219,12983.503006012004,7737.162324649369,747.9959919840257,229.0661322645683,1238.340681362919
3255.507014028056,28.488977954890288,12734.412825651227,6915.55911823699,1262.9458917835846,-907.7434869735944,3072.2565130260755
3257.086172344689,3909.4589178357255,13190.484969939891,6929.747494990099,1105.7294589178628,-773.0040080161402,2840.871743487111
3258.6653306613225,2121.691382765828,13041.515030060138,7286.044088176161,1183.8937875751071,401.76953907803545,2712.494989979845
3260.244488977956,-2.1242484975300613,12639.294589178346,7231.735470942052,1424.2104208417063,-257.5591182363796,3998.4328657315286
3261.823647294589,534.701402805822,12670.108216432869,7898.188376753398,1595.4649298597005,64.63326653300828,4764.250501001936
3263.4028056112224,2207.454909819651,12845.57114228457,6453.274549098196,1704.5190380761514,-898.6953907815632,5815.527054108215
3264.9819639278558,3260.569138276478,13364.609218436883,8100.472945891866,1758.5631262525167,807.292585170424,6337.651302605251
3266.561122244489,1180.833667334764,12445.67535070129,6725.691382765368,2037.5110220440874,-352.31062124252685,7215.5370741483275
3268.1402805611224,6359.158316632856,12996.224448897905,5469.130260521164,1733.6452905811357,-192.28056112204013,5912.729458917782
3269.7194388777557,1224.5531062117807,13312.769539078063,7775.599198397182,1883.2725450902603,842.635270541019,6225.092184368901
3271.298597194389,2106.076152304726,12986.044088176539,6797.362725451327,2019.86372745498,-331.99398797593676,6541.715430861834
3272.877755511022,1527.046092184566,13332.272545090229,7487.527054108348,2384.5851703406506,-474.59519038072176,7381.687374749395
3274.456913827655,5254.21242484882,12821.290581162206,6003.222444889932,2257.6773547094485,-840.5791583166902,6534.198396793795
3276.0360721442885,4179.414829659814,12688.945891783544,5651.935871743277,1956.4789579157805,1277.5450901803488,4861.559118236353
3277.615230460922,2592.6733466931055,13134.717434869723,7007.887775551166,2712.018036072125,234.36873747504478,6632.092184368692
3279.194388777555,5872.472945891786,12561.32264529058,6387.382765531067,2667.314629258518,291.30460921843405,6349.036072144292
3280.7735470941884,3362.140280561016,12592.232464929853,5792.673346693393,2515.1142284569128,1185.052104208441,5513.713426853692
3282.3527054108217,1293.298597194931,12524.577154308747,6907.911823647075,2839.5170340681198,1220.112224448816,6186.114228456852
3283.931863727455,5081.162324649244,13397.266533066115,5987.310621242592,2735.296593186376,1335.4228456914857,5651.360721442878
3285.5110220440883,2433.0981963935883,13273.114228456994,6442.989979959464,2856.0240480961456,1019.8557114226942,6464.791583166219
3287.090180360721,-858.0521042081382,12736.841683366889,7925.394789579375,2815.847695390732,2274.0781563129167,7162.533066132024
3288.6693386773545,1150.9579158307788,12276.545090180321,6339.663326653523,3005.3306613226455,698.5110220442193,8062.573146292592
3290.248496993988,5386.148296593299,13142.380761522985,4695.3426853704805,2651.6112224449007,865.8797595190263,6997.474949899846
3291.827655310621,5143.062124248456,13746.645290581126,4650.092184368908,2367.5671342685655,1054.2865731462766,6326.308617234523
3293.4068136272545,836.4328657311853,12829.851703406777,6110.17234468949,2609.1302605210512,544.8817635271407,7293.320641282597
3294.9859719438878,6475.935871743448,14667.12625250499,6297.202404809601,2513.0420841683367,125.43486973947256,6489.873747494997
3296.565130260521,2906.3807615228798,13046.629258517027,6653.62725450912,2228.158316633272,1024.5571142284753,5973.106212424874
3298.1442885771544,1851.7194388780426,12641.555110220463,6896.713426853534,2572.6893787574986,130.42885771543843,6747.609218436815
3299.7234468937877,3534.460921843427,13107.92785571146,5322.6613226453555,2190.222444889747,871.4428857716521,5527.052104208324
3301.302605210421,3980.3206412831933,13450.789579158316,7536.913827654862,2509.517034068112,814.0941883766582,5737.657314629179
3302.8817635270543,4336.360721442339,13042.388777555014,6839.198396793872,2459.905811623259,1232.8036072146242,5672.174348697458
3304.460921843687,3142.3887775544863,12465.210420841577,7133.8517034069155,2793.038076152292,944.6733466935057,6523.332665330619
3306.0400801603205,4133.170340681265,12242.10821643281,6232.184368737428,3387.803607214422,556.014028056085,7940.072144288592
3307.619238476954,6734.9018036068555,13377.57915831649,5879.9919839680515,3313.9639278557324,639.7835671342837,7154.929859719563
3309.198396793587,3925.3066132267395,12301.771543086146,4138.132264528947,2698.2765531062073,1564.3627254509252,5990.9599198396445
3310.7775551102204,870.1082164328545,13091.863727454896,6237.114228456892,2914.7334669338634,485.2284569138501,7117.797595190361
3312.3567134268537,3479.0541082164527,12834.965931863737,4873.354709418842,2789.048096192382,-134.60921843687174,7080.5811623246445
3313.935871743487,6042.765531062269,14118.228456913901,6492.625250501111,2848.957915831673,107.3026052104342,6585.5871743486705
3315.5150300601204,4843.126252505033,13759.831663326697,5174.284569138294,2549.398797595186,37.2144288577133,6176.428857715371
3317.0941883767537,6110.196392785641,14366.861723446978,3544.3446893787914,2070.797595190297,7.112224449016139,4601.875751502783
3318.673346693387,4671.030060119689,14438.525050100076,3214.7895791581595,1330.1082164327886,743.521042084184,2799.583166332512
3320.2525050100203,5863.2384769518685,15479.679358716912,3023.0300601207346,643.1603206410527,-327.57915831659193,1091.0480961921685
3321.831663326653,1011.9679358714784,13446.228456913916,4570.573146292576,-178.91783567131824,-1550.9579158313973,726.7454909819062
3323.4108216432865,3893.458917835558,13225.923847695396,5496.657314629163,-279.0,-2022.9779559118283,949.1462925851665
3324.9899799599198,5160.825651302552,13120.801603206419,6672.865731462873,-148.32264529059103,-1875.2625250501096,887.811623246499
3326.569138276553,6405.274549098191,13163.935871743486,6709.042084168335,80.28056112224067,-1470.9438877755579,548.519038076161
3328.1482965931864,6202.084168336674,13121.643286573148,6459.799599198392,269.38476953907957,-1409.597194388778,170.47695390781155
3329.7274549098197,6382.212424849709,13243.647294589182,5982.501002003994,375.27855711423035,-1451.2765531062137,-264.4128256513186
3331.306613226453,5921.691382765457,13389.86773547094,5238.092184368714,330.2304609218363,-1231.6172344689303,-595.3927855711563
3332.8857715430863,5165.811623246449,13535.438877755538,4583.96793587166,150.79158316631083,-1120.7675350701302,-805.9218436873944
3334.4649298597196,5286.324649298695,14344.657314629541,2863.2865731457787,-1966.9318637282486,-95.69539078120397,-3505.1162324660145
3336.0440881763525,3816.4969939877374,15605.819639278528,2293.5150300600144,-4594.631262524934,916.60921843692,-6887.246492985838
3337.623246492986,5548.585170340493,15669.67535070142,2932.0160320640807,-5446.046092184275,711.1302605210426,-8005.266533065987
3339.202404809619,4550.164328657709,16458.316633266368,3356.6172344689476,-6392.246492985863,863.8396793587472,-8637.070140280632
3340.7815631262524,836.6252505011344,17132.480961923888,3836.841683366676,-7788.4749498997235,7.418837675421855,-7333.935871743579
3342.3607214428857,2208.1843687374057,16478.669338677366,3825.3867735470885,-9255.13226452902,-962.9899799599161,-6037.424849699419
3343.939879759519,3743.711422845694,15419.791583166327,4344.825651302608,-10694.438877755516,-682.8837675350678,-5407.058116232463
3345.5190380761524,2500.392785571079,13184.072144288497,6364.5771543086885,-11274.028056112227,-262.74949899798594,-4663.7294589178055
3347.0981963927857,1078.356713426856,11142.605210420661,7723.631262525112,-11010.583166332603,-308.6032064129422,-3393.3547094186597
3348.677354709419,1487.4468937876554,9131.126252504946,8421.795591182388,-10202.246492985927,-1732.8076152305284,-1293.3306613225577
3350.2565130260523,2583.839679358798,8950.869739478954,8806.813627254589,-9735.52505010013,-2174.945891783608,-535.633266533006
3351.8356713426856,2777.6352705410463,8952.713426853712,9656.1442885773,-9061.070140280453,-2428.5811623246736,-15.721442885695069
3353.4148296593185,2392.7374749499395,9017.835671342702,9919.799599198312,-8170.58316633278,-3128.6492985970453,515.322645290531
3354.9939879759518,2856.4168336672537,8641.947895791627,10732.753507013955,-6802.030060120376,-4310.773547094093,846.9779559118006
3356.573146292585,4332.9939879758385,8524.58517034068,10232.448897795628,-5122.41482965941,-4182.595190380798,754.8216432865902
3358.1523046092184,5037.515030060138,8793.002004008,9742.965931863724,-3810.9438877755865,-3552.08416833669,349.36072144289665
3359.7314629258517,4633.002004008016,9263.551102204408,9564.080160320642,-2701.983967935873,-3041.33867735471,-74.29058116232409
3361.310621242485,4827.150300601199,9828.865731462975,9102.621242484927,-1549.6893787574722,-2399.581162324622,-707.7154308617542
3362.8897795591183,4711.494989979954,11138.749498998048,8077.883767535037,-714.1863727454765,-1702.5230460921593,-1503.6352705411118
3364.4689378757516,4366.733466933856,11556.545090180392,7744.76953907817,-570.3486973947711,-1501.108216432876,-1875.697394789608
3366.048096192385,4645.547094188456,11829.587174348791,7645.763527054056,-251.35270541079353,-1524.3346693386602,-2234.274549098245
3367.627254509018,5119.671342685353,12509.122244488914,7220.985971943941,-115.05410821642727,-1327.248496994027,-2666.3587174348067
3369.206412825651,4969.875751503092,12918.989979959902,6878.476953907813,-251.6412825651114,-1071.6873747494847,-3011.264529058085
3370.7855711422844,4353.474949899846,13133.402805611197,6878.573146292587,-343.5691382765508,-1102.1482965931918,-3168.1382765531016
3372.3647294589177,3832.320641282602,13418.781563126231,6723.374749499055,-394.1082164328559,-822.2204408817765,-2981.9719438877946
3373.943887775551,3660.1843687374712,13495.591182364733,6231.6312625250575,-616.517034068127,-771.0921843687356,-2710.8657314629345
3375.5230460921844,3201.3627254509047,13324.745490981966,6207.751503006011,-1039.7955911823633,-606.1823647294582,-2115.0861723446924
