,time,accX,accY,accZ,gyrX,gyrY,gyrZ
6302,550,160,12740,5136,-616,-1407,1631
6303,555,-376,12588,5800,-803,75,2104
6304,577,1180,13276,6244,-394,447,2800
6305,580,2592,13524,7588,-185,-37,2173
6306,584,2320,13364,8128,-183,259,2163
6307,587,672,12996,4924,-313,309,2033
6308,590,-1184,13128,6812,-34,276,2296
6309,593,-2216,12052,5996,-189,-59,2975
6310,598,-1420,12748,6520,-51,-694,3505
6311,601,-896,12396,6764,-98,-773,4093
6312,604,208,13088,6400,-138,-1115,4362
6313,607,2176,14044,6964,73,-1523,3874
6314,611,712,12696,6496,-68,-1075,3972
6315,614,376,12948,6248,-150,-1473,3818
6316,617,648,13044,7872,-23,-1124,4127
6317,620,1168,13604,7024,110,-1568,3930
6318,624,5072,14172,7468,264,-2026,2791
6319,633,1804,13172,7536,193,-262,2392
6320,636,-380,13200,6568,223,-656,2567
6321,640,344,13032,5744,177,-1233,2433
6322,644,152,13208,7016,180,-1111,3044
6323,647,2864,13404,6516,155,-1768,2617
6324,650,2436,13204,6416,1,-762,2539
6325,653,2412,13836,5452,-83,-473,1776
6326,657,660,12948,6848,-80,75,2184
6327,660,-88,13332,6396,-43,-894,2352
6328,663,676,13084,7044,-4,-1191,2720
6329,666,1300,13692,6668,89,-1492,2614
6330,669,-980,13092,7216,169,-1154,3313
6331,673,-404,13272,7644,382,-1859,3840
6332,676,1440,12684,6816,450,-2479,3941
6333,679,2736,12412,7084,556,-2272,3936
6334,689,3352,13216,6468,623,-2360,3340
6335,692,2388,12860,6628,636,-1662,3464
6336,696,604,12764,7184,915,-2064,4117
6337,699,3076,12916,5964,691,-3688,3754
6338,702,2424,13132,6820,647,-2630,3848
6339,706,2740,13104,7128,712,-1968,3810
6340,709,3676,13120,6520,681,-1887,3390
6341,712,2880,13168,6328,642,-1710,2821
6342,715,5004,13084,6392,496,-1446,1868
6343,719,1472,12808,7072,560,-819,2006
6344,722,-804,12792,7396,766,-984,2983
6345,726,444,12744,6552,839,-2130,3223
6346,729,3648,12656,6080,759,-1691,3085
6347,733,3380,13196,5496,645,-1189,2760
6348,742,3420,13100,5588,327,-1644,1864
6349,745,1380,12952,7124,401,-1181,2401
6350,748,1712,12700,7144,505,-1416,2858
6351,751,2868,12924,6328,428,-802,2546
6352,755,5208,13564,5732,263,-696,1420
6353,758,2164,12832,7036,439,276,1950
6354,761,508,13132,6676,477,-1046,2058
6355,764,-488,13084,7208,482,-565,2356
6356,769,156,13432,7268,669,-1086,2820
6357,772,2024,12912,6080,583,-1483,2784
6358,775,1660,12820,6620,576,-676,2825
6359,778,3252,13356,5956,400,-1100,2246
6360,782,4276,12924,6152,288,-339,1995
6361,785,1172,13196,6464,344,-138,2105
6362,794,1352,13292,6512,560,-1634,2961
6363,797,764,13208,7264,617,-1488,3203
6364,800,1920,13308,6096,535,-2458,3007
6365,804,1432,13444,7084,635,-1807,3295
6366,807,4160,13044,6156,566,-1845,3045
6367,811,5140,13088,5948,324,-991,2292
6368,815,5204,13092,6128,107,-187,1541
6369,818,5756,13140,5692,-212,158,342
6370,821,4232,12944,6424,-349,999,-25
6371,824,2472,13124,6744,-290,1010,-10
6372,828,-9392,14052,11348,1309,1442,3382
6373,831,-5516,12996,7332,1569,-3570,4476
6374,834,6852,13128,4528,938,-3594,3167
6375,838,3908,13460,6060,892,-2387,2739
6376,841,2660,12980,6400,662,-3420,2493
6377,850,4948,13044,6856,469,-354,1771
6378,854,6700,12560,5144,130,-888,863
6379,857,1684,13468,7544,480,-370,1552
6380,860,312,13080,6728,963,-1653,2439
6381,864,2160,13140,6096,964,-2213,2636
6382,867,3532,13032,6208,1028,-1913,2673
6383,870,3196,13052,6140,1044,-1962,2680
6384,874,5364,13012,4972,800,-2148,2211
6385,877,4996,12916,5808,645,-1251,2005
6386,880,3892,12696,5200,312,-1166,1421
6387,884,176,13404,7800,744,73,2077
6388,887,1208,13000,6028,657,-1288,1978
6389,890,2296,13336,6428,777,-1167,2295
6390,893,6568,12640,4256,112,-1488,1260
6391,903,3116,12976,5944,364,-539,1617
6392,906,5720,12844,5064,-219,-296,576
6393,910,868,13520,8260,325,767,1252
6394,913,2944,13404,6100,181,-444,964
6395,916,628,13728,7728,639,220,1692
6396,919,3940,13536,5604,319,-862,1156
6397,923,2088,13588,7340,581,-104,1451
6398,926,1668,13364,6848,796,-760,1663
6399,929,4580,12640,5012,551,-935,1332
6400,932,5928,12936,5336,-18,-490,442
6401,936,584,13964,8764,795,608,1397
6402,940,2692,13136,5648,801,-906,1538
6403,943,6576,12544,4032,-56,-764,496
6404,946,5816,12964,5768,-487,600,-180
6405,949,-3208,16672,12340,865,1224,1100
6406,958,2588,14300,8276,519,-1058,1410
6407,962,3080,12692,6232,661,-1301,1472
6408,965,3584,13072,6648,748,-469,1531
6409,968,4876,13164,4992,374,-705,859
6410,971,2704,13900,7720,706,-280,1115
6411,975,3200,13132,5784,691,-903,1045
6412,978,3364,14120,6872,664,-422,891
6413,982,2844,13360,6632,663,-348,890
6414,985,2852,13620,6584,811,-305,923
6415,989,2104,13656,7168,880,-395,1029
6416,992,4068,12816,5776,556,-675,676
6417,995,2660,12968,5576,896,-650,896
6418,998,1612,13064,5700,1081,-1645,1266
6419,1002,4664,13584,6528,710,-1268,938
6420,1005,3476,13344,6664,1003,-76,1123
6421,1028,2684,12828,5700,937,-1499,839
6422,1032,4140,12584,5176,799,-810,773
6423,1035,3180,13600,6936,916,-215,836
6424,1038,2992,14076,7028,939,-287,783
6425,1042,3584,12684,5076,542,-629,525
6426,1045,3332,13704,7000,707,-25,622
6427,1048,2524,13712,7188,861,-417,731
6428,1051,4100,12420,4416,496,-600,504
6429,1055,2928,14516,7940,680,-281,539
6430,1058,2312,11852,4108,991,-1193,878
6431,1061,3284,14460,7076,1137,-987,903
6432,1064,5084,12596,4168,343,-980,336
6433,1069,2920,12996,6196,899,-262,597
6434,1072,3348,12436,4660,675,-822,500
6435,1081,3380,12412,4568,820,-903,482
6436,1084,3060,14688,7936,1253,-302,632
6437,1087,2744,13148,5232,1013,-955,582
6438,1091,3456,13088,5336,1018,-735,584
6439,1094,2700,14996,7664,1297,-638,666
6440,1097,2764,12240,4516,960,-1082,609
6441,1101,3140,13664,6944,1177,-668,679
6442,1104,3180,12520,4640,832,-964,517
6443,1107,3412,13852,7092,761,-770,477
6444,1111,2592,12424,4524,1081,-899,582
6445,1115,3648,12476,4672,960,-1017,548
6446,1118,3604,12764,5244,839,-890,507
6447,1121,2956,14212,6872,1198,-1052,578
6448,1125,3764,13396,5200,821,-1604,371
6449,1134,3988,13060,5328,1146,-1530,293
6450,1137,4052,11048,3000,767,-1400,62
6451,1140,3800,13064,6284,1609,-860,25
6452,1143,3860,14164,6364,1003,-1343,-91
6453,1147,3848,12272,4560,1206,-969,-247
6454,1151,4268,14152,6720,1400,-998,-323
6455,1154,3260,13488,5432,1182,-1137,-351
6456,1158,3364,13628,5880,1274,-1276,-389
6457,1161,3528,13544,6500,1588,-1055,-385
